player_id,net_transfers_delta,price_change,timestamp
1,9062,0.0,2025-12-27_09-55-42
2,476,0.0,2025-12-27_09-55-42
3,543,0.0,2025-12-27_09-55-42
4,-1255,0.0,2025-12-27_09-55-42
5,70768,0.0,2025-12-27_09-55-42
6,-64814,0.0,2025-12-27_09-55-42
7,-59274,0.0,2025-12-27_09-55-42
8,-86837,0.0,2025-12-27_09-55-42
9,28,0.0,2025-12-27_09-55-42
10,12402,0.0,2025-12-27_09-55-42
11,68830,0.0,2025-12-27_09-55-42
13,-964,0.0,2025-12-27_09-55-42
14,194,0.0,2025-12-27_09-55-42
15,12,0.0,2025-12-27_09-55-42
16,98064,0.0,2025-12-27_09-55-42
17,-1587,0.0,2025-12-27_09-55-42
18,7715,0.0,2025-12-27_09-55-42
19,7217,0.0,2025-12-27_09-55-42
20,-19427,0.0,2025-12-27_09-55-42
21,-433754,0.0,2025-12-27_09-55-42
22,77664,0.0,2025-12-27_09-55-42
23,14,0.0,2025-12-27_09-55-42
24,178,0.0,2025-12-27_09-55-42
25,163,0.0,2025-12-27_09-55-42
26,3489,0.0,2025-12-27_09-55-42
28,138,0.0,2025-12-27_09-55-42
29,70,0.0,2025-12-27_09-55-42
30,157,0.0,2025-12-27_09-55-42
31,1317,0.0,2025-12-27_09-55-42
266,305415,0.0,2025-12-27_09-55-42
662,846,0.0,2025-12-27_09-55-42
666,23797,0.0,2025-12-27_09-55-42
700,2229,0.0,2025-12-27_09-55-42
711,-6,0.0,2025-12-27_09-55-42
725,30782,0.0,2025-12-27_09-55-42
759,1,0.0,2025-12-27_09-55-42
32,8962,0.0,2025-12-27_09-55-42
33,828,0.0,2025-12-27_09-55-42
34,273,0.0,2025-12-27_09-55-42
35,17,0.0,2025-12-27_09-55-42
36,45757,0.0,2025-12-27_09-55-42
37,10363,0.0,2025-12-27_09-55-42
38,18524,0.0,2025-12-27_09-55-42
39,-2098,0.0,2025-12-27_09-55-42
40,1681,0.0,2025-12-27_09-55-42
41,7523,0.0,2025-12-27_09-55-42
42,238,0.0,2025-12-27_09-55-42
43,6276,0.0,2025-12-27_09-55-42
44,956,0.0,2025-12-27_09-55-42
45,386,0.0,2025-12-27_09-55-42
46,266,0.0,2025-12-27_09-55-42
47,-941671,0.0,2025-12-27_09-55-42
48,-2940,0.0,2025-12-27_09-55-42
49,68,0.0,2025-12-27_09-55-42
50,6182,0.0,2025-12-27_09-55-42
51,25,0.0,2025-12-27_09-55-42
53,7135,0.0,2025-12-27_09-55-42
54,-5885,0.0,2025-12-27_09-55-42
55,197,0.0,2025-12-27_09-55-42
56,0,0.0,2025-12-27_09-55-42
57,23,0.0,2025-12-27_09-55-42
58,-6726,0.0,2025-12-27_09-55-42
59,-4491,0.0,2025-12-27_09-55-42
60,-125,0.0,2025-12-27_09-55-42
61,185,0.0,2025-12-27_09-55-42
62,-25,0.0,2025-12-27_09-55-42
63,-3973,0.0,2025-12-27_09-55-42
64,56408,0.0,2025-12-27_09-55-42
65,607,0.0,2025-12-27_09-55-42
389,1054,0.0,2025-12-27_09-55-42
456,-125,0.0,2025-12-27_09-55-42
677,614,0.0,2025-12-27_09-55-42
688,-416,0.0,2025-12-27_09-55-42
701,139,0.0,2025-12-27_09-55-42
702,37,0.0,2025-12-27_09-55-42
703,-8793,0.0,2025-12-27_09-55-42
710,498,0.0,2025-12-27_09-55-42
719,-796,0.0,2025-12-27_09-55-42
754,-32,0.0,2025-12-27_09-55-42
757,-39,0.0,2025-12-27_09-55-42
768,-65,0.0,2025-12-27_09-55-42
183,157,0.0,2025-12-27_09-55-42
184,594,0.0,2025-12-27_09-55-42
185,-706,0.0,2025-12-27_09-55-42
186,62,0.0,2025-12-27_09-55-42
187,-1247,0.0,2025-12-27_09-55-42
188,-758,0.0,2025-12-27_09-55-42
189,16,0.0,2025-12-27_09-55-42
190,-3188,0.0,2025-12-27_09-55-42
191,79953,0.0,2025-12-27_09-55-42
192,2447,0.0,2025-12-27_09-55-42
193,75,0.0,2025-12-27_09-55-42
194,84,0.0,2025-12-27_09-55-42
195,-711,0.0,2025-12-27_09-55-42
196,62,0.0,2025-12-27_09-55-42
