player_id,net_transfers_delta,timestamp
1,-31,2025-12-25_07-00-11
2,-7,2025-12-25_07-00-11
3,-1,2025-12-25_07-00-11
4,10,2025-12-25_07-00-11
5,-352,2025-12-25_07-00-11
6,467,2025-12-25_07-00-11
7,419,2025-12-25_07-00-11
8,639,2025-12-25_07-00-11
9,0,2025-12-25_07-00-11
10,-50,2025-12-25_07-00-11
11,-325,2025-12-25_07-00-11
13,-7,2025-12-25_07-00-11
14,-1,2025-12-25_07-00-11
15,-2,2025-12-25_07-00-11
16,-212,2025-12-25_07-00-11
17,8,2025-12-25_07-00-11
18,-16,2025-12-25_07-00-11
19,-69,2025-12-25_07-00-11
20,193,2025-12-25_07-00-11
21,2652,2025-12-25_07-00-11
22,-369,2025-12-25_07-00-11
23,0,2025-12-25_07-00-11
24,2,2025-12-25_07-00-11
25,2,2025-12-25_07-00-11
26,-3,2025-12-25_07-00-11
28,0,2025-12-25_07-00-11
29,0,2025-12-25_07-00-11
30,0,2025-12-25_07-00-11
31,0,2025-12-25_07-00-11
266,-1317,2025-12-25_07-00-11
662,-1,2025-12-25_07-00-11
666,-70,2025-12-25_07-00-11
700,2,2025-12-25_07-00-11
711,1,2025-12-25_07-00-11
725,-509,2025-12-25_07-00-11
759,3,2025-12-25_07-00-11
32,-2,2025-12-25_07-00-11
33,-9,2025-12-25_07-00-11
34,-1,2025-12-25_07-00-11
35,0,2025-12-25_07-00-11
36,-249,2025-12-25_07-00-11
37,-65,2025-12-25_07-00-11
38,-131,2025-12-25_07-00-11
39,6,2025-12-25_07-00-11
40,-11,2025-12-25_07-00-11
41,-38,2025-12-25_07-00-11
42,3,2025-12-25_07-00-11
43,-32,2025-12-25_07-00-11
44,-16,2025-12-25_07-00-11
45,-2,2025-12-25_07-00-11
46,0,2025-12-25_07-00-11
47,4764,2025-12-25_07-00-11
48,17,2025-12-25_07-00-11
49,0,2025-12-25_07-00-11
50,-26,2025-12-25_07-00-11
51,0,2025-12-25_07-00-11
53,-33,2025-12-25_07-00-11
54,29,2025-12-25_07-00-11
55,0,2025-12-25_07-00-11
56,0,2025-12-25_07-00-11
57,0,2025-12-25_07-00-11
58,29,2025-12-25_07-00-11
59,37,2025-12-25_07-00-11
60,8,2025-12-25_07-00-11
61,-1,2025-12-25_07-00-11
62,0,2025-12-25_07-00-11
63,14,2025-12-25_07-00-11
64,-305,2025-12-25_07-00-11
65,-4,2025-12-25_07-00-11
389,-4,2025-12-25_07-00-11
456,-1,2025-12-25_07-00-11
677,0,2025-12-25_07-00-11
688,-2,2025-12-25_07-00-11
701,0,2025-12-25_07-00-11
702,-2,2025-12-25_07-00-11
703,49,2025-12-25_07-00-11
710,-10,2025-12-25_07-00-11
719,6,2025-12-25_07-00-11
754,0,2025-12-25_07-00-11
757,0,2025-12-25_07-00-11
768,0,2025-12-25_07-00-11
183,-2,2025-12-25_07-00-11
184,-4,2025-12-25_07-00-11
185,6,2025-12-25_07-00-11
186,0,2025-12-25_07-00-11
