player_id,net_transfers_delta,timestamp
1,-318,2025-12-25_03-54-38
2,-11,2025-12-25_03-54-38
3,-14,2025-12-25_03-54-38
4,23,2025-12-25_03-54-38
5,-1780,2025-12-25_03-54-38
6,2074,2025-12-25_03-54-38
7,1903,2025-12-25_03-54-38
8,2374,2025-12-25_03-54-38
9,-1,2025-12-25_03-54-38
10,-283,2025-12-25_03-54-38
11,-1820,2025-12-25_03-54-38
13,28,2025-12-25_03-54-38
14,-7,2025-12-25_03-54-38
15,-1,2025-12-25_03-54-38
16,-1693,2025-12-25_03-54-38
17,111,2025-12-25_03-54-38
18,-189,2025-12-25_03-54-38
19,-341,2025-12-25_03-54-38
20,600,2025-12-25_03-54-38
21,13267,2025-12-25_03-54-38
22,-1652,2025-12-25_03-54-38
23,0,2025-12-25_03-54-38
24,-5,2025-12-25_03-54-38
25,-12,2025-12-25_03-54-38
26,-132,2025-12-25_03-54-38
28,-4,2025-12-25_03-54-38
29,-1,2025-12-25_03-54-38
30,-9,2025-12-25_03-54-38
31,43,2025-12-25_03-54-38
266,-6916,2025-12-25_03-54-38
662,-17,2025-12-25_03-54-38
666,-717,2025-12-25_03-54-38
700,-29,2025-12-25_03-54-38
711,3,2025-12-25_03-54-38
725,-2371,2025-12-25_03-54-38
759,-2,2025-12-25_03-54-38
32,-96,2025-12-25_03-54-38
33,-31,2025-12-25_03-54-38
34,-11,2025-12-25_03-54-38
35,-1,2025-12-25_03-54-38
36,-1588,2025-12-25_03-54-38
37,-292,2025-12-25_03-54-38
38,-553,2025-12-25_03-54-38
39,50,2025-12-25_03-54-38
40,-46,2025-12-25_03-54-38
41,-204,2025-12-25_03-54-38
42,-14,2025-12-25_03-54-38
43,-159,2025-12-25_03-54-38
44,-11,2025-12-25_03-54-38
45,-8,2025-12-25_03-54-38
46,-7,2025-12-25_03-54-38
47,24913,2025-12-25_03-54-38
48,88,2025-12-25_03-54-38
49,-1,2025-12-25_03-54-38
50,-160,2025-12-25_03-54-38
51,-1,2025-12-25_03-54-38
53,-170,2025-12-25_03-54-38
54,190,2025-12-25_03-54-38
55,-4,2025-12-25_03-54-38
56,0,2025-12-25_03-54-38
57,-1,2025-12-25_03-54-38
58,179,2025-12-25_03-54-38
59,150,2025-12-25_03-54-38
60,-4,2025-12-25_03-54-38
61,-6,2025-12-25_03-54-38
62,4,2025-12-25_03-54-38
63,103,2025-12-25_03-54-38
64,-1419,2025-12-25_03-54-38
65,-12,2025-12-25_03-54-38
389,-31,2025-12-25_03-54-38
456,3,2025-12-25_03-54-38
677,-18,2025-12-25_03-54-38
688,13,2025-12-25_03-54-38
701,-4,2025-12-25_03-54-38
702,-2,2025-12-25_03-54-38
703,309,2025-12-25_03-54-38
710,-6,2025-12-25_03-54-38
719,14,2025-12-25_03-54-38
754,0,2025-12-25_03-54-38
757,1,2025-12-25_03-54-38
768,2,2025-12-25_03-54-38
183,-6,2025-12-25_03-54-38
184,-24,2025-12-25_03-54-38
185,38,2025-12-25_03-54-38
186,0,2025-12-25_03-54-38
187,43,2025-12-25_03-54-38
188,19,2025-12-25_03-54-38
189,0,2025-12-25_03-54-38
190,78,2025-12-25_03-54-38
191,-2598,2025-12-25_03-54-38
192,-75,2025-12-25_03-54-38
193,3,2025-12-25_03-54-38
194,-3,2025-12-25_03-54-38
195,29,2025-12-25_03-54-38
196,-1,2025-12-25_03-54-38
197,61,2025-12-25_03-54-38
198,-270,2025-12-25_03-54-38
199,29,2025-12-25_03-54-38
200,-355,2025-12-25_03-54-38
201,0,2025-12-25_03-54-38
202,-1,2025-12-25_03-54-38
203,13,2025-12-25_03-54-38
204,-1,2025-12-25_03-54-38
205,-44,2025-12-25_03-54-38
206,31,2025-12-25_03-54-38
207,-10,2025-12-25_03-54-38
208,0,2025-12-25_03-54-38
209,11,2025-12-25_03-54-38
210,-4,2025-12-25_03-54-38
211,-133,2025-12-25_03-54-38
212,0,2025-12-25_03-54-38
213,7,2025-12-25_03-54-38
214,34,2025-12-25_03-54-38
215,-214,2025-12-25_03-54-38
216,0,2025-12-25_03-54-38
217,-358,2025-12-25_03-54-38
218,-34,2025-12-25_03-54-38
219,-4,2025-12-25_03-54-38
470,89,2025-12-25_03-54-38
676,42,2025-12-25_03-54-38
680,121,2025-12-25_03-54-38
722,-11,2025-12-25_03-54-38
66,-2,2025-12-25_03-54-38
67,-671,2025-12-25_03-54-38
68,-56,2025-12-25_03-54-38
69,66,2025-12-25_03-54-38
70,-3,2025-12-25_03-54-38
71,-1,2025-12-25_03-54-38
72,-956,2025-12-25_03-54-38
73,-14,2025-12-25_03-54-38
74,-199,2025-12-25_03-54-38
75,-15,2025-12-25_03-54-38
76,-9,2025-12-25_03-54-38
77,-32,2025-12-25_03-54-38
78,60,2025-12-25_03-54-38
79,-3,2025-12-25_03-54-38
80,3,2025-12-25_03-54-38
81,-93,2025-12-25_03-54-38
82,6889,2025-12-25_03-54-38
84,596,2025-12-25_03-54-38
85,-113,2025-12-25_03-54-38
86,19,2025-12-25_03-54-38
87,10,2025-12-25_03-54-38
88,8,2025-12-25_03-54-38
89,-1,2025-12-25_03-54-38
90,-29,2025-12-25_03-54-38
91,0,2025-12-25_03-54-38
92,-4,2025-12-25_03-54-38
93,-22,2025-12-25_03-54-38
94,0,2025-12-25_03-54-38
95,-5,2025-12-25_03-54-38
96,-1,2025-12-25_03-54-38
97,-991,2025-12-25_03-54-38
98,-5,2025-12-25_03-54-38
99,-10,2025-12-25_03-54-38
100,-697,2025-12-25_03-54-38
391,-2,2025-12-25_03-54-38
685,-31,2025-12-25_03-54-38
687,-6,2025-12-25_03-54-38
697,-7,2025-12-25_03-54-38
713,-52,2025-12-25_03-54-38
721,-3,2025-12-25_03-54-38
756,3,2025-12-25_03-54-38
27,12,2025-12-25_03-54-38
83,-796,2025-12-25_03-54-38
101,629,2025-12-25_03-54-38
102,-8,2025-12-25_03-54-38
103,23,2025-12-25_03-54-38
104,-2,2025-12-25_03-54-38
105,-19,2025-12-25_03-54-38
106,-48,2025-12-25_03-54-38
