player_id,net_transfers_delta,timestamp
1,-201,2025-12-24_16-22-48
2,-6,2025-12-24_16-22-48
3,-6,2025-12-24_16-22-48
4,19,2025-12-24_16-22-48
5,-1015,2025-12-24_16-22-48
6,1176,2025-12-24_16-22-48
7,945,2025-12-24_16-22-48
8,1320,2025-12-24_16-22-48
9,0,2025-12-24_16-22-48
10,-138,2025-12-24_16-22-48
11,-847,2025-12-24_16-22-48
13,10,2025-12-24_16-22-48
14,-2,2025-12-24_16-22-48
15,0,2025-12-24_16-22-48
16,-803,2025-12-24_16-22-48
17,54,2025-12-24_16-22-48
18,-109,2025-12-24_16-22-48
19,-170,2025-12-24_16-22-48
20,238,2025-12-24_16-22-48
21,6597,2025-12-24_16-22-48
22,-777,2025-12-24_16-22-48
23,0,2025-12-24_16-22-48
24,3,2025-12-24_16-22-48
25,-2,2025-12-24_16-22-48
26,-63,2025-12-24_16-22-48
28,-1,2025-12-24_16-22-48
29,0,2025-12-24_16-22-48
30,-4,2025-12-24_16-22-48
31,1,2025-12-24_16-22-48
266,-3485,2025-12-24_16-22-48
662,-10,2025-12-24_16-22-48
666,-313,2025-12-24_16-22-48
700,-20,2025-12-24_16-22-48
711,-1,2025-12-24_16-22-48
725,-1328,2025-12-24_16-22-48
759,-1,2025-12-24_16-22-48
32,-21,2025-12-24_16-22-48
33,-22,2025-12-24_16-22-48
34,-6,2025-12-24_16-22-48
35,0,2025-12-24_16-22-48
36,-646,2025-12-24_16-22-48
37,-130,2025-12-24_16-22-48
38,-268,2025-12-24_16-22-48
39,25,2025-12-24_16-22-48
40,-22,2025-12-24_16-22-48
41,-93,2025-12-24_16-22-48
42,0,2025-12-24_16-22-48
43,-100,2025-12-24_16-22-48
44,-22,2025-12-24_16-22-48
45,-7,2025-12-24_16-22-48
46,-4,2025-12-24_16-22-48
47,14241,2025-12-24_16-22-48
48,45,2025-12-24_16-22-48
49,0,2025-12-24_16-22-48
50,-67,2025-12-24_16-22-48
51,0,2025-12-24_16-22-48
53,-131,2025-12-24_16-22-48
54,132,2025-12-24_16-22-48
55,-4,2025-12-24_16-22-48
56,0,2025-12-24_16-22-48
57,0,2025-12-24_16-22-48
58,119,2025-12-24_16-22-48
59,71,2025-12-24_16-22-48
60,10,2025-12-24_16-22-48
61,-2,2025-12-24_16-22-48
62,6,2025-12-24_16-22-48
63,48,2025-12-24_16-22-48
64,-764,2025-12-24_16-22-48
65,-6,2025-12-24_16-22-48
389,-11,2025-12-24_16-22-48
456,9,2025-12-24_16-22-48
677,-6,2025-12-24_16-22-48
688,-6,2025-12-24_16-22-48
701,-3,2025-12-24_16-22-48
702,-2,2025-12-24_16-22-48
