player_id,net_transfers_delta,price_change,timestamp
1,-596,0.0,2025-12-25_12-03-03
2,-22,0.0,2025-12-25_12-03-03
3,-23,0.0,2025-12-25_12-03-03
4,54,0.0,2025-12-25_12-03-03
5,-3309,0.0,2025-12-25_12-03-03
6,4138,0.0,2025-12-25_12-03-03
7,3838,0.0,2025-12-25_12-03-03
8,4882,0.0,2025-12-25_12-03-03
9,-1,0.0,2025-12-25_12-03-03
10,-552,0.0,2025-12-25_12-03-03
11,-3537,0.0,2025-12-25_12-03-03
13,28,0.0,2025-12-25_12-03-03
14,-13,0.0,2025-12-25_12-03-03
15,-14,0.0,2025-12-25_12-03-03
16,-3011,0.0,2025-12-25_12-03-03
17,174,0.0,2025-12-25_12-03-03
18,-386,0.0,2025-12-25_12-03-03
19,-677,0.0,2025-12-25_12-03-03
20,1285,0.0,2025-12-25_12-03-03
21,25518,0.0,2025-12-25_12-03-03
22,-3413,0.0,2025-12-25_12-03-03
23,0,0.0,2025-12-25_12-03-03
24,-7,0.0,2025-12-25_12-03-03
25,-14,0.0,2025-12-25_12-03-03
26,-181,0.0,2025-12-25_12-03-03
28,-7,0.0,2025-12-25_12-03-03
29,-1,0.0,2025-12-25_12-03-03
30,-11,0.0,2025-12-25_12-03-03
31,44,0.0,2025-12-25_12-03-03
266,-13627,0.0,2025-12-25_12-03-03
662,-29,0.0,2025-12-25_12-03-03
666,-1190,0.0,2025-12-25_12-03-03
700,-66,0.0,2025-12-25_12-03-03
711,5,0.0,2025-12-25_12-03-03
725,-4579,0.0,2025-12-25_12-03-03
759,0,0.0,2025-12-25_12-03-03
32,-129,0.0,2025-12-25_12-03-03
33,-64,0.0,2025-12-25_12-03-03
34,-15,0.0,2025-12-25_12-03-03
35,-1,0.0,2025-12-25_12-03-03
36,-3043,0.0,2025-12-25_12-03-03
37,-618,0.0,2025-12-25_12-03-03
38,-1116,0.0,2025-12-25_12-03-03
39,77,0.0,2025-12-25_12-03-03
40,-70,0.0,2025-12-25_12-03-03
41,-373,0.0,2025-12-25_12-03-03
42,-20,0.0,2025-12-25_12-03-03
43,-298,0.0,2025-12-25_12-03-03
44,-52,0.0,2025-12-25_12-03-03
45,-24,0.0,2025-12-25_12-03-03
46,-11,0.0,2025-12-25_12-03-03
47,47543,0.09999999999999964,2025-12-25_12-03-03
48,160,0.0,2025-12-25_12-03-03
49,-2,0.0,2025-12-25_12-03-03
50,-317,0.0,2025-12-25_12-03-03
51,-1,0.0,2025-12-25_12-03-03
53,-372,0.0,2025-12-25_12-03-03
54,358,0.0,2025-12-25_12-03-03
55,-13,0.0,2025-12-25_12-03-03
56,0,0.0,2025-12-25_12-03-03
57,-1,0.0,2025-12-25_12-03-03
58,363,0.0,2025-12-25_12-03-03
59,315,0.0,2025-12-25_12-03-03
60,7,0.0,2025-12-25_12-03-03
61,-12,0.0,2025-12-25_12-03-03
62,-1,0.0,2025-12-25_12-03-03
63,199,0.0,2025-12-25_12-03-03
64,-2906,0.0,2025-12-25_12-03-03
65,-29,0.0,2025-12-25_12-03-03
389,-52,0.0,2025-12-25_12-03-03
456,5,0.0,2025-12-25_12-03-03
677,-33,0.0,2025-12-25_12-03-03
688,21,0.0,2025-12-25_12-03-03
701,-6,0.0,2025-12-25_12-03-03
702,-6,0.0,2025-12-25_12-03-03
703,506,0.0,2025-12-25_12-03-03
710,-24,0.0,2025-12-25_12-03-03
719,33,0.0,2025-12-25_12-03-03
754,0,0.0,2025-12-25_12-03-03
757,-1,0.0,2025-12-25_12-03-03
768,4,0.0,2025-12-25_12-03-03
183,-9,0.0,2025-12-25_12-03-03
184,-40,0.0,2025-12-25_12-03-03
185,60,0.0,2025-12-25_12-03-03
186,-2,0.0,2025-12-25_12-03-03
187,129,0.0,2025-12-25_12-03-03
188,34,0.0,2025-12-25_12-03-03
189,0,0.0,2025-12-25_12-03-03
190,233,0.0,2025-12-25_12-03-03
191,-4947,0.0,2025-12-25_12-03-03
192,-120,0.0,2025-12-25_12-03-03
193,4,0.0,2025-12-25_12-03-03
194,-6,0.0,2025-12-25_12-03-03
195,57,0.0,2025-12-25_12-03-03
196,-3,0.0,2025-12-25_12-03-03
197,176,0.0,2025-12-25_12-03-03
198,-515,0.0,2025-12-25_12-03-03
199,73,0.0,2025-12-25_12-03-03
200,-695,0.0,2025-12-25_12-03-03
201,-1,0.0,2025-12-25_12-03-03
202,2,0.0,2025-12-25_12-03-03
203,17,0.0,2025-12-25_12-03-03
204,-1,0.0,2025-12-25_12-03-03
205,8,0.0,2025-12-25_12-03-03
206,57,0.0,2025-12-25_12-03-03
207,-16,0.0,2025-12-25_12-03-03
208,0,0.0,2025-12-25_12-03-03
209,15,0.0,2025-12-25_12-03-03
210,3,0.0,2025-12-25_12-03-03
211,-239,0.0,2025-12-25_12-03-03
212,0,0.0,2025-12-25_12-03-03
213,18,0.0,2025-12-25_12-03-03
214,77,0.0,2025-12-25_12-03-03
215,-350,0.0,2025-12-25_12-03-03
216,2,0.0,2025-12-25_12-03-03
217,-711,0.0,2025-12-25_12-03-03
218,19,0.0,2025-12-25_12-03-03
219,-7,0.0,2025-12-25_12-03-03
470,327,0.0,2025-12-25_12-03-03
676,88,0.0,2025-12-25_12-03-03
680,295,0.0,2025-12-25_12-03-03
722,-20,0.0,2025-12-25_12-03-03
66,-3,0.0,2025-12-25_12-03-03
67,-1279,0.0,2025-12-25_12-03-03
68,-91,0.0,2025-12-25_12-03-03
69,128,0.0,2025-12-25_12-03-03
70,-5,0.0,2025-12-25_12-03-03
71,-1,0.0,2025-12-25_12-03-03
72,-1900,0.0,2025-12-25_12-03-03
73,-49,0.0,2025-12-25_12-03-03
74,-377,0.0,2025-12-25_12-03-03
75,-19,0.0,2025-12-25_12-03-03
76,-13,0.0,2025-12-25_12-03-03
77,-50,0.0,2025-12-25_12-03-03
78,97,0.0,2025-12-25_12-03-03
79,-4,0.0,2025-12-25_12-03-03
80,20,0.0,2025-12-25_12-03-03
81,-155,0.0,2025-12-25_12-03-03
82,13344,0.0,2025-12-25_12-03-03
84,1147,0.0,2025-12-25_12-03-03
85,-215,0.0,2025-12-25_12-03-03
86,33,0.0,2025-12-25_12-03-03
87,15,0.0,2025-12-25_12-03-03
88,18,0.0,2025-12-25_12-03-03
89,-2,0.0,2025-12-25_12-03-03
90,-65,0.0,2025-12-25_12-03-03
91,0,0.0,2025-12-25_12-03-03
92,-6,0.0,2025-12-25_12-03-03
93,-35,0.0,2025-12-25_12-03-03
94,-1,0.0,2025-12-25_12-03-03
95,-6,0.0,2025-12-25_12-03-03
96,-2,0.0,2025-12-25_12-03-03
97,-2096,0.0,2025-12-25_12-03-03
98,5,0.0,2025-12-25_12-03-03
99,-16,0.0,2025-12-25_12-03-03
100,-1295,0.0,2025-12-25_12-03-03
391,-3,0.0,2025-12-25_12-03-03
685,-84,0.0,2025-12-25_12-03-03
687,15,0.0,2025-12-25_12-03-03
697,-3,0.0,2025-12-25_12-03-03
713,-75,0.0,2025-12-25_12-03-03
721,-8,0.0,2025-12-25_12-03-03
756,6,0.0,2025-12-25_12-03-03
27,20,0.0,2025-12-25_12-03-03
83,-1627,0.0,2025-12-25_12-03-03
101,1277,0.0,2025-12-25_12-03-03
102,-18,0.0,2025-12-25_12-03-03
103,42,0.0,2025-12-25_12-03-03
104,6,0.0,2025-12-25_12-03-03
105,-38,0.0,2025-12-25_12-03-03
106,-59,0.0,2025-12-25_12-03-03
107,7929,0.0,2025-12-25_12-03-03
108,-40,0.0,2025-12-25_12-03-03
109,56,0.0,2025-12-25_12-03-03
110,-22,0.0,2025-12-25_12-03-03
111,-7,0.0,2025-12-25_12-03-03
112,-2,0.0,2025-12-25_12-03-03
113,379,0.0,2025-12-25_12-03-03
114,5,0.0,2025-12-25_12-03-03
115,-9,0.0,2025-12-25_12-03-03
116,-20,0.0,2025-12-25_12-03-03
117,-10,0.0,2025-12-25_12-03-03
118,-2,0.0,2025-12-25_12-03-03
120,321,0.0,2025-12-25_12-03-03
121,-95,0.0,2025-12-25_12-03-03
122,0,0.0,2025-12-25_12-03-03
123,-20,0.0,2025-12-25_12-03-03
124,244,0.0,2025-12-25_12-03-03
125,122,0.0,2025-12-25_12-03-03
126,-3,0.0,2025-12-25_12-03-03
127,2,0.0,2025-12-25_12-03-03
128,-10,0.0,2025-12-25_12-03-03
129,30,0.0,2025-12-25_12-03-03
130,9,0.0,2025-12-25_12-03-03
131,105,0.0,2025-12-25_12-03-03
132,25,0.0,2025-12-25_12-03-03
133,8,0.0,2025-12-25_12-03-03
134,0,0.0,2025-12-25_12-03-03
136,-37758,0.0,2025-12-25_12-03-03
137,-3,0.0,2025-12-25_12-03-03
748,0,0.0,2025-12-25_12-03-03
138,-39,0.0,2025-12-25_12-03-03
139,147,0.0,2025-12-25_12-03-03
140,47,0.0,2025-12-25_12-03-03
141,0,0.0,2025-12-25_12-03-03
142,0,0.0,2025-12-25_12-03-03
143,9,0.0,2025-12-25_12-03-03
144,2,0.0,2025-12-25_12-03-03
145,1117,0.0,2025-12-25_12-03-03
146,-37,0.0,2025-12-25_12-03-03
147,0,0.0,2025-12-25_12-03-03
148,-84,0.0,2025-12-25_12-03-03
150,-5,0.0,2025-12-25_12-03-03
151,-5858,0.0,2025-12-25_12-03-03
152,-8,0.0,2025-12-25_12-03-03
153,1,0.0,2025-12-25_12-03-03
154,0,0.0,2025-12-25_12-03-03
155,-8,0.0,2025-12-25_12-03-03
156,18,0.0,2025-12-25_12-03-03
157,-149,0.0,2025-12-25_12-03-03
158,-140,0.0,2025-12-25_12-03-03
159,-2,0.0,2025-12-25_12-03-03
160,-4458,0.0,2025-12-25_12-03-03
161,-1,0.0,2025-12-25_12-03-03
162,-7,0.0,2025-12-25_12-03-03
163,-16,0.0,2025-12-25_12-03-03
164,-12,0.0,2025-12-25_12-03-03
165,0,0.0,2025-12-25_12-03-03
166,23,0.0,2025-12-25_12-03-03
167,-591,0.0,2025-12-25_12-03-03
169,-13,0.0,2025-12-25_12-03-03
170,5,0.0,2025-12-25_12-03-03
171,0,0.0,2025-12-25_12-03-03
172,11,0.0,2025-12-25_12-03-03
173,-503,0.0,2025-12-25_12-03-03
174,0,0.0,2025-12-25_12-03-03
175,48,0.0,2025-12-25_12-03-03
176,-1,0.0,2025-12-25_12-03-03
177,-1,0.0,2025-12-25_12-03-03
178,-12293,0.0,2025-12-25_12-03-03
179,0,0.0,2025-12-25_12-03-03
180,-13,0.0,2025-12-25_12-03-03
181,15,0.0,2025-12-25_12-03-03
744,19,0.0,2025-12-25_12-03-03
761,6,0.0,2025-12-25_12-03-03
168,14,0.0,2025-12-25_12-03-03
220,-1188,0.0,2025-12-25_12-03-03
221,-20,0.0,2025-12-25_12-03-03
222,0,0.0,2025-12-25_12-03-03
223,-2,0.0,2025-12-25_12-03-03
