player_id,net_transfers_delta,price_change,timestamp
1,-48,0.0,2025-12-25_09-41-20
2,-2,0.0,2025-12-25_09-41-20
3,0,0.0,2025-12-25_09-41-20
4,1,0.0,2025-12-25_09-41-20
5,-112,0.0,2025-12-25_09-41-20
6,148,0.0,2025-12-25_09-41-20
7,163,0.0,2025-12-25_09-41-20
8,212,0.0,2025-12-25_09-41-20
9,0,0.0,2025-12-25_09-41-20
10,-16,0.0,2025-12-25_09-41-20
11,-137,0.0,2025-12-25_09-41-20
13,-1,0.0,2025-12-25_09-41-20
14,0,0.0,2025-12-25_09-41-20
15,-1,0.0,2025-12-25_09-41-20
16,-163,0.0,2025-12-25_09-41-20
17,5,0.0,2025-12-25_09-41-20
18,-19,0.0,2025-12-25_09-41-20
19,-32,0.0,2025-12-25_09-41-20
20,56,0.0,2025-12-25_09-41-20
21,987,0.0,2025-12-25_09-41-20
22,-156,0.0,2025-12-25_09-41-20
23,0,0.0,2025-12-25_09-41-20
24,-1,0.0,2025-12-25_09-41-20
25,1,0.0,2025-12-25_09-41-20
26,-1,0.0,2025-12-25_09-41-20
28,0,0.0,2025-12-25_09-41-20
29,0,0.0,2025-12-25_09-41-20
30,0,0.0,2025-12-25_09-41-20
31,-3,0.0,2025-12-25_09-41-20
266,-591,0.0,2025-12-25_09-41-20
662,-1,0.0,2025-12-25_09-41-20
666,-52,0.0,2025-12-25_09-41-20
700,2,0.0,2025-12-25_09-41-20
711,0,0.0,2025-12-25_09-41-20
725,-192,0.0,2025-12-25_09-41-20
759,0,0.0,2025-12-25_09-41-20
32,4,0.0,2025-12-25_09-41-20
33,-5,0.0,2025-12-25_09-41-20
34,0,0.0,2025-12-25_09-41-20
35,0,0.0,2025-12-25_09-41-20
36,-142,0.0,2025-12-25_09-41-20
37,-39,0.0,2025-12-25_09-41-20
38,-67,0.0,2025-12-25_09-41-20
39,-3,0.0,2025-12-25_09-41-20
40,0,0.0,2025-12-25_09-41-20
41,-12,0.0,2025-12-25_09-41-20
42,0,0.0,2025-12-25_09-41-20
43,-9,0.0,2025-12-25_09-41-20
44,1,0.0,2025-12-25_09-41-20
45,0,0.0,2025-12-25_09-41-20
46,0,0.0,2025-12-25_09-41-20
47,1842,0.0,2025-12-25_09-41-20
48,8,0.0,2025-12-25_09-41-20
49,0,0.0,2025-12-25_09-41-20
50,-28,0.0,2025-12-25_09-41-20
51,0,0.0,2025-12-25_09-41-20
53,-21,0.0,2025-12-25_09-41-20
54,20,0.0,2025-12-25_09-41-20
55,-2,0.0,2025-12-25_09-41-20
56,0,0.0,2025-12-25_09-41-20
57,0,0.0,2025-12-25_09-41-20
58,7,0.0,2025-12-25_09-41-20
59,11,0.0,2025-12-25_09-41-20
60,0,0.0,2025-12-25_09-41-20
61,0,0.0,2025-12-25_09-41-20
62,0,0.0,2025-12-25_09-41-20
63,5,0.0,2025-12-25_09-41-20
64,-127,0.0,2025-12-25_09-41-20
65,0,0.0,2025-12-25_09-41-20
389,-2,0.0,2025-12-25_09-41-20
456,-1,0.0,2025-12-25_09-41-20
677,-1,0.0,2025-12-25_09-41-20
688,0,0.0,2025-12-25_09-41-20
701,0,0.0,2025-12-25_09-41-20
702,-2,0.0,2025-12-25_09-41-20
703,11,0.0,2025-12-25_09-41-20
710,-2,0.0,2025-12-25_09-41-20
719,2,0.0,2025-12-25_09-41-20
754,0,0.0,2025-12-25_09-41-20
757,1,0.0,2025-12-25_09-41-20
768,0,0.0,2025-12-25_09-41-20
183,1,0.0,2025-12-25_09-41-20
184,-3,0.0,2025-12-25_09-41-20
185,0,0.0,2025-12-25_09-41-20
186,0,0.0,2025-12-25_09-41-20
187,12,0.0,2025-12-25_09-41-20
188,3,0.0,2025-12-25_09-41-20
189,0,0.0,2025-12-25_09-41-20
190,6,0.0,2025-12-25_09-41-20
191,-201,0.0,2025-12-25_09-41-20
192,0,0.0,2025-12-25_09-41-20
193,0,0.0,2025-12-25_09-41-20
194,0,0.0,2025-12-25_09-41-20
195,2,0.0,2025-12-25_09-41-20
196,0,0.0,2025-12-25_09-41-20
197,12,0.0,2025-12-25_09-41-20
198,-15,0.0,2025-12-25_09-41-20
199,4,0.0,2025-12-25_09-41-20
200,-33,0.0,2025-12-25_09-41-20
201,0,0.0,2025-12-25_09-41-20
202,0,0.0,2025-12-25_09-41-20
203,0,0.0,2025-12-25_09-41-20
204,0,0.0,2025-12-25_09-41-20
205,7,0.0,2025-12-25_09-41-20
206,1,0.0,2025-12-25_09-41-20
207,0,0.0,2025-12-25_09-41-20
208,0,0.0,2025-12-25_09-41-20
209,1,0.0,2025-12-25_09-41-20
210,0,0.0,2025-12-25_09-41-20
211,-6,0.0,2025-12-25_09-41-20
212,0,0.0,2025-12-25_09-41-20
213,0,0.0,2025-12-25_09-41-20
214,0,0.0,2025-12-25_09-41-20
215,0,0.0,2025-12-25_09-41-20
216,0,0.0,2025-12-25_09-41-20
217,-29,0.0,2025-12-25_09-41-20
218,-3,0.0,2025-12-25_09-41-20
219,0,0.0,2025-12-25_09-41-20
470,8,0.0,2025-12-25_09-41-20
676,2,0.0,2025-12-25_09-41-20
680,21,0.0,2025-12-25_09-41-20
722,-2,0.0,2025-12-25_09-41-20
66,0,0.0,2025-12-25_09-41-20
67,-32,0.0,2025-12-25_09-41-20
