player_id,net_transfers_delta,timestamp
1,28,2025-12-22_06-13-27
2,-5,2025-12-22_06-13-27
3,-2,2025-12-22_06-13-27
4,4,2025-12-22_06-13-27
5,-576,2025-12-22_06-13-27
6,432,2025-12-22_06-13-27
7,377,2025-12-22_06-13-27
8,963,2025-12-22_06-13-27
9,0,2025-12-22_06-13-27
10,-61,2025-12-22_06-13-27
11,-423,2025-12-22_06-13-27
13,3,2025-12-22_06-13-27
14,-2,2025-12-22_06-13-27
15,-1,2025-12-22_06-13-27
16,-135,2025-12-22_06-13-27
17,9,2025-12-22_06-13-27
18,-47,2025-12-22_06-13-27
19,-32,2025-12-22_06-13-27
20,98,2025-12-22_06-13-27
21,4305,2025-12-22_06-13-27
22,-623,2025-12-22_06-13-27
23,-1,2025-12-22_06-13-27
24,-4,2025-12-22_06-13-27
25,-3,2025-12-22_06-13-27
26,-39,2025-12-22_06-13-27
28,-1,2025-12-22_06-13-27
29,0,2025-12-22_06-13-27
30,0,2025-12-22_06-13-27
31,-25,2025-12-22_06-13-27
266,-2434,2025-12-22_06-13-27
662,-2,2025-12-22_06-13-27
666,-97,2025-12-22_06-13-27
700,-17,2025-12-22_06-13-27
711,0,2025-12-22_06-13-27
725,262,2025-12-22_06-13-27
759,0,2025-12-22_06-13-27
32,62,2025-12-22_06-13-27
33,-10,2025-12-22_06-13-27
34,-1,2025-12-22_06-13-27
35,0,2025-12-22_06-13-27
36,-290,2025-12-22_06-13-27
37,-84,2025-12-22_06-13-27
38,-70,2025-12-22_06-13-27
39,25,2025-12-22_06-13-27
40,-14,2025-12-22_06-13-27
41,-62,2025-12-22_06-13-27
42,-2,2025-12-22_06-13-27
43,-39,2025-12-22_06-13-27
44,-18,2025-12-22_06-13-27
45,-7,2025-12-22_06-13-27
46,-1,2025-12-22_06-13-27
47,15865,2025-12-22_06-13-27
48,41,2025-12-22_06-13-27
49,-1,2025-12-22_06-13-27
50,-73,2025-12-22_06-13-27
51,0,2025-12-22_06-13-27
53,-74,2025-12-22_06-13-27
54,90,2025-12-22_06-13-27
55,-2,2025-12-22_06-13-27
56,0,2025-12-22_06-13-27
57,0,2025-12-22_06-13-27
