player_id,net_transfers_delta,price_change,timestamp
1,9161,0.0,2025-12-27_15-52-04
2,462,0.0,2025-12-27_15-52-04
3,534,0.0,2025-12-27_15-52-04
4,-1225,0.0,2025-12-27_15-52-04
5,71209,0.0,2025-12-27_15-52-04
6,-63281,0.0,2025-12-27_15-52-04
7,-59162,0.0,2025-12-27_15-52-04
8,-88631,0.0,2025-12-27_15-52-04
9,26,0.0,2025-12-27_15-52-04
10,12259,0.0,2025-12-27_15-52-04
11,67943,0.0,2025-12-27_15-52-04
13,-994,0.0,2025-12-27_15-52-04
14,190,0.0,2025-12-27_15-52-04
15,-1,0.0,2025-12-27_15-52-04
16,98176,0.0,2025-12-27_15-52-04
17,-1122,0.0,2025-12-27_15-52-04
18,7647,0.0,2025-12-27_15-52-04
19,6957,0.0,2025-12-27_15-52-04
20,-19311,0.0,2025-12-27_15-52-04
21,-429652,0.0,2025-12-27_15-52-04
22,76267,0.0,2025-12-27_15-52-04
23,14,0.0,2025-12-27_15-52-04
24,172,0.0,2025-12-27_15-52-04
25,151,0.0,2025-12-27_15-52-04
26,3263,0.0,2025-12-27_15-52-04
28,132,0.0,2025-12-27_15-52-04
29,67,0.0,2025-12-27_15-52-04
30,150,0.0,2025-12-27_15-52-04
31,1312,0.0,2025-12-27_15-52-04
266,298743,0.0,2025-12-27_15-52-04
662,827,0.0,2025-12-27_15-52-04
666,23341,0.0,2025-12-27_15-52-04
700,2120,0.0,2025-12-27_15-52-04
711,-4,0.0,2025-12-27_15-52-04
725,29769,0.0,2025-12-27_15-52-04
759,5,0.0,2025-12-27_15-52-04
32,9101,0.0,2025-12-27_15-52-04
33,800,0.0,2025-12-27_15-52-04
34,267,0.0,2025-12-27_15-52-04
35,16,0.0,2025-12-27_15-52-04
36,44531,0.0,2025-12-27_15-52-04
37,10149,0.0,2025-12-27_15-52-04
38,18062,0.0,2025-12-27_15-52-04
39,-2071,0.0,2025-12-27_15-52-04
40,1630,0.0,2025-12-27_15-52-04
41,7265,0.0,2025-12-27_15-52-04
42,226,0.0,2025-12-27_15-52-04
43,6133,0.0,2025-12-27_15-52-04
44,911,0.0,2025-12-27_15-52-04
45,380,0.0,2025-12-27_15-52-04
46,258,0.0,2025-12-27_15-52-04
47,-923900,0.0,2025-12-27_15-52-04
48,-2897,0.0,2025-12-27_15-52-04
49,66,0.0,2025-12-27_15-52-04
50,6011,0.0,2025-12-27_15-52-04
51,24,0.0,2025-12-27_15-52-04
53,6935,0.0,2025-12-27_15-52-04
54,-5803,0.0,2025-12-27_15-52-04
55,193,0.0,2025-12-27_15-52-04
56,0,0.0,2025-12-27_15-52-04
57,21,0.0,2025-12-27_15-52-04
58,-6660,0.0,2025-12-27_15-52-04
59,-4426,0.0,2025-12-27_15-52-04
60,-133,0.0,2025-12-27_15-52-04
61,180,0.0,2025-12-27_15-52-04
62,-21,0.0,2025-12-27_15-52-04
63,-3940,0.0,2025-12-27_15-52-04
64,55835,0.0,2025-12-27_15-52-04
65,582,0.0,2025-12-27_15-52-04
389,1017,0.0,2025-12-27_15-52-04
456,-125,0.0,2025-12-27_15-52-04
677,593,0.0,2025-12-27_15-52-04
688,-400,0.0,2025-12-27_15-52-04
701,137,0.0,2025-12-27_15-52-04
702,35,0.0,2025-12-27_15-52-04
703,-8634,0.0,2025-12-27_15-52-04
710,479,0.0,2025-12-27_15-52-04
719,-770,0.0,2025-12-27_15-52-04
754,-32,0.0,2025-12-27_15-52-04
757,-35,0.0,2025-12-27_15-52-04
768,-65,0.0,2025-12-27_15-52-04
183,159,0.0,2025-12-27_15-52-04
184,581,0.0,2025-12-27_15-52-04
185,-706,0.0,2025-12-27_15-52-04
186,60,0.0,2025-12-27_15-52-04
187,-1276,0.0,2025-12-27_15-52-04
188,-775,0.0,2025-12-27_15-52-04
189,15,0.0,2025-12-27_15-52-04
190,-3223,0.0,2025-12-27_15-52-04
191,77386,0.0,2025-12-27_15-52-04
192,2301,0.0,2025-12-27_15-52-04
193,73,0.0,2025-12-27_15-52-04
194,83,0.0,2025-12-27_15-52-04
