player_id,net_transfers_delta,price_change,timestamp
1,-153,0.0,2025-12-25_13-50-19
2,-3,0.0,2025-12-25_13-50-19
3,-5,0.0,2025-12-25_13-50-19
4,19,0.0,2025-12-25_13-50-19
5,-660,0.0,2025-12-25_13-50-19
6,875,0.0,2025-12-25_13-50-19
7,903,0.0,2025-12-25_13-50-19
8,1075,0.0,2025-12-25_13-50-19
9,0,0.0,2025-12-25_13-50-19
10,-134,0.0,2025-12-25_13-50-19
11,-752,0.0,2025-12-25_13-50-19
13,5,0.0,2025-12-25_13-50-19
14,-2,0.0,2025-12-25_13-50-19
15,1,0.0,2025-12-25_13-50-19
16,-689,0.0,2025-12-25_13-50-19
17,37,0.0,2025-12-25_13-50-19
18,-93,0.0,2025-12-25_13-50-19
19,-142,0.0,2025-12-25_13-50-19
20,317,0.0,2025-12-25_13-50-19
21,5317,0.0,2025-12-25_13-50-19
22,-772,0.0,2025-12-25_13-50-19
23,0,0.0,2025-12-25_13-50-19
24,-1,0.0,2025-12-25_13-50-19
25,3,0.0,2025-12-25_13-50-19
26,-22,0.0,2025-12-25_13-50-19
28,0,0.0,2025-12-25_13-50-19
29,-1,0.0,2025-12-25_13-50-19
30,-1,0.0,2025-12-25_13-50-19
31,-20,0.0,2025-12-25_13-50-19
266,-2950,0.0,2025-12-25_13-50-19
662,-9,0.0,2025-12-25_13-50-19
666,-263,0.0,2025-12-25_13-50-19
700,-38,0.0,2025-12-25_13-50-19
711,0,0.0,2025-12-25_13-50-19
725,-973,0.0,2025-12-25_13-50-19
759,-2,0.0,2025-12-25_13-50-19
32,-16,0.0,2025-12-25_13-50-19
33,-8,0.0,2025-12-25_13-50-19
34,-1,0.0,2025-12-25_13-50-19
35,0,0.0,2025-12-25_13-50-19
36,-744,0.0,2025-12-25_13-50-19
37,-130,0.0,2025-12-25_13-50-19
38,-240,0.0,2025-12-25_13-50-19
39,30,0.0,2025-12-25_13-50-19
40,-22,0.0,2025-12-25_13-50-19
41,-89,0.0,2025-12-25_13-50-19
42,-1,0.0,2025-12-25_13-50-19
43,-62,0.0,2025-12-25_13-50-19
44,-14,0.0,2025-12-25_13-50-19
45,-9,0.0,2025-12-25_13-50-19
46,-7,0.0,2025-12-25_13-50-19
47,9831,0.0,2025-12-25_13-50-19
48,26,0.0,2025-12-25_13-50-19
49,-1,0.0,2025-12-25_13-50-19
50,-48,0.0,2025-12-25_13-50-19
51,0,0.0,2025-12-25_13-50-19
53,-84,0.0,2025-12-25_13-50-19
54,73,0.0,2025-12-25_13-50-19
55,-4,0.0,2025-12-25_13-50-19
56,0,0.0,2025-12-25_13-50-19
57,-1,0.0,2025-12-25_13-50-19
58,96,0.0,2025-12-25_13-50-19
59,55,0.0,2025-12-25_13-50-19
60,5,0.0,2025-12-25_13-50-19
61,-3,0.0,2025-12-25_13-50-19
62,2,0.0,2025-12-25_13-50-19
63,38,0.0,2025-12-25_13-50-19
64,-612,0.0,2025-12-25_13-50-19
65,-9,0.0,2025-12-25_13-50-19
389,-5,0.0,2025-12-25_13-50-19
456,2,0.0,2025-12-25_13-50-19
677,-5,0.0,2025-12-25_13-50-19
688,-2,0.0,2025-12-25_13-50-19
701,0,0.0,2025-12-25_13-50-19
702,-3,0.0,2025-12-25_13-50-19
703,95,0.0,2025-12-25_13-50-19
710,-6,0.0,2025-12-25_13-50-19
719,8,0.0,2025-12-25_13-50-19
754,2,0.0,2025-12-25_13-50-19
757,-1,0.0,2025-12-25_13-50-19
768,1,0.0,2025-12-25_13-50-19
183,-3,0.0,2025-12-25_13-50-19
184,-4,0.0,2025-12-25_13-50-19
185,13,0.0,2025-12-25_13-50-19
186,-3,0.0,2025-12-25_13-50-19
187,29,0.0,2025-12-25_13-50-19
188,1,0.0,2025-12-25_13-50-19
189,-1,0.0,2025-12-25_13-50-19
190,49,0.0,2025-12-25_13-50-19
191,-1081,0.0,2025-12-25_13-50-19
192,-34,0.0,2025-12-25_13-50-19
193,1,0.0,2025-12-25_13-50-19
