player_id,net_transfers_delta,timestamp
1,-91,2025-12-24_18-57-39
2,-3,2025-12-24_18-57-39
3,-7,2025-12-24_18-57-39
4,4,2025-12-24_18-57-39
5,-509,2025-12-24_18-57-39
6,588,2025-12-24_18-57-39
7,436,2025-12-24_18-57-39
8,644,2025-12-24_18-57-39
9,0,2025-12-24_18-57-39
10,-81,2025-12-24_18-57-39
11,-433,2025-12-24_18-57-39
13,-1,2025-12-24_18-57-39
14,0,2025-12-24_18-57-39
15,1,2025-12-24_18-57-39
16,-266,2025-12-24_18-57-39
17,33,2025-12-24_18-57-39
18,-38,2025-12-24_18-57-39
19,-72,2025-12-24_18-57-39
20,147,2025-12-24_18-57-39
21,3454,2025-12-24_18-57-39
22,-394,2025-12-24_18-57-39
23,0,2025-12-24_18-57-39
24,-2,2025-12-24_18-57-39
25,2,2025-12-24_18-57-39
26,-45,2025-12-24_18-57-39
28,-1,2025-12-24_18-57-39
29,0,2025-12-24_18-57-39
30,-1,2025-12-24_18-57-39
31,2,2025-12-24_18-57-39
266,-1774,2025-12-24_18-57-39
662,-8,2025-12-24_18-57-39
666,-149,2025-12-24_18-57-39
700,-5,2025-12-24_18-57-39
711,1,2025-12-24_18-57-39
725,-578,2025-12-24_18-57-39
759,-1,2025-12-24_18-57-39
32,8,2025-12-24_18-57-39
33,-10,2025-12-24_18-57-39
34,-2,2025-12-24_18-57-39
35,0,2025-12-24_18-57-39
36,-299,2025-12-24_18-57-39
37,-72,2025-12-24_18-57-39
38,-146,2025-12-24_18-57-39
39,22,2025-12-24_18-57-39
40,-12,2025-12-24_18-57-39
41,-50,2025-12-24_18-57-39
42,-4,2025-12-24_18-57-39
43,-41,2025-12-24_18-57-39
44,-13,2025-12-24_18-57-39
45,-1,2025-12-24_18-57-39
46,-2,2025-12-24_18-57-39
47,7122,2025-12-24_18-57-39
48,23,2025-12-24_18-57-39
49,-1,2025-12-24_18-57-39
50,-53,2025-12-24_18-57-39
51,0,2025-12-24_18-57-39
53,-47,2025-12-24_18-57-39
54,56,2025-12-24_18-57-39
55,0,2025-12-24_18-57-39
56,0,2025-12-24_18-57-39
57,0,2025-12-24_18-57-39
58,44,2025-12-24_18-57-39
59,55,2025-12-24_18-57-39
60,0,2025-12-24_18-57-39
61,-1,2025-12-24_18-57-39
62,2,2025-12-24_18-57-39
63,27,2025-12-24_18-57-39
64,-355,2025-12-24_18-57-39
65,-4,2025-12-24_18-57-39
389,-10,2025-12-24_18-57-39
456,5,2025-12-24_18-57-39
677,-3,2025-12-24_18-57-39
688,5,2025-12-24_18-57-39
701,0,2025-12-24_18-57-39
702,0,2025-12-24_18-57-39
703,66,2025-12-24_18-57-39
710,-9,2025-12-24_18-57-39
719,6,2025-12-24_18-57-39
754,1,2025-12-24_18-57-39
757,0,2025-12-24_18-57-39
768,0,2025-12-24_18-57-39
183,1,2025-12-24_18-57-39
184,-11,2025-12-24_18-57-39
185,5,2025-12-24_18-57-39
186,0,2025-12-24_18-57-39
187,11,2025-12-24_18-57-39
188,5,2025-12-24_18-57-39
189,0,2025-12-24_18-57-39
190,18,2025-12-24_18-57-39
191,-669,2025-12-24_18-57-39
192,-26,2025-12-24_18-57-39
193,2,2025-12-24_18-57-39
194,1,2025-12-24_18-57-39
195,4,2025-12-24_18-57-39
196,0,2025-12-24_18-57-39
197,19,2025-12-24_18-57-39
198,-53,2025-12-24_18-57-39
199,6,2025-12-24_18-57-39
200,-102,2025-12-24_18-57-39
201,0,2025-12-24_18-57-39
202,1,2025-12-24_18-57-39
203,-1,2025-12-24_18-57-39
204,0,2025-12-24_18-57-39
205,16,2025-12-24_18-57-39
206,7,2025-12-24_18-57-39
207,-1,2025-12-24_18-57-39
208,0,2025-12-24_18-57-39
209,-1,2025-12-24_18-57-39
210,1,2025-12-24_18-57-39
211,-38,2025-12-24_18-57-39
212,0,2025-12-24_18-57-39
213,0,2025-12-24_18-57-39
214,9,2025-12-24_18-57-39
215,-48,2025-12-24_18-57-39
216,0,2025-12-24_18-57-39
217,-88,2025-12-24_18-57-39
218,-19,2025-12-24_18-57-39
219,-3,2025-12-24_18-57-39
470,47,2025-12-24_18-57-39
676,13,2025-12-24_18-57-39
680,36,2025-12-24_18-57-39
722,-4,2025-12-24_18-57-39
66,-1,2025-12-24_18-57-39
67,-166,2025-12-24_18-57-39
68,-12,2025-12-24_18-57-39
69,12,2025-12-24_18-57-39
70,-2,2025-12-24_18-57-39
71,0,2025-12-24_18-57-39
72,-212,2025-12-24_18-57-39
73,-3,2025-12-24_18-57-39
74,-44,2025-12-24_18-57-39
75,2,2025-12-24_18-57-39
76,-2,2025-12-24_18-57-39
77,-11,2025-12-24_18-57-39
78,18,2025-12-24_18-57-39
79,-2,2025-12-24_18-57-39
80,2,2025-12-24_18-57-39
81,-7,2025-12-24_18-57-39
82,2153,2025-12-24_18-57-39
84,134,2025-12-24_18-57-39
85,-34,2025-12-24_18-57-39
86,1,2025-12-24_18-57-39
87,1,2025-12-24_18-57-39
88,4,2025-12-24_18-57-39
89,0,2025-12-24_18-57-39
90,1,2025-12-24_18-57-39
91,0,2025-12-24_18-57-39
92,-1,2025-12-24_18-57-39
93,-7,2025-12-24_18-57-39
94,-1,2025-12-24_18-57-39
95,-2,2025-12-24_18-57-39
96,-1,2025-12-24_18-57-39
97,-238,2025-12-24_18-57-39
98,1,2025-12-24_18-57-39
99,-3,2025-12-24_18-57-39
100,-173,2025-12-24_18-57-39
391,0,2025-12-24_18-57-39
685,-1,2025-12-24_18-57-39
687,0,2025-12-24_18-57-39
697,0,2025-12-24_18-57-39
713,-3,2025-12-24_18-57-39
721,1,2025-12-24_18-57-39
756,2,2025-12-24_18-57-39
27,3,2025-12-24_18-57-39
83,-221,2025-12-24_18-57-39
101,149,2025-12-24_18-57-39
102,2,2025-12-24_18-57-39
103,4,2025-12-24_18-57-39
104,0,2025-12-24_18-57-39
105,-1,2025-12-24_18-57-39
106,-25,2025-12-24_18-57-39
107,1083,2025-12-24_18-57-39
108,-7,2025-12-24_18-57-39
109,1,2025-12-24_18-57-39
110,-7,2025-12-24_18-57-39
111,1,2025-12-24_18-57-39
112,0,2025-12-24_18-57-39
113,49,2025-12-24_18-57-39
114,3,2025-12-24_18-57-39
115,0,2025-12-24_18-57-39
116,0,2025-12-24_18-57-39
117,0,2025-12-24_18-57-39
118,-1,2025-12-24_18-57-39
120,32,2025-12-24_18-57-39
121,-27,2025-12-24_18-57-39
122,0,2025-12-24_18-57-39
123,-3,2025-12-24_18-57-39
124,31,2025-12-24_18-57-39
125,15,2025-12-24_18-57-39
126,-5,2025-12-24_18-57-39
127,-1,2025-12-24_18-57-39
128,-1,2025-12-24_18-57-39
129,6,2025-12-24_18-57-39
130,-1,2025-12-24_18-57-39
131,4,2025-12-24_18-57-39
132,3,2025-12-24_18-57-39
133,0,2025-12-24_18-57-39
134,0,2025-12-24_18-57-39
136,-5183,2025-12-24_18-57-39
137,-7,2025-12-24_18-57-39
748,0,2025-12-24_18-57-39
138,-1,2025-12-24_18-57-39
139,54,2025-12-24_18-57-39
140,0,2025-12-24_18-57-39
141,0,2025-12-24_18-57-39
142,0,2025-12-24_18-57-39
143,3,2025-12-24_18-57-39
144,4,2025-12-24_18-57-39
145,158,2025-12-24_18-57-39
146,3,2025-12-24_18-57-39
147,0,2025-12-24_18-57-39
148,-6,2025-12-24_18-57-39
150,-2,2025-12-24_18-57-39
151,-717,2025-12-24_18-57-39
152,3,2025-12-24_18-57-39
153,0,2025-12-24_18-57-39
154,0,2025-12-24_18-57-39
155,0,2025-12-24_18-57-39
156,3,2025-12-24_18-57-39
157,-6,2025-12-24_18-57-39
158,-1,2025-12-24_18-57-39
159,0,2025-12-24_18-57-39
160,-545,2025-12-24_18-57-39
161,-1,2025-12-24_18-57-39
162,-1,2025-12-24_18-57-39
163,3,2025-12-24_18-57-39
164,-4,2025-12-24_18-57-39
165,0,2025-12-24_18-57-39
166,0,2025-12-24_18-57-39
167,-87,2025-12-24_18-57-39
169,0,2025-12-24_18-57-39
170,-1,2025-12-24_18-57-39
171,0,2025-12-24_18-57-39
172,1,2025-12-24_18-57-39
173,-63,2025-12-24_18-57-39
174,0,2025-12-24_18-57-39
175,2,2025-12-24_18-57-39
176,-1,2025-12-24_18-57-39
177,0,2025-12-24_18-57-39
178,-1695,2025-12-24_18-57-39
179,0,2025-12-24_18-57-39
180,-4,2025-12-24_18-57-39
