player_id,net_transfers_delta,timestamp
1,0,2025-12-25_08-43-51
2,2,2025-12-25_08-43-51
3,-1,2025-12-25_08-43-51
4,0,2025-12-25_08-43-51
5,-89,2025-12-25_08-43-51
6,158,2025-12-25_08-43-51
7,123,2025-12-25_08-43-51
8,176,2025-12-25_08-43-51
9,0,2025-12-25_08-43-51
10,-13,2025-12-25_08-43-51
11,-136,2025-12-25_08-43-51
13,-1,2025-12-25_08-43-51
14,0,2025-12-25_08-43-51
15,-3,2025-12-25_08-43-51
16,-88,2025-12-25_08-43-51
17,2,2025-12-25_08-43-51
18,-17,2025-12-25_08-43-51
19,-19,2025-12-25_08-43-51
20,45,2025-12-25_08-43-51
21,953,2025-12-25_08-43-51
22,-150,2025-12-25_08-43-51
23,0,2025-12-25_08-43-51
24,0,2025-12-25_08-43-51
25,0,2025-12-25_08-43-51
26,-5,2025-12-25_08-43-51
28,-1,2025-12-25_08-43-51
29,0,2025-12-25_08-43-51
30,0,2025-12-25_08-43-51
31,-6,2025-12-25_08-43-51
266,-496,2025-12-25_08-43-51
662,-1,2025-12-25_08-43-51
666,-18,2025-12-25_08-43-51
700,-1,2025-12-25_08-43-51
711,0,2025-12-25_08-43-51
725,-131,2025-12-25_08-43-51
759,0,2025-12-25_08-43-51
32,-3,2025-12-25_08-43-51
33,-3,2025-12-25_08-43-51
34,0,2025-12-25_08-43-51
35,0,2025-12-25_08-43-51
36,-116,2025-12-25_08-43-51
37,-24,2025-12-25_08-43-51
38,-37,2025-12-25_08-43-51
39,5,2025-12-25_08-43-51
40,-1,2025-12-25_08-43-51
41,-6,2025-12-25_08-43-51
42,2,2025-12-25_08-43-51
43,-10,2025-12-25_08-43-51
44,-1,2025-12-25_08-43-51
45,0,2025-12-25_08-43-51
46,-2,2025-12-25_08-43-51
47,1585,2025-12-25_08-43-51
48,9,2025-12-25_08-43-51
49,0,2025-12-25_08-43-51
50,-11,2025-12-25_08-43-51
51,0,2025-12-25_08-43-51
53,-21,2025-12-25_08-43-51
54,25,2025-12-25_08-43-51
55,0,2025-12-25_08-43-51
56,0,2025-12-25_08-43-51
57,0,2025-12-25_08-43-51
58,12,2025-12-25_08-43-51
59,12,2025-12-25_08-43-51
60,1,2025-12-25_08-43-51
61,0,2025-12-25_08-43-51
62,1,2025-12-25_08-43-51
63,6,2025-12-25_08-43-51
64,-128,2025-12-25_08-43-51
65,-1,2025-12-25_08-43-51
389,-2,2025-12-25_08-43-51
456,2,2025-12-25_08-43-51
677,-1,2025-12-25_08-43-51
