player_id,net_transfers_delta,timestamp
1,-570,2025-12-23_03-54-27
2,-19,2025-12-23_03-54-27
3,-14,2025-12-23_03-54-27
4,55,2025-12-23_03-54-27
5,-3295,2025-12-23_03-54-27
6,2133,2025-12-23_03-54-27
7,1753,2025-12-23_03-54-27
8,4002,2025-12-23_03-54-27
9,-2,2025-12-23_03-54-27
10,-546,2025-12-23_03-54-27
11,-2829,2025-12-23_03-54-27
13,20,2025-12-23_03-54-27
14,-6,2025-12-23_03-54-27
15,-17,2025-12-23_03-54-27
16,-5413,2025-12-23_03-54-27
17,102,2025-12-23_03-54-27
18,-357,2025-12-23_03-54-27
19,-171,2025-12-23_03-54-27
20,602,2025-12-23_03-54-27
21,28256,2025-12-23_03-54-27
22,-3481,2025-12-23_03-54-27
23,-1,2025-12-23_03-54-27
24,-4,2025-12-23_03-54-27
25,-11,2025-12-23_03-54-27
26,-193,2025-12-23_03-54-27
28,-5,2025-12-23_03-54-27
29,-4,2025-12-23_03-54-27
30,-6,2025-12-23_03-54-27
31,-101,2025-12-23_03-54-27
266,-13486,2025-12-23_03-54-27
662,-47,2025-12-23_03-54-27
666,-1104,2025-12-23_03-54-27
700,-148,2025-12-23_03-54-27
711,0,2025-12-23_03-54-27
725,1180,2025-12-23_03-54-27
759,-1,2025-12-23_03-54-27
32,90,2025-12-23_03-54-27
33,-47,2025-12-23_03-54-27
34,-15,2025-12-23_03-54-27
35,0,2025-12-23_03-54-27
36,-2169,2025-12-23_03-54-27
37,-494,2025-12-23_03-54-27
38,-785,2025-12-23_03-54-27
39,117,2025-12-23_03-54-27
40,-76,2025-12-23_03-54-27
41,-404,2025-12-23_03-54-27
42,-10,2025-12-23_03-54-27
43,-236,2025-12-23_03-54-27
44,-79,2025-12-23_03-54-27
45,-27,2025-12-23_03-54-27
46,-5,2025-12-23_03-54-27
47,63226,2025-12-23_03-54-27
48,152,2025-12-23_03-54-27
49,-2,2025-12-23_03-54-27
50,-351,2025-12-23_03-54-27
51,0,2025-12-23_03-54-27
53,-412,2025-12-23_03-54-27
54,369,2025-12-23_03-54-27
55,-9,2025-12-23_03-54-27
56,0,2025-12-23_03-54-27
57,-1,2025-12-23_03-54-27
58,282,2025-12-23_03-54-27
59,196,2025-12-23_03-54-27
60,5,2025-12-23_03-54-27
61,-12,2025-12-23_03-54-27
62,-4,2025-12-23_03-54-27
63,131,2025-12-23_03-54-27
64,-2875,2025-12-23_03-54-27
65,-29,2025-12-23_03-54-27
389,-46,2025-12-23_03-54-27
456,12,2025-12-23_03-54-27
677,-20,2025-12-23_03-54-27
688,21,2025-12-23_03-54-27
701,-12,2025-12-23_03-54-27
702,-1,2025-12-23_03-54-27
703,384,2025-12-23_03-54-27
710,-26,2025-12-23_03-54-27
719,31,2025-12-23_03-54-27
754,5,2025-12-23_03-54-27
757,8,2025-12-23_03-54-27
768,6,2025-12-23_03-54-27
183,-10,2025-12-23_03-54-27
184,-30,2025-12-23_03-54-27
185,20,2025-12-23_03-54-27
186,-5,2025-12-23_03-54-27
187,-9,2025-12-23_03-54-27
188,32,2025-12-23_03-54-27
189,-2,2025-12-23_03-54-27
190,98,2025-12-23_03-54-27
191,-4271,2025-12-23_03-54-27
192,-150,2025-12-23_03-54-27
193,-10,2025-12-23_03-54-27
194,0,2025-12-23_03-54-27
195,20,2025-12-23_03-54-27
196,-1,2025-12-23_03-54-27
197,134,2025-12-23_03-54-27
198,-372,2025-12-23_03-54-27
199,24,2025-12-23_03-54-27
200,-674,2025-12-23_03-54-27
201,0,2025-12-23_03-54-27
202,2,2025-12-23_03-54-27
203,11,2025-12-23_03-54-27
204,0,2025-12-23_03-54-27
205,-150,2025-12-23_03-54-27
206,28,2025-12-23_03-54-27
207,-20,2025-12-23_03-54-27
208,0,2025-12-23_03-54-27
209,3,2025-12-23_03-54-27
210,-6,2025-12-23_03-54-27
211,-206,2025-12-23_03-54-27
212,-1,2025-12-23_03-54-27
213,1,2025-12-23_03-54-27
214,16,2025-12-23_03-54-27
215,-412,2025-12-23_03-54-27
216,-2,2025-12-23_03-54-27
217,-607,2025-12-23_03-54-27
218,-135,2025-12-23_03-54-27
219,-9,2025-12-23_03-54-27
470,-81,2025-12-23_03-54-27
676,44,2025-12-23_03-54-27
680,182,2025-12-23_03-54-27
722,-10,2025-12-23_03-54-27
66,-5,2025-12-23_03-54-27
67,-928,2025-12-23_03-54-27
68,-80,2025-12-23_03-54-27
69,2,2025-12-23_03-54-27
70,-5,2025-12-23_03-54-27
71,-1,2025-12-23_03-54-27
72,-829,2025-12-23_03-54-27
73,-38,2025-12-23_03-54-27
74,-307,2025-12-23_03-54-27
75,-7,2025-12-23_03-54-27
76,-6,2025-12-23_03-54-27
77,-88,2025-12-23_03-54-27
78,43,2025-12-23_03-54-27
79,-5,2025-12-23_03-54-27
80,3,2025-12-23_03-54-27
81,-71,2025-12-23_03-54-27
82,16505,2025-12-23_03-54-27
84,816,2025-12-23_03-54-27
85,-271,2025-12-23_03-54-27
86,17,2025-12-23_03-54-27
87,13,2025-12-23_03-54-27
88,8,2025-12-23_03-54-27
89,-3,2025-12-23_03-54-27
90,-36,2025-12-23_03-54-27
91,0,2025-12-23_03-54-27
92,-3,2025-12-23_03-54-27
93,-30,2025-12-23_03-54-27
94,-2,2025-12-23_03-54-27
95,-7,2025-12-23_03-54-27
96,-3,2025-12-23_03-54-27
97,-1508,2025-12-23_03-54-27
98,-25,2025-12-23_03-54-27
99,-20,2025-12-23_03-54-27
100,-1915,2025-12-23_03-54-27
391,-5,2025-12-23_03-54-27
685,-60,2025-12-23_03-54-27
687,0,2025-12-23_03-54-27
697,-11,2025-12-23_03-54-27
713,-12,2025-12-23_03-54-27
721,-8,2025-12-23_03-54-27
756,6,2025-12-23_03-54-27
27,-12,2025-12-23_03-54-27
83,-1413,2025-12-23_03-54-27
101,1467,2025-12-23_03-54-27
102,-12,2025-12-23_03-54-27
103,82,2025-12-23_03-54-27
104,7,2025-12-23_03-54-27
105,-47,2025-12-23_03-54-27
106,-51,2025-12-23_03-54-27
107,6726,2025-12-23_03-54-27
108,-40,2025-12-23_03-54-27
109,36,2025-12-23_03-54-27
110,-30,2025-12-23_03-54-27
111,-3,2025-12-23_03-54-27
112,0,2025-12-23_03-54-27
113,50,2025-12-23_03-54-27
114,-17,2025-12-23_03-54-27
115,-6,2025-12-23_03-54-27
116,-11,2025-12-23_03-54-27
117,-5,2025-12-23_03-54-27
118,-3,2025-12-23_03-54-27
120,-79,2025-12-23_03-54-27
121,-80,2025-12-23_03-54-27
122,-3,2025-12-23_03-54-27
123,-29,2025-12-23_03-54-27
124,117,2025-12-23_03-54-27
125,93,2025-12-23_03-54-27
126,2,2025-12-23_03-54-27
127,-1,2025-12-23_03-54-27
128,-13,2025-12-23_03-54-27
129,24,2025-12-23_03-54-27
130,-6,2025-12-23_03-54-27
131,45,2025-12-23_03-54-27
132,13,2025-12-23_03-54-27
133,2,2025-12-23_03-54-27
134,0,2025-12-23_03-54-27
136,-56451,2025-12-23_03-54-27
137,-41,2025-12-23_03-54-27
748,0,2025-12-23_03-54-27
