player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,net_transfers_delta,price_change,velocity,trend_score
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,552,845,0.5,53,a,0,0.0,0.0,0.0
266,Eberechi Eze,Eze,Arsenal,7.6,13.7,2814,63843,0.8,991,a,0,0.0,0.0,0.0
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,4,112,0.3,429,i,0,0.0,0.0,0.0
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.1,1592,8690,1.8,1085,a,0,0.0,0.0,0.0
700,Max Dowman,Dowman,Arsenal,4.3,0.4,295,756,0.0,27,i,0,0.0,0.0,0.0
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,6,14,0.0,0,a,0,0.0,0.0,0.0
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.5,1284,9116,4.5,653,a,0,0.0,0.0,0.0
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,22,27,0.0,0,a,0,0.0,0.0,0.0
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.2,2875,2528,2.7,1260,a,0,0.0,0.0,0.0
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,39,229,0.3,360,a,0,0.0,0.0,0.0
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,39,0.0,0,u,0,0.0,0.0,0.0
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,5,0.0,0,u,0,0.0,0.0,0.0
36,Matty Cash,Cash,Aston Villa,4.9,12.7,7279,43602,3.7,1592,s,0,0.0,0.0,0.0
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,772,2626,1.8,1009,a,0,0.0,0.0,0.0
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.5,2825,5425,3.0,1505,a,0,0.0,0.0,0.0
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,675,401,1.3,603,a,0,0.0,0.0,0.0
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,15,305,0.0,497,i,0,0.0,0.0,0.0
41,Pau Torres,Pau,Aston Villa,4.3,0.4,15,1500,1.7,952,i,0,0.0,0.0,0.0
42,Andrés García,A.García,Aston Villa,3.9,0.2,82,175,0.0,0,a,0,0.0,0.0,0.0
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,771,0.0,0,u,0,0.0,0.0,0.0
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,223,425,0.7,327,a,0,0.0,0.0,0.0
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,51,102,0.0,0,a,0,0.0,0.0,0.0
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,34,0.0,0,u,0,0.0,0.0,0.0
47,Morgan Rogers,Rogers,Aston Villa,7.4,22.5,105565,14751,7.0,1606,a,0,0.0,0.0,0.0
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,1847,713,3.5,871,a,0,0.0,0.0,0.0
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,13,0.0,0,u,0,0.0,0.0,0.0
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,476,1344,2.2,619,a,0,0.0,0.0,0.0
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,2,0.0,0,u,0,0.0,0.0,0.0
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,502,1816,2.2,587,a,0,0.0,0.0,0.0
54,John McGinn,McGinn,Aston Villa,5.4,0.7,1308,1202,3.3,1375,a,0,0.0,0.0,0.0
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,4,33,0.2,114,i,0,0.0,0.0,0.0
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u,0,0.0,0.0,0.0
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,4,0.0,0,u,0,0.0,0.0,0.0
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.7,1410,2297,4.5,1239,s,0,0.0,0.0,0.0
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,1241,980,3.5,841,a,0,0.0,0.0,0.0
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,153,217,0.0,0,a,0,0.0,0.0,0.0
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,24,0.0,0,u,0,0.0,0.0,0.0
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,31,37,0.0,0,a,0,0.0,0.0,0.0
63,Kadan Young,Young,Aston Villa,4.3,0.7,754,629,0.0,0,a,0,0.0,0.0,0.0
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.3,14087,5778,6.3,1299,a,0,0.0,0.0,0.0
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,82,0.0,0,u,0,0.0,0.0,0.0
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,9,198,0.0,97,d,0,0.0,0.0,0.0
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,194,116,0.5,157,a,0,0.0,0.0,0.0
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,1,60,1.5,511,n,0,0.0,0.0,0.0
688,James Wright,Wright,Aston Villa,3.9,0.6,257,308,0.0,0,a,0,0.0,0.0,0.0
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,17,0.0,0,u,0,0.0,0.0,0.0
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,17,36,0.0,16,a,0,0.0,0.0,0.0
703,Sam Proctor,Proctor,Aston Villa,3.9,0.6,1408,574,0.0,0,a,0,0.0,0.0,0.0
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,26,157,0.0,0,a,0,0.0,0.0,0.0
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,229,67,1.5,295,a,0,0.0,0.0,0.0
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,9,8,0.0,0,a,0,0.0,0.0,0.0
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,16,13,0.0,0,a,0,0.0,0.0,0.0
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,13,12,0.0,0,a,0,0.0,0.0,0.0
183,Max Weiß,Weiss,Burnley,4.3,0.1,42,59,0.0,0,a,0,0.0,0.0,0.0
184,Etienne Green,Green,Burnley,4.0,0.2,0,63,0.0,0,u,0,0.0,0.0,0.0
185,Václav Hladký,Hladký,Burnley,3.9,0.2,56,124,0.0,0,a,0,0.0,0.0,0.0
186,Connor Roberts,Roberts,Burnley,4.4,0.0,4,6,0.0,0,i,0,0.0,0.0,0.0
187,Kyle Walker,Walker,Burnley,4.4,1.2,555,479,2.2,1516,a,0,0.0,0.0,0.0
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,104,301,0.0,0,a,0,0.0,0.0,0.0
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,4,0.0,0,u,0,0.0,0.0,0.0
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.9,962,415,3.2,983,a,0,0.0,0.0,0.0
191,Maxime Estève,Estève,Burnley,3.9,10.5,721,19026,1.8,1432,d,0,0.0,0.0,0.0
192,Quilindschy Hartman,Hartman,Burnley,4.0,1.0,407,1975,1.5,1337,a,0,0.0,0.0,0.0
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,38,15,1.0,92,a,0,0.0,0.0,0.0
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,6,20,0.0,0,i,0,0.0,0.0,0.0
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,190,146,0.8,231,a,0,0.0,0.0,0.0
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,5,0.0,0,u,0,0.0,0.0,0.0
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,351,471,1.3,128,a,0,0.0,0.0,0.0
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.2,5,1499,0.2,706,n,0,0.0,0.0,0.0
199,Joe Worrall,Worrall,Burnley,3.8,0.2,40,151,0.5,154,d,0,0.0,0.0,0.0
200,Jaidon Anthony,Anthony,Burnley,5.2,2.3,263,3204,1.7,1139,a,0,0.0,0.0,0.0
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,4,0.0,0,u,0,0.0,0.0,0.0
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,41,32,2.0,783,a,0,0.0,0.0,0.0
203,Enock Agyei,Boateng,Burnley,4.7,0.0,38,43,0.0,0,a,0,0.0,0.0,0.0
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,2,0.0,0,u,0,0.0,0.0,0.0
205,Josh Cullen,Cullen,Burnley,5.0,1.9,604,4181,2.5,1513,d,0,0.0,0.0,0.0
206,Marcus Edwards,Edwards,Burnley,4.7,0.1,111,63,1.7,183,a,0,0.0,0.0,0.0
207,Hannibal Mejbri,Hannibal,Burnley,4.7,0.1,2,57,0.2,395,n,0,0.0,0.0,0.0
208,Luca Koleosho,Koleosho,Burnley,5.0,0.0,0,1,0.0,0,u,0,0.0,0.0,0.0
209,Josh Laurent,Laurent,Burnley,4.8,0.0,23,13,1.7,783,a,0,0.0,0.0,0.0
210,Loum Tchaouna,Tchaouna,Burnley,4.9,0.0,9,22,0.8,653,a,0,0.0,0.0,0.0
211,Aaron Ramsey,A.Ramsey,Burnley,4.4,1.6,0,659,0.0,0,u,0,0.0,0.0,0.0
212,Oluwaseun Adewumi,Adewumi,Burnley,4.5,0.0,0,2,0.0,0,u,0,0.0,0.0,0.0
213,Jaydon Banel,Banel,Burnley,4.5,0.0,46,43,0.0,0,a,0,0.0,0.0,0.0
214,Mike Trésor Ndayishimiye,Trésor,Burnley,4.4,0.1,44,95,0.5,17,a,0,0.0,0.0,0.0
215,Zian Flemming,Flemming,Burnley,5.3,0.6,722,2059,2.5,660,a,0,0.0,0.0,0.0
216,Zeki Amdouni,Amdouni,Burnley,4.8,0.0,5,15,0.0,0,i,0,0.0,0.0,0.0
217,Lyle Foster,Foster,Burnley,4.9,0.9,32,1533,1.2,866,n,0,0.0,0.0,0.0
218,Ashley Barnes,Barnes,Burnley,4.3,1.2,517,1001,0.0,7,a,0,0.0,0.0,0.0
219,Michael Obafemi,Obafemi,Burnley,4.4,0.1,0,40,0.0,0,u,0,0.0,0.0,0.0
470,Martin Dúbravka,Dúbravka,Burnley,4.0,33.4,6340,5120,3.3,1620,a,0,0.0,0.0,0.0
676,Lesley Ugochukwu,Ugochukwu,Burnley,5.0,0.1,170,209,3.0,1051,a,0,0.0,0.0,0.0
680,Armando Broja,Broja,Burnley,5.2,0.2,497,301,2.5,398,a,0,0.0,0.0,0.0
722,Florentino Ibrain Morris Luís,Florentino,Burnley,5.0,0.0,23,67,2.0,1046,a,0,0.0,0.0,0.0
66,Norberto Murara Neto,Neto,Bournemouth,4.5,0.1,0,25,0.0,0,u,0,0.0,0.0,0.0
67,Đorđe Petrović,Petrović,Bournemouth,4.5,5.4,364,8220,2.2,1620,a,0,0.0,0.0,0.0
68,Will Dennis,Dennis,Bournemouth,4.0,0.9,75,331,0.0,0,a,0,0.0,0.0,0.0
69,Callan McKenna,McKenna,Bournemouth,3.9,0.2,305,82,0.0,0,a,0,0.0,0.0,0.0
70,Alex Paulsen,Paulsen,Bournemouth,4.0,0.1,0,19,0.0,0,u,0,0.0,0.0,0.0
71,Illia Zabarnyi,Zabarnyi,Bournemouth,5.0,0.0,0,3,0.0,0,u,0,0.0,0.0,0.0
72,Marcos Senesi Barón,Senesi,Bournemouth,4.9,16.5,4757,25032,2.8,1488,a,0,0.0,0.0,0.0
73,Adam Smith,Smith,Bournemouth,4.4,0.2,68,197,1.5,521,a,0,0.0,0.0,0.0
74,Adrien Truffert,Truffert,Bournemouth,4.5,2.3,620,6662,2.8,1579,a,0,0.0,0.0,0.0
75,Matai Akinmboni,Akinmboni,Bournemouth,3.8,0.2,36,111,0.0,0,d,0,0.0,0.0,0.0
76,Owen Bevan,Bevan,Bournemouth,3.9,0.2,24,62,0.0,0,a,0,0.0,0.0,0.0
77,James Hill,Hill,Bournemouth,3.9,0.7,85,544,0.3,302,a,0,0.0,0.0,0.0
78,Julián Araujo Zúñiga,J.Araujo,Bournemouth,3.8,0.7,291,526,0.0,0,a,0,0.0,0.0,0.0
79,Chris Mepham,Mepham,Bournemouth,4.0,0.1,0,19,0.0,0,u,0,0.0,0.0,0.0
80,Julio Soler Barreto,Soler,Bournemouth,4.0,0.2,108,139,0.3,33,a,0,0.0,0.0,0.0
81,Justin Kluivert,Kluivert,Bournemouth,7.0,0.9,535,1905,1.8,751,a,0,0.0,0.0,0.0
82,Antoine Semenyo,Semenyo,Bournemouth,7.7,47.0,44047,35698,5.5,1530,a,0,0.0,0.0,0.0
84,Marcus Tavernier,Tavernier,Bournemouth,5.6,3.2,3658,9850,3.7,1426,a,0,0.0,0.0,0.0
85,Tyler Adams,Adams,Bournemouth,5.0,0.3,1,679,1.8,1196,i,0,0.0,0.0,0.0
86,David Brooks,Brooks,Bournemouth,5.0,0.2,114,166,0.8,763,a,0,0.0,0.0,0.0
87,Ryan Christie,Christie,Bournemouth,4.9,0.1,39,29,0.2,287,a,0,0.0,0.0,0.0
88,Lewis Cook,Cook,Bournemouth,4.9,0.0,58,37,1.0,394,a,0,0.0,0.0,0.0
89,Philip Billing,Philip,Bournemouth,4.9,0.0,0,5,0.0,0,u,0,0.0,0.0,0.0
90,Alex Scott,Scott,Bournemouth,5.0,0.3,227,269,2.8,1155,a,0,0.0,0.0,0.0
91,Luis Sinisterra Lucumí,Sinisterra,Bournemouth,5.0,0.0,0,0,0.0,0,u,0,0.0,0.0,0.0
92,Romain Faivre,Faivre,Bournemouth,4.5,0.1,0,26,0.0,0,u,0,0.0,0.0,0.0
93,Hamed Traorè,H.Traorè,Bournemouth,4.5,0.3,0,109,0.0,16,u,0,0.0,0.0,0.0
94,Dominic Sadi,Sadi,Bournemouth,4.5,0.0,0,8,0.0,0,u,0,0.0,0.0,0.0
95,Zain Silcott-Duberry,Silcott-Duberry,Bournemouth,4.4,0.1,0,30,0.0,0,u,0,0.0,0.0,0.0
96,Ben Winterburn,Winterburn,Bournemouth,4.5,0.0,0,6,0.0,6,u,0,0.0,0.0,0.0
97,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,7.0,1.8,516,5039,2.8,1189,a,0,0.0,0.0,0.0
98,Enes Ünal,Enes Ünal,Bournemouth,5.4,0.0,80,125,0.5,61,a,0,0.0,0.0,0.0
99,Daniel Adu-Adjei,Adu-Adjei,Bournemouth,4.4,0.1,0,45,0.0,0,u,0,0.0,0.0,0.0
100,Junior Kroupi,Kroupi.Jr,Bournemouth,4.6,4.1,4322,6766,1.7,489,a,0,0.0,0.0,0.0
391,Ben Gannon-Doak,Gannon-Doak,Bournemouth,4.8,0.0,4,22,0.0,53,i,0,0.0,0.0,0.0
685,Bafodé Diakité,Diakité,Bournemouth,4.4,0.4,81,769,2.2,1260,a,0,0.0,0.0,0.0
687,Remy Rees-Dottin,Rees-Dottin,Bournemouth,4.4,0.1,15,70,0.0,0,a,0,0.0,0.0,0.0
697,Amine Adli,Adli,Bournemouth,5.4,0.0,36,58,1.8,391,a,0,0.0,0.0,0.0
713,Álex Jiménez Sánchez,A.Jimenez,Bournemouth,4.5,0.1,97,265,3.0,887,a,0,0.0,0.0,0.0
721,Veljko Milosavljevic,Milosavljević,Bournemouth,4.4,0.0,0,23,0.7,365,i,0,0.0,0.0,0.0
756,Malcom DaCosta,DaCosta,Bournemouth,4.5,0.0,20,23,0.0,0,a,0,0.0,0.0,0.0
27,Reiss Nelson,Nelson,Brentford,4.8,0.1,46,29,0.3,32,a,0,0.0,0.0,0.0
83,Dango Ouattara,O.Dango,Brentford,5.9,0.5,10,3151,3.3,1061,n,0,0.0,0.0,0.0
101,Caoimhín Kelleher,Kelleher,Brentford,4.5,8.4,6216,3297,4.3,1620,a,0,0.0,0.0,0.0
102,Ellery Balcombe,Balcombe,Brentford,3.9,0.3,97,81,0.0,0,a,0,0.0,0.0,0.0
103,Matthew Cox,Cox,Brentford,3.9,0.2,60,105,0.0,0,a,0,0.0,0.0,0.0
104,Julian Eyestone,Eyestone,Brentford,3.9,0.1,22,95,0.0,0,a,0,0.0,0.0,0.0
105,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,3.9,0.7,79,308,0.0,0,a,0,0.0,0.0,0.0
106,Nathan Collins,Collins,Brentford,4.9,1.6,1139,1782,4.0,1546,a,0,0.0,0.0,0.0
107,Keane Lewis-Potter,Lewis-Potter,Brentford,4.8,1.6,10369,2601,5.3,728,a,0,0.0,0.0,0.0
108,Kristoffer Ajer,Ajer,Brentford,4.4,0.2,92,102,0.8,701,a,0,0.0,0.0,0.0
109,Rico Henry,Henry,Brentford,4.3,0.1,141,121,2.5,518,a,0,0.0,0.0,0.0
110,Michael Kayode,Kayode,Brentford,4.5,0.7,613,983,2.7,1567,a,0,0.0,0.0,0.0
111,Ethan Pinnock,Pinnock,Brentford,4.2,0.1,60,108,0.7,228,a,0,0.0,0.0,0.0
112,Mads Roerslev Rasmussen,Roerslev,Brentford,4.5,0.0,0,4,0.0,0,u,0,0.0,0.0,0.0
113,Sepp van den Berg,Van den Berg,Brentford,4.5,1.2,411,3464,2.5,1530,d,0,0.0,0.0,0.0
114,Benjamin Arthur,Arthur,Brentford,3.9,0.2,26,96,0.0,0,a,0,0.0,0.0,0.0
115,Benjamin Fredrick,Fredrick,Brentford,4.0,0.1,0,22,0.0,0,u,0,0.0,0.0,0.0
116,Aaron Hickey,Hickey,Brentford,4.0,0.5,391,809,2.7,423,a,0,0.0,0.0,0.0
117,Kim Ji-soo,Ji-soo,Brentford,3.9,0.1,0,28,0.0,0,u,0,0.0,0.0,0.0
118,Jayden Meghoma,Meghoma,Brentford,4.0,0.0,0,12,0.0,0,u,0,0.0,0.0,0.0
120,Kevin Schade,Schade,Brentford,7.0,1.1,28532,1531,4.7,1413,a,0,0.0,0.0,0.0
121,Mikkel Damsgaard,Damsgaard,Brentford,5.8,0.6,430,1044,2.7,1041,a,0,0.0,0.0,0.0
122,Antoni Milambo,Milambo,Brentford,5.2,0.0,3,10,0.0,45,i,0,0.0,0.0,0.0
123,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,4.7,0.1,4,114,0.0,100,i,0,0.0,0.0,0.0
124,Jordan Henderson,Henderson,Brentford,5.0,0.5,787,1171,3.8,1219,a,0,0.0,0.0,0.0
125,Vitaly Janelt,Janelt,Brentford,4.9,0.0,127,61,3.2,488,a,0,0.0,0.0,0.0
126,Mathias Jensen,Jensen,Brentford,4.9,0.1,66,87,2.0,616,a,0,0.0,0.0,0.0
127,Gustavo Nunes Fernandes Gomes,Nunes,Brentford,4.9,0.0,18,18,0.0,0,a,0,0.0,0.0,0.0
128,Frank Onyeka,Onyeka,Brentford,4.8,0.0,3,31,0.0,88,n,0,0.0,0.0,0.0
129,Yehor Yarmoliuk,Yarmoliuk,Brentford,5.0,0.1,103,69,2.3,1305,a,0,0.0,0.0,0.0
130,Romelle Donovan,Donovan,Brentford,4.4,0.1,56,75,0.0,0,a,0,0.0,0.0,0.0
131,Yunus Emre Konak,Konak,Brentford,4.3,0.2,178,269,0.0,0,a,0,0.0,0.0,0.0
132,Paris Maghoma,Maghoma,Brentford,4.5,0.0,73,39,0.0,0,a,0,0.0,0.0,0.0
133,Myles Peart-Harris,Peart-Harris,Brentford,4.4,0.0,25,32,0.0,0,a,0,0.0,0.0,0.0
134,Ryan Trevitt,Trevitt,Brentford,4.5,0.0,0,0,0.0,0,u,0,0.0,0.0,0.0
136,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,7.0,29.5,15977,53599,4.2,1491,a,0,0.0,0.0,0.0
137,Iwan Morgan,Morgan,Brentford,4.4,0.4,245,324,0.0,0,a,0,0.0,0.0,0.0
748,Josh Dasilva,Dasilva,Brentford,4.9,0.0,2,1,0.0,0,i,0,0.0,0.0,0.0
138,Jason Steele,Steele,Brighton,4.2,0.3,40,70,0.0,0,a,0,0.0,0.0,0.0
139,Bart Verbruggen,Verbruggen,Brighton,4.4,5.5,8456,1978,4.0,1620,a,0,0.0,0.0,0.0
140,Tom McGill,McGill,Brighton,3.9,0.3,68,125,0.0,0,a,0,0.0,0.0,0.0
141,Carl Rushworth,Rushworth,Brighton,4.0,0.0,0,1,0.0,0,u,0,0.0,0.0,0.0
142,Kjell Scherpen,Scherpen,Brighton,4.0,0.0,0,0,0.0,0,u,0,0.0,0.0,0.0
143,Olivier Boscagli,Boscagli,Brighton,4.2,0.1,39,57,1.5,142,a,0,0.0,0.0,0.0
144,Diego Coppola,Coppola,Brighton,4.2,0.1,33,32,1.2,193,a,0,0.0,0.0,0.0
145,Maxim De Cuyper,De Cuyper,Brighton,4.3,2.4,5167,1990,5.0,808,a,0,0.0,0.0,0.0
146,Lewis Dunk,Dunk,Brighton,4.5,0.9,947,467,1.2,1485,a,0,0.0,0.0,0.0
147,Pervis Estupiñán Tenorio,Estupiñan,Brighton,4.5,0.0,0,0,0.0,0,u,0,0.0,0.0,0.0
148,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,4.4,0.2,679,241,2.8,1332,a,0,0.0,0.0,0.0
150,Tariq Lamptey,Lamptey,Brighton,4.4,0.1,0,37,0.0,0,u,0,0.0,0.0,0.0
151,Jan Paul van Hecke,Van Hecke,Brighton,4.5,3.9,5683,7307,4.5,1530,a,0,0.0,0.0,0.0
152,Joël Veltman,Veltman,Brighton,4.3,0.1,53,62,0.5,403,a,0,0.0,0.0,0.0
153,Adam Webster,Webster,Brighton,4.4,0.0,5,4,0.0,0,i,0,0.0,0.0,0.0
154,Eiran Cashin,Cashin,Brighton,4.0,0.0,0,1,0.0,0,u,0,0.0,0.0,0.0
155,Jacob Slater,Slater,Brighton,4.0,0.1,0,17,0.0,0,u,0,0.0,0.0,0.0
156,Charlie Tasker,Tasker,Brighton,3.9,0.1,19,78,0.0,0,a,0,0.0,0.0,0.0
157,Mitoma Kaoru,Mitoma,Brighton,6.1,1.8,779,1172,0.3,560,d,0,0.0,0.0,0.0
158,Georginio Rutter,Georginio,Brighton,5.6,0.4,1331,452,2.8,1172,a,0,0.0,0.0,0.0
159,Solly March,March,Brighton,5.8,0.0,1,5,0.0,0,i,0,0.0,0.0,0.0
160,Yankuba Minteh,Minteh,Brighton,6.0,6.3,11509,13908,2.3,1486,a,0,0.0,0.0,0.0
161,Julio Enciso Espínola,Enciso,Brighton,5.4,0.0,0,0,0.0,0,u,0,0.0,0.0,0.0
162,Brajan Gruda,Gruda,Brighton,5.4,0.1,86,52,1.5,512,a,0,0.0,0.0,0.0
163,Jack Hinshelwood,Hinshelwood,Brighton,5.1,0.1,104,73,2.8,482,a,0,0.0,0.0,0.0
164,Matt O'Riley,O'Riley,Brighton,5.5,0.3,0,60,0.0,177,u,0,0.0,0.0,0.0
165,Abdallah Sima,Sima,Brighton,5.4,0.0,0,1,0.0,0,u,0,0.0,0.0,0.0
166,Yasin Ayari,Ayari,Brighton,4.8,0.2,481,151,2.0,1257,a,0,0.0,0.0,0.0
167,Carlos Baleba,Baleba,Brighton,4.6,1.4,52,1582,1.3,894,n,0,0.0,0.0,0.0
169,Diego Gómez Amarilla,Gomez,Brighton,4.9,0.2,1164,118,2.7,1042,a,0,0.0,0.0,0.0
170,James Milner,Milner,Brighton,4.9,0.1,59,81,0.3,209,a,0,0.0,0.0,0.0
171,Jeremy Sarmiento Morante,Sarmiento,Brighton,4.9,0.0,0,2,0.0,0,u,0,0.0,0.0,0.0
172,Tom Watson,Watson,Brighton,4.8,0.0,16,16,0.3,47,a,0,0.0,0.0,0.0
173,Mats Wieffer,Wieffer,Brighton,4.9,0.3,238,906,3.0,1179,a,0,0.0,0.0,0.0
174,Malick Yalcouyé,Yalcouye,Brighton,5.0,0.0,0,1,0.0,0,u,0,0.0,0.0,0.0
175,Joe Knight,Knight,Brighton,4.4,0.1,37,82,0.0,1,a,0,0.0,0.0,0.0
176,Adrian Mazilu,Mazilu,Brighton,4.5,0.0,0,3,0.0,0,u,0,0.0,0.0,0.0
177,Andrew Moran,Moran,Brighton,4.5,0.0,0,4,0.0,0,u,0,0.0,0.0,0.0
