player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.7,11821,33927,3.5,1710,a,2026-01-01,-1794,0.0,-1794.0,-1794.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,101,198,0.0,0,a,2026-01-01,-24,0.0,-909.0,-1351.5
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,48,0.0,0,u,2026-01-01,-4,0.0,-607.3333333333334,-1103.4444444444446
4,Tommy Setford,Setford,Arsenal,3.9,0.3,369,299,0.0,0,a,2026-01-01,18,0.0,-3.333333333333333,-828.4166666666666
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.4,17.3,318435,3082,2.7,1085,a,2026-01-01,20111,0.0,6708.333333333333,678.9333333333333
6,William Saliba,Saliba,Arsenal,5.9,11.7,14346,13190,2.0,1174,a,2026-01-01,349,0.0,6826.0,2402.9333333333334
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,9.0,765,38474,2.3,1256,d,2026-01-01,-3175,0.0,5761.666666666667,3737.0666666666666
8,Jurriën Timber,J.Timber,Arsenal,6.4,28.4,31921,60002,3.5,1459,a,2026-01-01,1075,0.0,-583.6666666666666,3741.8
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,4,0.0,0,u,2026-01-01,-1,0.0,-700.3333333333334,3602.4
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,417,1538,0.7,278,a,2026-01-01,-104,0.0,323.3333333333333,2325.4
11,Benjamin White,White,Arsenal,5.1,0.6,228,1937,2.8,287,a,2026-01-01,-111,0.0,-72.0,945.8
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,277,442,0.0,0,a,2026-01-01,-22,0.0,-79.0,-222.33333333333334
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,27,0.0,0,u,2026-01-01,-2,0.0,-45.0,-114.6
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,57,112,0.0,0,a,2026-01-01,-5,0.0,-9.666666666666666,23.533333333333328
16,Bukayo Saka,Saka,Arsenal,10.3,21.4,26590,22714,6.2,1320,a,2026-01-01,1097,0.0,363.3333333333333,31.533333333333324
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,2.0,18587,1949,4.0,714,a,2026-01-01,1527,0.0,873.0,220.5333333333333
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,347,1141,0.8,427,a,2026-01-01,-74,0.0,850.0,406.3333333333333
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,679,880,1.0,408,a,2026-01-01,-26,0.0,475.6666666666667,510.4666666666667
20,Leandro Trossard,Trossard,Arsenal,6.9,1.3,35937,2951,4.2,1042,a,2026-01-01,3041,0.0,980.3333333333334,708.4666666666666
21,Declan Rice,Rice,Arsenal,7.2,23.9,8340,161892,4.5,1515,d,2026-01-01,-15767,0.0,-4250.666666666667,-214.3333333333334
22,Mikel Merino Zazón,Merino,Arsenal,5.8,2.6,2319,11516,3.3,921,a,2026-01-01,-859,0.0,-4528.333333333333,-1294.6
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,1,0.0,0,u,2026-01-01,-1,0.0,-5542.333333333333,-2573.0666666666666
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,62,64,0.2,31,a,2026-01-01,2,0.0,-286.0,-2725.4
25,Ethan Nwaneri,Nwaneri,Arsenal,5.0,0.1,48,81,0.0,165,a,2026-01-01,-2,0.0,-0.3333333333333333,-2921.5333333333333
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,5901,1612,3.2,1590,a,2026-01-01,467,0.0,155.66666666666666,-2040.2666666666669
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,25,0.0,0,u,2026-01-01,-3,0.0,154.0,-1103.8
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,12,0.0,0,u,2026-01-01,-1,0.0,154.33333333333334,35.53333333333333
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,241,68,0.0,30,a,2026-01-01,18,0.0,4.666666666666667,93.66666666666666
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,3701,655,1.2,66,a,2026-01-01,303,0.0,106.66666666666669,115.06666666666665
266,Eberechi Eze,Eze,Arsenal,7.5,11.8,2621,47053,0.5,991,a,2026-01-01,-4454,0.0,-1377.6666666666667,-191.60000000000002
662,Cristhian Mosquera,Mosquera,Arsenal,5.3,0.1,10,100,0.2,429,i,2026-01-01,0,0.0,-1383.6666666666667,-499.1333333333334
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,9.8,1968,9195,2.2,1161,a,2026-01-01,-716,0.0,-1723.3333333333333,-874.6666666666667
700,Max Dowman,Dowman,Arsenal,4.3,0.3,358,757,0.0,27,i,2026-01-01,0,0.0,-238.66666666666663,-923.3333333333334
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,13,12,0.0,0,a,2026-01-01,-4,0.0,-240.0,-992.6666666666666
