player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.4,24779,28429,3.7,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,274,499,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,263,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.3,1173,558,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.6,1866,42570,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.1,32492,6159,1.7,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.2,30375,9807,2.7,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.5,71074,30993,3.2,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,21,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,1307,7291,0.5,195,a
11,Benjamin White,White,Arsenal,5.3,1.2,45,32997,2.7,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,1522,1070,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,98,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,278,293,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,22.3,44617,103939,5.5,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,3954,3742,1.7,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,1642,5243,1.0,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,1492,3282,1.0,400,a
20,Leandro Trossard,Trossard,Arsenal,6.9,0.9,9796,4613,3.7,871,a
21,Declan Rice,Rice,Arsenal,7.1,24.0,213642,19824,5.3,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,6.0,3.4,11647,54001,5.0,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,6,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,134,231,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,139,240,0.2,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,5061,6957,1.8,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,72,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,41,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,39,143,0.0,30,i
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,1869,2773,0.3,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,15.3,15315,178491,4.2,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,8,476,0.5,429,i
