player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.3,28385,32775,4.0,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,312,578,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,304,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.3,1343,646,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.5,2042,48168,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.2,37444,7396,1.6,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.2,35255,11217,2.8,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.5,81464,35539,2.8,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,24,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,1515,8171,0.4,195,a
11,Benjamin White,White,Arsenal,5.2,1.1,50,37160,3.2,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,1750,1251,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,116,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,322,335,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,22.2,52976,116290,5.8,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,4741,4291,2.0,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,1872,5916,1.0,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,1728,3793,1.2,400,d
20,Leandro Trossard,Trossard,Arsenal,6.9,0.9,11412,5211,2.0,871,a
21,Declan Rice,Rice,Arsenal,7.2,24.3,248570,21967,5.2,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.3,13416,60250,5.0,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,8,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,148,257,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,158,275,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,5792,7984,1.8,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,83,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,45,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,62,165,0.0,30,i
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,2204,3123,0.4,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,15.1,17413,198863,1.0,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,9,548,0.4,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.2,9661,24171,1.8,1015,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,1288,2950,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,29,41,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,3.1,20525,6942,5.2,563,d
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,67,59,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.1,5712,13746,2.8,1170,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,324,719,0.4,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,158,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,11,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,13.1,35024,53725,4.2,1502,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,2707,7588,2.0,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.6,9961,17173,2.8,1415,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,2338,1093,1.2,521,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,33,1112,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,73,5054,2.0,952,i
42,Andrés García,A.García,Aston Villa,3.9,0.2,372,467,0.0,0,a
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,3229,0.0,0,u
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.6,1084,1587,0.6,320,a
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,199,428,0.0,0,a
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,150,0.0,0,u
47,Morgan Rogers,Rogers,Aston Villa,7.2,19.2,603738,19799,8.2,1516,a
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.7,4535,2473,2.8,781,a
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,45,0.0,0,u
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,1973,5519,2.0,561,a
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,14,0.0,0,u
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,2679,6322,2.4,529,a
54,John McGinn,McGinn,Aston Villa,5.4,0.7,5969,2917,3.8,1317,a
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,12,133,0.2,114,i
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,13,0.0,0,u
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.6,8403,4667,5.2,1157,a
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,4876,2635,4.0,810,a
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,715,687,0.0,0,a
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,119,0.0,0,u
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,158,156,0.0,0,a
63,Kadan Young,Young,Aston Villa,4.3,0.7,3949,1862,0.0,0,a
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.3,6983,38758,5.2,1267,a
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,376,0.0,0,u
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,48,775,0.0,97,d
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,454,444,0.4,126,a
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,9,415,1.8,511,n
688,James Wright,Wright,Aston Villa,3.9,0.6,1187,971,0.0,0,a
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,103,0.0,0,u
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,89,125,0.0,16,a
703,Sam Proctor,Proctor,Aston Villa,3.9,0.6,6651,1426,0.0,0,a
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,125,422,0.0,0,a
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,700,227,1.4,205,a
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,53,29,0.0,0,a
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,61,34,0.0,0,a
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,31,3,0.0,0,a
183,Max Weiß,Weiss,Burnley,4.3,0.1,148,202,0.0,0,a
184,Etienne Green,Green,Burnley,4.0,0.2,0,324,0.0,0,u
185,Václav Hladký,Hladký,Burnley,3.9,0.2,427,244,0.0,0,a
186,Connor Roberts,Roberts,Burnley,4.4,0.0,8,38,0.0,0,i
187,Kyle Walker,Walker,Burnley,4.4,1.2,1806,1694,1.4,1426,a
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,1027,669,0.0,0,a
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,8,0.0,0,u
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.8,2004,1230,2.0,893,a
191,Maxime Estève,Estève,Burnley,3.9,11.0,6895,42873,2.2,1432,d
192,Quilindschy Hartman,Hartman,Burnley,4.0,1.0,2469,3903,1.8,1337,a
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,22,132,0.0,2,a
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,8,56,0.0,0,i
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,720,404,-0.2,141,a
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,27,0.0,0,u
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,3048,906,1.6,128,a
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.2,37,5099,0.2,706,n
199,Joe Worrall,Worrall,Burnley,3.8,0.2,452,250,0.6,154,a
200,Jaidon Anthony,Anthony,Burnley,5.2,2.3,2211,11405,1.8,1122,a
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,8,0.0,0,u
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,169,85,1.8,711,a
203,Enock Agyei,Boateng,Burnley,4.7,0.0,174,101,0.0,0,a
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,7,0.0,0,u
205,Josh Cullen,Cullen,Burnley,5.0,1.9,6895,7436,2.8,1461,a
206,Marcus Edwards,Edwards,Burnley,4.7,0.1,458,133,1.4,96,a
207,Hannibal Mejbri,Hannibal,Burnley,4.8,0.1,24,263,0.2,395,n
208,Luca Koleosho,Koleosho,Burnley,5.0,0.0,0,7,0.0,0,u
209,Josh Laurent,Laurent,Burnley,4.8,0.0,84,41,1.0,693,a
210,Loum Tchaouna,Tchaouna,Burnley,4.9,0.0,79,73,1.0,653,a
211,Aaron Ramsey,A.Ramsey,Burnley,4.4,1.6,0,2685,0.0,0,u
212,Oluwaseun Adewumi,Adewumi,Burnley,4.5,0.0,0,6,0.0,0,u
213,Jaydon Banel,Banel,Burnley,4.5,0.0,181,137,0.0,0,a
214,Mike Trésor Ndayishimiye,Trésor,Burnley,4.4,0.1,446,186,0.4,15,a
215,Zian Flemming,Flemming,Burnley,5.3,0.7,4886,8588,2.8,658,a
216,Zeki Amdouni,Amdouni,Burnley,4.8,0.0,37,40,0.0,0,i
217,Lyle Foster,Foster,Burnley,4.9,0.9,105,8367,1.4,866,n
218,Ashley Barnes,Barnes,Burnley,4.3,1.2,2638,3885,0.0,7,a
219,Michael Obafemi,Obafemi,Burnley,4.4,0.1,0,163,0.0,0,u
470,Martin Dúbravka,Dúbravka,Burnley,4.0,33.3,18847,19137,1.8,1530,a
676,Lesley Ugochukwu,Ugochukwu,Burnley,5.0,0.1,990,579,3.0,961,a
680,Armando Broja,Broja,Burnley,5.2,0.2,2853,714,2.6,311,a
722,Florentino Ibrain Morris Luís,Florentino,Burnley,5.0,0.0,81,200,2.2,1009,a
66,Norberto Murara Neto,Neto,Bournemouth,4.5,0.1,0,74,0.0,0,u
67,Đorđe Petrović,Petrović,Bournemouth,4.5,5.5,3573,13822,2.8,1530,a
68,Will Dennis,Dennis,Bournemouth,4.0,0.9,439,1051,0.0,0,a
69,Callan McKenna,McKenna,Bournemouth,3.9,0.2,449,216,0.0,0,a
70,Alex Paulsen,Paulsen,Bournemouth,4.0,0.1,0,80,0.0,0,u
71,Illia Zabarnyi,Zabarnyi,Bournemouth,5.0,0.0,0,12,0.0,0,u
72,Marcos Senesi Barón,Senesi,Bournemouth,4.9,16.9,34648,29229,3.0,1398,a
73,Adam Smith,Smith,Bournemouth,4.4,0.2,352,622,1.8,476,a
74,Adrien Truffert,Truffert,Bournemouth,4.5,2.4,5938,7596,3.2,1502,a
75,Matai Akinmboni,Akinmboni,Bournemouth,3.8,0.2,232,390,0.0,0,d
76,Owen Bevan,Bevan,Bournemouth,3.9,0.2,127,226,0.0,0,a
77,James Hill,Hill,Bournemouth,3.9,0.7,583,1493,0.4,302,a
78,Julián Araujo Zúñiga,J.Araujo,Bournemouth,3.8,0.7,2137,1399,0.0,0,a
79,Chris Mepham,Mepham,Bournemouth,4.0,0.1,0,71,0.0,0,u
80,Julio Soler Barreto,Soler,Bournemouth,4.0,0.2,602,482,0.2,21,a
81,Justin Kluivert,Kluivert,Bournemouth,7.0,0.9,3009,4026,2.2,706,a
82,Antoine Semenyo,Semenyo,Bournemouth,7.7,46.5,217169,46582,4.8,1440,a
84,Marcus Tavernier,Tavernier,Bournemouth,5.6,3.2,32443,17545,4.2,1336,a
85,Tyler Adams,Adams,Bournemouth,5.0,0.3,44,3506,2.2,1196,i
86,David Brooks,Brooks,Bournemouth,5.0,0.2,685,440,0.8,718,a
87,Ryan Christie,Christie,Bournemouth,4.9,0.1,159,81,0.2,287,a
88,Lewis Cook,Cook,Bournemouth,4.9,0.0,290,95,0.4,304,a
89,Philip Billing,Philip,Bournemouth,4.9,0.0,0,19,0.0,0,u
90,Alex Scott,Scott,Bournemouth,5.0,0.3,982,1201,2.4,1072,a
91,Luis Sinisterra Lucumí,Sinisterra,Bournemouth,5.0,0.0,0,6,0.0,0,u
92,Romain Faivre,Faivre,Bournemouth,4.5,0.1,0,71,0.0,0,u
93,Hamed Traorè,H.Traorè,Bournemouth,4.5,0.3,0,488,0.0,16,u
94,Dominic Sadi,Sadi,Bournemouth,4.5,0.0,0,40,0.0,0,u
95,Zain Silcott-Duberry,Silcott-Duberry,Bournemouth,4.4,0.1,0,116,0.0,0,u
96,Ben Winterburn,Winterburn,Bournemouth,4.5,0.0,0,42,0.0,6,u
97,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,7.0,1.9,5057,20255,3.2,1144,a
98,Enes Ünal,Enes Ünal,Bournemouth,5.4,0.0,364,459,0.6,61,a
99,Daniel Adu-Adjei,Adu-Adjei,Bournemouth,4.4,0.1,0,245,0.0,0,u
100,Junior Kroupi,Kroupi.Jr,Bournemouth,4.6,4.2,24900,32993,1.8,444,a
391,Ben Gannon-Doak,Gannon-Doak,Bournemouth,4.8,0.0,2,56,0.0,53,i
685,Bafodé Diakité,Diakité,Bournemouth,4.4,0.4,676,1401,2.6,1215,a
687,Remy Rees-Dottin,Rees-Dottin,Bournemouth,4.4,0.1,138,172,0.0,0,a
697,Amine Adli,Adli,Bournemouth,5.4,0.0,139,234,2.0,385,a
713,Álex Jiménez Sánchez,A.Jimenez,Bournemouth,4.5,0.1,480,589,3.0,797,a
721,Veljko Milosavljevic,Milosavljević,Bournemouth,4.4,0.0,7,125,0.8,365,i
756,Malcom DaCosta,DaCosta,Bournemouth,4.5,0.0,136,56,0.0,0,a
27,Reiss Nelson,Nelson,Brentford,4.8,0.1,49,171,0.2,31,a
83,Dango Ouattara,O.Dango,Brentford,5.9,0.7,57,18240,4.0,1061,n
101,Caoimhín Kelleher,Kelleher,Brentford,4.5,8.3,22997,8135,4.4,1530,a
102,Ellery Balcombe,Balcombe,Brentford,4.0,0.3,140,321,0.0,0,a
103,Matthew Cox,Cox,Brentford,3.9,0.2,1376,304,0.0,0,a
104,Julian Eyestone,Eyestone,Brentford,3.9,0.1,190,241,0.0,0,a
105,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,3.9,0.7,461,897,0.0,0,a
106,Nathan Collins,Collins,Brentford,4.9,1.6,4107,4747,4.0,1456,a
107,Keane Lewis-Potter,Lewis-Potter,Brentford,4.8,1.1,76445,1851,6.0,640,a
108,Kristoffer Ajer,Ajer,Brentford,4.4,0.2,249,578,0.2,611,a
109,Rico Henry,Henry,Brentford,4.3,0.1,715,206,2.6,442,a
110,Michael Kayode,Kayode,Brentford,4.5,0.7,2095,2011,2.6,1477,a
111,Ethan Pinnock,Pinnock,Brentford,4.2,0.1,305,419,0.8,228,a
112,Mads Roerslev Rasmussen,Roerslev,Brentford,4.5,0.0,0,8,0.0,0,u
113,Sepp van den Berg,Van den Berg,Brentford,4.5,1.3,4592,3271,3.0,1530,a
114,Benjamin Arthur,Arthur,Brentford,3.9,0.2,193,280,0.0,0,a
115,Benjamin Fredrick,Fredrick,Brentford,4.0,0.1,0,89,0.0,0,u
116,Aaron Hickey,Hickey,Brentford,4.0,0.5,2386,2336,3.0,410,a
117,Kim Ji-soo,Ji-soo,Brentford,3.9,0.1,0,101,0.0,0,u
118,Jayden Meghoma,Meghoma,Brentford,4.0,0.0,0,34,0.0,0,u
120,Kevin Schade,Schade,Brentford,7.0,0.8,4583,6312,1.6,1323,a
121,Mikkel Damsgaard,Damsgaard,Brentford,5.8,0.6,1965,2948,2.4,1028,a
122,Antoni Milambo,Milambo,Brentford,5.2,0.0,12,26,0.0,45,i
123,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,4.7,0.1,17,340,0.0,100,i
124,Jordan Henderson,Henderson,Brentford,5.0,0.5,4055,3599,4.4,1218,a
125,Vitaly Janelt,Janelt,Brentford,4.9,0.0,1102,113,3.0,398,a
126,Mathias Jensen,Jensen,Brentford,4.9,0.1,332,287,2.2,540,a
127,Gustavo Nunes Fernandes Gomes,Nunes,Brentford,4.9,0.0,81,52,0.0,0,a
128,Frank Onyeka,Onyeka,Brentford,4.8,0.0,2,157,0.0,88,n
129,Yehor Yarmoliuk,Yarmoliuk,Brentford,5.0,0.1,381,146,1.8,1217,a
130,Romelle Donovan,Donovan,Brentford,4.4,0.1,328,256,0.0,0,a
131,Yunus Emre Konak,Konak,Brentford,4.3,0.2,1153,698,0.0,0,a
132,Paris Maghoma,Maghoma,Brentford,4.5,0.0,279,141,0.0,0,a
133,Myles Peart-Harris,Peart-Harris,Brentford,4.4,0.0,128,83,0.0,0,a
134,Ryan Trevitt,Trevitt,Brentford,4.5,0.0,0,4,0.0,0,u
136,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,7.1,31.9,32790,629245,4.0,1401,a
137,Iwan Morgan,Morgan,Brentford,4.4,0.4,1111,1319,0.0,0,a
748,Josh Dasilva,Dasilva,Brentford,4.9,0.0,8,5,0.0,0,i
138,Jason Steele,Steele,Brighton,4.2,0.3,139,313,0.0,0,a
139,Bart Verbruggen,Verbruggen,Brighton,4.4,5.3,18682,7992,4.6,1530,a
140,Tom McGill,McGill,Brighton,3.9,0.3,523,350,0.0,0,a
141,Carl Rushworth,Rushworth,Brighton,4.0,0.0,0,2,0.0,0,u
142,Kjell Scherpen,Scherpen,Brighton,4.0,0.0,0,1,0.0,0,u
143,Olivier Boscagli,Boscagli,Brighton,4.2,0.1,340,147,1.8,142,a
144,Diego Coppola,Coppola,Brighton,4.2,0.1,197,68,1.4,107,a
145,Maxim De Cuyper,De Cuyper,Brighton,4.3,2.3,19952,4940,5.8,763,a
146,Lewis Dunk,Dunk,Brighton,4.5,0.9,1041,3144,1.4,1395,a
147,Pervis Estupiñán Tenorio,Estupiñan,Brighton,4.5,0.0,0,2,0.0,0,u
148,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,4.4,0.2,1455,1022,3.2,1242,a
150,Tariq Lamptey,Lamptey,Brighton,4.4,0.1,0,105,0.0,0,u
151,Jan Paul van Hecke,Van Hecke,Brighton,4.6,4.2,9846,32914,4.8,1440,d
152,Joël Veltman,Veltman,Brighton,4.3,0.1,200,216,0.6,403,a
153,Adam Webster,Webster,Brighton,4.4,0.0,7,9,0.0,0,i
154,Eiran Cashin,Cashin,Brighton,4.0,0.0,0,5,0.0,0,u
155,Jacob Slater,Slater,Brighton,4.0,0.1,0,81,0.0,0,u
156,Charlie Tasker,Tasker,Brighton,3.9,0.1,169,213,0.0,0,a
157,Mitoma Kaoru,Mitoma,Brighton,6.1,1.8,2384,2849,0.4,560,a
158,Georginio Rutter,Georginio,Brighton,5.6,0.4,1741,1817,3.4,1082,a
159,Solly March,March,Brighton,5.8,0.0,12,14,0.0,0,i
160,Yankuba Minteh,Minteh,Brighton,6.1,6.6,20759,66314,2.6,1441,a
161,Julio Enciso Espínola,Enciso,Brighton,5.4,0.0,0,4,0.0,0,u
162,Brajan Gruda,Gruda,Brighton,5.4,0.1,190,167,1.6,467,a
163,Jack Hinshelwood,Hinshelwood,Brighton,5.1,0.1,528,254,3.0,408,a
164,Matt O'Riley,O'Riley,Brighton,5.5,0.3,0,216,0.0,177,u
165,Abdallah Sima,Sima,Brighton,5.4,0.0,0,3,0.0,0,u
166,Yasin Ayari,Ayari,Brighton,4.8,0.2,835,525,1.4,1167,a
167,Carlos Baleba,Baleba,Brighton,4.6,1.5,209,7610,1.6,894,n
169,Diego Gómez Amarilla,Gomez,Brighton,4.9,0.1,423,873,1.4,956,a
170,James Milner,Milner,Brighton,4.9,0.1,298,181,0.4,209,a
171,Jeremy Sarmiento Morante,Sarmiento,Brighton,4.9,0.0,0,5,0.0,0,u
172,Tom Watson,Watson,Brighton,4.8,0.0,70,69,0.2,44,a
173,Mats Wieffer,Wieffer,Brighton,4.9,0.4,1580,2998,3.4,1134,d
174,Malick Yalcouyé,Yalcouye,Brighton,5.0,0.0,0,2,0.0,0,u
175,Joe Knight,Knight,Brighton,4.4,0.1,320,202,0.0,1,a
176,Adrian Mazilu,Mazilu,Brighton,4.5,0.0,0,22,0.0,0,u
