player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.8,7459,22065,3.5,1710,a,2025-12-31,-4254,0.0,-4254.0,-4254.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,65,109,0.0,0,a,2025-12-31,-12,0.0,-2133.0,-3193.5
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,33,0.0,0,u,2025-12-31,-6,0.0,-1424.0,-2603.6666666666665
4,Tommy Setford,Setford,Arsenal,3.9,0.3,218,175,0.0,0,a,2025-12-31,6,0.0,-4.0,-1953.75
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.4,16.6,234287,1983,2.7,1085,a,2025-12-31,50106,0.0,16702.0,1777.4
6,William Saliba,Saliba,Arsenal,5.9,11.7,9586,9099,2.0,1174,a,2025-12-31,-401,0.0,16570.333333333332,5942.266666666666
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,9.1,490,26807,2.3,1256,d,2025-12-31,-5945,0.0,14586.666666666666,9286.2
8,Jurriën Timber,J.Timber,Arsenal,6.4,28.4,18263,49026,3.5,1459,a,2025-12-31,703,0.0,-1881.0,9194.8
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,1,0.0,0,u,2025-12-31,0,0.0,-1747.3333333333333,8846.133333333333
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,263,983,0.7,278,a,2025-12-31,-193,0.0,170.0,5539.733333333333
11,Benjamin White,White,Arsenal,5.1,0.6,81,1370,2.8,287,a,2025-12-31,0,0.0,-64.33333333333333,2212.8
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,174,265,0.0,0,a,2025-12-31,-26,0.0,-73.0,-719.1333333333333
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,20,0.0,0,u,2025-12-31,-7,0.0,-11.0,-345.1333333333333
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,35,69,0.0,0,a,2025-12-31,-3,0.0,-12.0,1.9333333333333342
16,Bukayo Saka,Saka,Arsenal,10.3,21.4,15923,14686,6.2,1320,a,2025-12-31,371,0.0,120.33333333333331,-8.0
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.9,12017,1007,4.0,714,a,2025-12-31,2814,0.0,1060.6666666666667,217.0
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,208,692,0.8,427,a,2025-12-31,-140,0.0,1015.0,434.6
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,391,545,1.0,408,a,2025-12-31,-69,0.0,868.3333333333334,610.4666666666667
20,Leandro Trossard,Trossard,Arsenal,6.9,1.2,22982,1551,4.2,1042,a,2025-12-31,6398,0.0,2063.0,1025.4666666666667
21,Declan Rice,Rice,Arsenal,7.2,24.3,5082,105141,4.5,1515,d,2025-12-31,-25312,0.0,-6327.666666666667,-264.1333333333334
22,Mikel Merino Zazón,Merino,Arsenal,5.8,2.7,1379,7620,3.3,921,a,2025-12-31,-1493,0.0,-6802.333333333333,-1836.7333333333336
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,0,0.0,0,u,2025-12-31,0,0.0,-8935.0,-3826.7333333333336
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,32,39,0.2,31,a,2025-12-31,-1,0.0,-498.0,-4100.0
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,26,42,0.0,165,a,2025-12-31,-3,0.0,-1.3333333333333333,-4512.866666666667
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,3639,929,3.2,1590,a,2025-12-31,914,0.0,303.3333333333333,-3186.666666666667
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,13,0.0,0,u,2025-12-31,-6,0.0,301.6666666666667,-1765.8666666666668
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,8,0.0,0,u,2025-12-31,-2,0.0,302.0,81.53333333333333
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,136,42,0.0,30,a,2025-12-31,35,0.0,9.0,182.93333333333334
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,2326,389,1.2,66,a,2025-12-31,621,0.0,218.0,226.8
266,Eberechi Eze,Eze,Arsenal,7.5,12.0,1542,31078,0.5,991,a,2025-12-31,-7789,0.0,-2377.6666666666665,-309.4
662,Cristhian Mosquera,Mosquera,Arsenal,5.3,0.1,7,58,0.2,429,i,2025-12-31,0,0.0,-2389.333333333333,-847.6
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,9.8,983,5780,2.2,1161,a,2025-12-31,-1431,0.0,-3073.333333333333,-1522.6666666666665
