player_id,web_name,first_name,second_name,team,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,form,minutes,status
372,Robertson,Andrew,Robertson,Liverpool,5.8,1.0,1753,2412,16,1.0,415,a
373,Virgil,Virgil,van Dijk,Liverpool,5.9,23.5,50321,47027,62,4.2,1440,a
374,Konaté,Ibrahima,Konaté,Liverpool,5.4,3.0,23565,6462,61,4.4,1336,a
375,Bradley,Conor,Bradley,Liverpool,5.0,0.2,3894,665,20,1.0,596,a
376,Gomez,Joe,Gomez,Liverpool,4.9,0.2,385,3047,23,3.8,244,d
377,Tsimikas,Konstantinos,Tsimikas,Liverpool,4.8,0.1,0,47,0,0.0,0,u
378,Nallo,Amara,Nallo,Liverpool,3.8,0.3,155,983,0,0.0,0,a
379,R.Williams,Rhys,Williams,Liverpool,3.8,0.2,312,608,0,0.0,0,a
380,Ramsay,Calvin,Ramsay,Liverpool,3.8,0.3,421,692,0,0.0,0,a
381,M.Salah,Mohamed,Salah,Liverpool,14.0,16.0,427,101462,64,2.0,1183,n
382,Wirtz,Florian,Wirtz,Liverpool,8.0,6.9,27102,11322,37,3.6,994,a
383,Luis Díaz,Luis,Díaz Marulanda,Liverpool,8.0,0.0,0,16,0,0.0,0,u
384,Gakpo,Cody,Gakpo,Liverpool,7.4,6.2,290,151423,65,3.8,1136,i
385,Chiesa,Federico,Chiesa,Liverpool,6.3,0.3,1864,969,22,0.4,150,a
386,Mac Allister,Alexis,Mac Allister,Liverpool,6.2,1.2,6360,3532,36,2.2,1002,a
387,Szoboszlai,Dominik,Szoboszlai,Liverpool,6.7,6.1,27874,104208,62,3.6,1432,d
388,C.Jones,Curtis,Jones,Liverpool,5.4,0.1,2809,534,22,1.8,635,a
390,Gravenberch,Ryan,Gravenberch,Liverpool,5.6,4.5,45803,26642,71,3.8,1231,a
392,Endo,Endo,Wataru,Liverpool,4.9,0.1,11,391,7,0.2,43,i
393,Bajcetic,Stefan,Bajčetić Maquieira,Liverpool,4.3,0.0,31,140,0,0.0,0,i
394,McConnell,James,McConnell,Liverpool,4.4,0.0,0,33,0,0.0,0,u
395,Morton,Tyler,Morton,Liverpool,4.5,0.0,0,1,0,0.0,0,u
396,Nyoni,Trey,Nyoni,Liverpool,4.3,0.4,353,2162,0,0.0,0,a
397,Darwin,Darwin,Núñez Ribeiro,Liverpool,6.5,0.1,0,31,0,0.0,0,u
398,Danns,Jayden,Danns,Liverpool,4.3,0.1,86,218,0,0.0,0,i
499,Isak,Alexander,Isak,Liverpool,10.3,4.3,2370,23907,23,2.6,487,a
661,Ekitiké,Hugo,Ekitiké,Liverpool,8.6,20.5,700639,15285,68,5.8,863,a
686,Ngumoha,Rio,Ngumoha,Liverpool,4.3,0.6,16057,4320,10,0.2,42,a
692,Leoni,Giovanni,Leoni,Liverpool,4.9,0.0,10,26,0,0.0,0,i
746,Morrison,Kieran,Morrison,Liverpool,4.5,0.0,71,45,0,0.0,0,a
760,Lucky,Wellity,Lucky,Liverpool,4.0,0.0,93,7,0,0.0,0,a
182,Trafford,James,Trafford,Man City,4.6,1.0,192,1923,11,0.0,270,a
399,Ederson M.,Ederson,Santana de Moraes,Man City,5.3,0.9,0,590,0,0.0,0,u
400,Ortega Moreno,Stefan,Ortega Moreno,Man City,4.7,0.2,91,258,0,0.0,0,a
401,Bettinelli,Marcus,Bettinelli,Man City,3.9,0.1,111,345,0,0.0,0,a
402,Aït-Nouri,Rayan,Aït-Nouri,Man City,5.7,4.1,67,15197,12,0.2,204,n
403,Gvardiol,Joško,Gvardiol,Man City,5.9,8.5,94859,15899,61,5.4,1038,a
404,Akanji,Manuel,Akanji,Man City,5.4,0.3,0,172,0,0.0,0,u
405,Aké,Nathan,Aké,Man City,5.3,0.6,703,1176,12,0.4,222,a
406,Khusanov,Abdukodir,Khusanov,Man City,5.4,0.3,400,554,11,0.0,227,a
407,Matheus N.,Matheus,Nunes,Man City,5.4,1.7,47737,3872,68,4.6,1143,a
408,Rúben,Rúben,dos Santos Gato Alves Dias,Man City,5.7,6.7,95776,12065,75,6.0,1355,a
409,Stones,John,Stones,Man City,5.4,0.6,43,2641,12,0.2,351,d
410,Lewis,Rico,Lewis,Man City,4.7,1.4,1387,3387,17,0.4,181,a
411,O'Reilly,Nico,O'Reilly,Man City,5.3,10.1,153309,17365,68,3.4,1133,a
412,Vitor Reis,Vitor,de Oliveira Nunes dos Reis,Man City,5.0,0.0,0,0,0,0.0,0,u
413,Marmoush,Omar,Marmoush,Man City,8.3,2.4,105,7122,16,0.8,204,n
414,Foden,Phil,Foden,Man City,8.8,37.6,600472,9891,88,11.4,1135,a
415,Savinho,Sávio,Moreira de Oliveira,Man City,6.9,0.4,1350,932,23,1.4,441,a
416,Bernardo,Bernardo,Mota Veiga de Carvalho e Silva,Man City,6.2,0.5,2903,1660,35,2.0,1065,a
417,Cherki,Rayan,Cherki,Man City,6.5,6.1,228252,11861,49,5.8,483,a
418,Doku,Jérémy,Doku,Man City,6.5,6.3,21990,279193,59,3.0,935,i
420,Gündoğan,İlkay,Gündoğan,Man City,6.3,0.1,0,33,0,0.0,0,u
421,Rodrigo,Rodrigo 'Rodri',Hernandez Cascante,Man City,6.3,0.4,28,456,12,0.0,292,i
422,Kovačić,Mateo,Kovačić,Man City,5.9,0.0,8,53,1,0.0,4,i
423,N.Gonzalez,Nico,González Iglesias,Man City,5.9,0.1,1625,934,44,3.2,1067,a
424,Bobb,Oscar,Bobb,Man City,5.1,0.2,193,764,18,0.0,464,d
425,Echeverri,Claudio,Echeverri,Man City,5.4,0.0,0,3,0,0.0,0,u
427,Reijnders,Tijjani,Reijnders,Man City,5.2,11.8,13853,66642,49,3.0,1030,a
428,Nypan,Sverre,Nypan,Man City,5.0,0.0,0,7,0,0.0,0,u
429,Phillips,Kalvin,Phillips,Man City,4.8,0.1,112,167,0,0.0,0,a
430,Haaland,Erling,Haaland,Man City,15.0,73.6,60729,6307,135,6.6,1372,a
736,Donnarumma,Gianluigi,Donnarumma,Man City,5.7,10.1,48413,28544,50,3.8,1170,a
739,Mukasa,Divine,Mukasa,Man City,4.4,0.0,107,95,0,0.0,0,a
740,Mfuni,Stephen,Mfuni,Man City,4.0,0.0,98,168,0,0.0,0,a
742,McAidoo,Ryan,McAidoo,Man City,4.5,0.0,63,63,0,0.0,0,a
119,Mbeumo,Bryan,Mbeumo,Man Utd,8.2,16.9,1306,1017293,74,2.8,1405,n
431,Bayindir,Altay,Bayındır,Man Utd,4.8,0.3,281,568,11,0.0,540,a
432,Onana,André,Onana,Man Utd,4.9,0.1,0,95,0,0.0,0,u
433,Harrison,Elyh,Harrison,Man Utd,4.0,0.0,0,5,0,0.0,0,u
434,Heaton,Tom,Heaton,Man Utd,3.9,0.3,530,416,0,0.0,0,a
435,Mee,Dermot,Mee,Man Utd,3.9,0.1,194,145,0,0.0,0,a
436,De Ligt,Matthijs,de Ligt,Man Utd,5.0,2.4,243,32647,43,0.8,1170,i
437,Martinez,Lisandro,Martínez,Man Utd,4.8,0.2,2357,928,4,0.8,52,a
438,Mazraoui,Noussair,Mazraoui,Man Utd,4.9,0.2,55,3553,17,1.4,439,n
439,D.Leon,Diego,León Blanco,Man Utd,4.2,0.1,113,100,0,0.0,0,a
440,Dalot,Diogo,Dalot Teixeira,Man Utd,4.4,1.7,23989,4615,47,5.0,954,a
441,Dorgu,Patrick,Dorgu,Man Utd,4.1,2.2,3335,8019,21,1.0,709,a
442,Maguire,Harry,Maguire,Man Utd,4.3,0.5,109,2094,33,0.0,341,i
443,Shaw,Luke,Shaw,Man Utd,4.5,0.6,3872,4830,34,1.2,1371,a
444,Yoro,Leny,Yoro,Man Utd,4.3,1.4,2659,4412,29,1.2,915,a
445,Amass,Harry,Amass,Man Utd,4.0,0.1,0,106,0,0.0,0,u
446,Fredricson,Tyler,Fredricson,Man Utd,3.8,0.1,194,268,0,0.0,0,a
447,Heaven,Ayden,Heaven,Man Utd,3.8,1.6,15996,4249,8,0.8,231,a
448,Malacia,Tyrell,Malacia,Man Utd,3.8,0.4,1158,1388,0,0.0,0,a
449,B.Fernandes,Bruno,Borges Fernandes,Man Utd,9.3,29.4,394104,33286,98,9.6,1430,a
450,Cunha,Matheus,Santos Carneiro da Cunha,Man Utd,7.9,4.2,57444,9758,42,3.2,939,a
451,Rashford,Marcus,Rashford,Man Utd,7.0,0.0,0,8,0,0.0,0,u
452,Amad,Amad,Diallo,Man Utd,6.3,1.3,735,37347,56,3.8,1203,n
454,Antony,Antony,dos Santos,Man Utd,5.9,0.1,0,27,0,0.0,0,u
455,Mount,Mason,Mount,Man Utd,5.9,0.7,24076,6063,41,3.8,647,a
457,Casemiro,Carlos Henrique,Casimiro,Man Utd,5.5,1.1,5238,27416,67,4.0,991,s
458,Mainoo,Kobbie,Mainoo,Man Utd,4.6,0.4,4380,1301,11,0.8,212,a
459,Ugarte,Manuel,Ugarte Ribeiro,Man Utd,4.7,0.1,611,427,14,0.2,312,a
460,Collyer,Toby,Collyer,Man Utd,4.5,0.0,0,37,0,0.0,0,u
461,Fitzgerald,Jayce,Fitzgerald,Man Utd,4.4,0.0,89,79,0,0.0,0,a
462,J.Fletcher,Jack,Fletcher,Man Utd,4.3,0.1,214,211,0,0.0,0,a
463,Kone,Sékou,Koné,Man Utd,4.3,0.1,378,283,0,0.0,0,a
464,Moorhouse,Jack,Moorhouse,Man Utd,4.5,0.0,0,15,0,0.0,0,u
465,Højlund,Rasmus,Højlund,Man Utd,6.3,0.3,0,119,0,0.0,0,u
466,Zirkzee,Joshua,Zirkzee,Man Utd,5.8,0.5,3299,6195,18,2.8,346,a
467,Obi,Chido,Obi,Man Utd,4.2,1.6,20012,6077,0,0.0,0,a
468,Wheatley,Ethan,Wheatley,Man Utd,4.5,0.1,0,97,0,0.0,0,u
681,Šeško,Benjamin,Sesko,Man Utd,7.2,3.0,5394,4831,35,0.8,637,a
733,Lammens,Senne,Lammens,Man Utd,5.0,1.7,5135,13111,25,1.8,900,a
755,Lacey,Shea,Lacey,Man Utd,4.5,0.0,139,62,0,0.0,0,a
52,J.Ramsey,Jacob,Ramsey,Newcastle,5.3,0.2,511,575,7,0.4,299,a
135,Wissa,Yoane,Wissa,Newcastle,7.3,0.5,5195,1589,2,0.4,31,a
469,Pope,Nick,Pope,Newcastle,5.1,5.0,262,49472,55,0.6,1066,d
471,Gillespie,Mark,Gillespie,Newcastle,3.9,0.1,333,156,0,0.0,0,a
472,Odysseas,Odysseas,Vlachodimos,Newcastle,4.0,0.0,0,17,0,0.0,0,u
473,Hall,Lewis,Hall,Newcastle,5.2,1.1,3538,6341,24,3.0,518,d
474,Schär,Fabian,Schär,Newcastle,5.3,1.7,3505,6443,34,1.8,654,a
475,Botman,Sven,Botman,Newcastle,4.9,0.4,14,1879,32,0.2,655,d
476,Burn,Dan,Burn,Newcastle,5.2,7.2,5975,187252,67,3.8,1255,i
477,Livramento,Tino,Livramento,Newcastle,4.9,3.3,5749,15365,47,2.0,976,d
478,Trippier,Kieran,Trippier,Newcastle,4.9,1.4,42,6877,30,0.0,699,i
479,Krafth,Emil,Krafth,Newcastle,4.3,0.0,13,85,0,0.0,45,i
480,Lascelles,Jamaal,Lascelles,Newcastle,4.3,0.1,130,147,1,0.0,19,a
481,A.Murphy,Alex,Murphy,Newcastle,3.8,0.7,4000,2312,0,0.0,0,a
482,Ashby,Harrison,Ashby,Newcastle,3.9,0.1,119,166,0,0.0,0,a
483,Pivas,Miodrag,Pivaš,Newcastle,3.8,0.4,1535,2179,0,0.0,0,a
484,Targett,Matt,Targett,Newcastle,4.0,0.2,0,304,0,0.0,0,u
485,Gordon,Anthony,Gordon,Newcastle,7.3,2.6,19703,27887,30,3.6,617,a
486,Elanga,Anthony,Elanga,Newcastle,6.6,2.9,1849,6624,26,2.0,658,a
487,Barnes,Harvey,Barnes,Newcastle,6.3,1.5,8245,37647,45,4.2,714,a
488,Bruno G.,Bruno,Guimarães Rodriguez Moura,Newcastle,7.0,14.6,117424,144709,82,6.4,1299,a
489,J.Murphy,Jacob,Murphy,Newcastle,6.0,0.8,2417,6653,42,1.2,752,a
490,Joelinton,Joelinton Cássio,Apolinário de Lira,Newcastle,5.9,0.3,808,1876,31,2.0,935,a
491,Tonali,Sandro,Tonali,Newcastle,5.3,1.0,3185,4869,39,1.4,1064,a
492,Antoñito C.,Antoñito,Cordero Campillo,Newcastle,4.9,0.0,0,7,0,0.0,0,u
494,Willock,Joe,Willock,Newcastle,5.0,0.1,372,301,10,1.0,216,a
495,Hayden,Isaac,Hayden,Newcastle,4.5,0.0,0,15,0,0.0,0,u
496,Kuol,Garang,Kuol,Newcastle,4.4,0.0,0,46,0,0.0,0,u
497,L.Miley,Lewis,Miley,Newcastle,4.4,2.4,31525,11442,34,4.0,570,a
498,White,Joe,White,Newcastle,4.5,0.0,0,3,0,0.0,0,u
500,Osula,William,Osula,Newcastle,5.4,0.2,51,564,18,0.0,213,d
501,Neave,Sean,Neave,Newcastle,4.4,0.2,593,639,0,0.0,0,a
674,Ramsdale,Aaron,Ramsdale,Newcastle,4.8,0.9,3143,4745,7,1.4,373,a
684,Thiaw,Malick,Thiaw,Newcastle,5.0,2.8,15385,21357,52,5.2,1082,a
689,Seung soo,Seung-Soo,Park,Newcastle,4.4,0.2,123,581,0,0.0,0,a
714,Woltemade,Nick,Woltemade,Newcastle,7.4,18.3,30616,427769,56,3.2,1023,a
753,Ruddy,John,Ruddy,Newcastle,4.0,0.0,118,59,0,0.0,0,a
12,Zinchenko,Oleksandr,Zinchenko,Nott'm Forest,4.9,0.2,715,203,5,0.0,253,a
426,McAtee,James,McAtee,Nott'm Forest,5.1,0.1,209,275,5,0.2,131,a
502,Sels,Matz,Sels,Nott'm Forest,4.7,6.5,801,40941,40,3.4,1350,d
503,C.Miguel,Carlos Miguel,dos Santos Pereira,Nott'm Forest,4.0,0.1,0,142,0,0.0,0,u
504,Turner,Matt,Turner,Nott'm Forest,4.0,0.1,0,169,0,0.0,0,u
505,Milenković,Nikola,Milenković,Nott'm Forest,5.1,3.5,6908,5441,42,4.6,1440,a
506,Murillo,Murillo,Costa dos Santos,Nott'm Forest,5.2,1.9,9434,2497,36,4.6,829,a
507,Aina,Ola,Aina,Nott'm Forest,4.7,2.0,27,4346,6,0.0,270,i
508,N.Williams,Neco,Williams,Nott'm Forest,4.7,3.5,26718,5980,50,6.0,1440,a
509,David Carmo,David,Mota Veiga Teixeira do Carmo,Nott'm Forest,4.5,0.0,0,15,0,0.0,0,u
510,Jair Cunha,Jair,Paula da Cunha Filho,Nott'm Forest,4.3,0.1,102,116,3,0.0,90,a
511,Morato,Felipe,Rodrigues da Silva,Nott'm Forest,4.3,0.1,434,273,20,2.4,708,a
512,O.Richards,Omar,Richards,Nott'm Forest,4.5,0.0,0,25,0,0.0,0,u
513,Abbott,Zach,Abbott,Nott'm Forest,3.8,0.2,4170,681,1,0.2,45,a
514,Boly,Willy,Boly,Nott'm Forest,3.8,0.4,1015,2762,0,0.0,0,n
515,Gibbs-White,Morgan,Gibbs-White,Nott'm Forest,7.3,3.0,9942,17847,58,3.6,1350,a
516,Hudson-Odoi,Callum,Hudson-Odoi,Nott'm Forest,5.7,0.8,32102,1835,45,4.6,774,a
517,Anderson,Elliot,Anderson,Nott'm Forest,5.4,5.0,18599,45944,65,4.8,1440,a
518,Jota,João Pedro,Ferreira da Silva,Nott'm Forest,5.4,0.0,0,30,1,0.0,11,u
519,Dominguez,Nicolás,Domínguez,Nott'm Forest,5.0,0.0,31,124,8,1.2,244,d
520,O'Brien,Lewis,O'Brien,Nott'm Forest,5.0,0.0,0,1,0,0.0,0,u
521,Sangaré,Ibrahim,Sangaré,Nott'm Forest,4.9,0.1,424,582,47,5.8,864,n
522,Yates,Ryan,Yates,Nott'm Forest,4.7,0.1,9,778,15,0.8,299,i
523,Da Silva Moreira,Eric,da Silva Moreira,Nott'm Forest,4.5,0.1,0,81,0,0.0,0,u
524,Stamenic,Marko,Stamenić,Nott'm Forest,4.5,0.0,0,21,0,0.0,0,u
525,Wood,Chris,Wood,Nott'm Forest,7.2,5.1,80,8681,25,0.0,538,i
526,Igor Jesus,Igor Jesus,Maciel da Cruz,Nott'm Forest,5.8,1.2,18669,9006,31,3.4,749,a
527,Awoniyi,Taiwo,Awoniyi,Nott'm Forest,5.2,0.3,41,841,4,0.0,133,d
669,Ndoye,Dan,Ndoye,Nott'm Forest,5.5,0.9,725,3624,41,1.8,997,a
675,Gunn,Angus,Gunn,Nott'm Forest,4.0,1.2,237,1583,0,0.0,0,a
693,Hutchinson,Omari,Hutchinson,Nott'm Forest,5.4,0.1,986,304,31,3.6,472,a
696,Kalimuendo,Arnaud,Kalimuendo,Nott'm Forest,6.0,0.1,617,618,7,0.2,81,a
699,Douglas Luiz,Douglas Luiz,Soares de Paulo,Nott'm Forest,4.9,0.0,367,91,8,0.2,190,a
715,John,John Victor,Maciel Furtado,Nott'm Forest,4.0,0.3,2158,505,6,1.2,90,a
716,Savona,Nicolò,Savona,Nott'm Forest,4.5,0.2,2163,1093,35,4.6,834,a
729,Cuiabano,Luis Eduardo,Soares da Silva,Nott'm Forest,4.5,0.0,0,1,0,0.0,0,u
734,Bakwa,Dilane,Bakwa,Nott'm Forest,5.9,0.0,108,37,5,0.0,172,a
528,Patterson,Anthony,Patterson,Sunderland,4.2,0.2,360,381,0,0.0,0,a
529,Moore,Simon,Moore,Sunderland,3.9,0.4,631,535,0,0.0,0,a
530,Nna Noukeu,Blondy,Nna Noukeu,Sunderland,3.9,0.1,278,182,0,0.0,0,a
531,Ballard,Daniel,Ballard,Sunderland,4.6,3.4,31189,5532,66,3.4,1029,a
532,Hume,Trai,Hume,Sunderland,4.5,0.3,713,1212,46,1.0,1291,a
533,Alese,Aji,Alese,Sunderland,4.0,0.0,23,17,0,0.0,0,i
534,Anderson,Joe,Anderson,Sunderland,3.9,0.4,615,857,0,0.0,0,a
535,Cirkin,Dennis,Cirkin,Sunderland,4.0,0.0,401,52,0,0.0,0,a
536,Hjelde,Leo Fuhr,Hjelde,Sunderland,4.0,0.0,8,8,0,0.0,0,d
537,Huggins,Niall,Huggins,Sunderland,4.0,0.1,0,99,0,0.0,0,u
538,Johnson,Zak,Johnson,Sunderland,3.9,0.2,247,458,0,0.0,0,a
539,O'Nien,Luke,O'Nien,Sunderland,4.0,0.0,69,348,-1,-0.2,4,s
540,Pembele,Timothée,Pembélé,Sunderland,3.9,0.4,225,775,0,0.0,0,a
541,Reinildo,Reinildo,Mandava,Sunderland,3.9,3.3,1144,38128,37,3.8,1022,n
542,Seelt,Jenson,Seelt,Sunderland,4.0,0.1,0,174,2,0.0,133,u
543,Adingra,Simon,Adingra,Sunderland,4.9,0.4,479,1062,16,0.4,316,a
544,Diarra,Habib,Diarra,Sunderland,5.3,0.0,11,48,12,0.0,345,n
545,Roberts,Patrick,Roberts,Sunderland,5.4,0.0,0,11,1,0.0,27,u
546,Aleksić,Milan,Aleksić,Sunderland,4.9,0.0,0,12,0,0.0,0,u
547,E.Le Fée,Enzo,Le Fée,Sunderland,4.9,0.6,12135,4015,58,4.8,1125,a
548,Mundle,Romaine,Mundle,Sunderland,4.9,0.0,76,39,2,0.4,51,a
549,Neil,Dan,Neil,Sunderland,4.8,0.0,84,70,2,0.0,2,a
550,Poveda,Ian,Poveda-Ocampo,Sunderland,4.8,0.0,51,33,0,0.0,0,a
551,Rigg,Chris,Rigg,Sunderland,4.7,0.0,263,136,8,0.0,186,a
552,Sadiki,Noah,Sadiki,Sunderland,5.0,0.1,56,809,37,2.2,1414,n
553,Talbi,Chemsdine,Talbi,Sunderland,5.0,0.2,69,3791,51,3.4,881,n
554,Ba,Abdoullah,Ba,Sunderland,4.3,0.4,991,2344,0,0.0,0,a
555,Browne,Alan,Browne,Sunderland,4.5,0.0,0,47,0,0.0,0,u
556,Ekwah,Pierre,Ekwah Elimby,Sunderland,4.5,0.0,0,9,0,0.0,0,u
557,H.Jones,Harrison,Jones,Sunderland,4.3,0.1,413,176,0,0.0,0,a
558,Matete,Jay,Matete,Sunderland,4.3,0.2,1932,840,0,0.0,0,a
559,Triantis,Nectarios,Triantis,Sunderland,4.4,0.0,0,73,0,0.0,0,u
560,Isidor,Wilson,Isidor,Sunderland,5.5,2.5,19728,28390,47,1.2,898,a
561,Mayenda,Eliezer,Mayenda Dossou,Sunderland,5.3,0.6,837,1782,17,0.2,261,a
562,Abdullahi,Ahmed,Abdullahi,Sunderland,4.3,0.4,1452,1316,0,0.0,0,a
563,Luís Hemir,Luís Hemir,Silva Semedo,Sunderland,4.4,0.1,0,156,0,0.0,0,u
564,Rusyn,Nazarii,Rusyn,Sunderland,4.4,0.1,0,127,0,0.0,0,u
668,Xhaka,Granit,Xhaka,Sunderland,5.2,6.2,40253,37361,68,3.2,1422,a
670,Roefs,Robin,Roefs,Sunderland,4.8,8.7,86534,9610,73,3.4,1440,a
678,Masuaku,Arthur,Masuaku,Sunderland,3.9,0.6,38,4029,1,0.0,125,n
683,Alderete,Omar,Alderete,Sunderland,4.0,4.5,43760,6039,57,2.4,1027,a
694,Mukiele,Nordi,Mukiele,Sunderland,4.2,6.0,55660,9674,64,2.6,1260,a
724,Geertruida,Lutsharel,Geertruida,Sunderland,4.5,0.0,220,174,15,1.0,532,a
730,Brobbey,Brian,Brobbey,Sunderland,5.5,0.3,5333,3197,24,2.2,323,a
735,Traoré,Bertrand,Traoré,Sunderland,5.5,0.1,34,1831,28,3.0,607,n
565,Vicario,Guglielmo,Vicario,Spurs,4.9,7.5,2972,43703,59,2.4,1440,a
566,Austin,Brandon,Austin,Spurs,3.9,0.3,418,404,0,0.0,0,a
567,Kinsky,Antonín,Kinský,Spurs,3.9,1.8,1629,2765,0,0.0,0,a
568,Pedro Porro,Pedro,Porro Sauceda,Spurs,5.3,13.5,6393,85436,53,1.4,1235,a
569,Romero,Cristian,Romero,Spurs,5.0,4.4,12376,22353,59,5.0,1097,a
570,Danso,Kevin,Danso,Spurs,4.3,0.1,224,458,19,1.4,491,a
571,Davies,Ben,Davies,Spurs,4.3,0.1,115,82,1,0.2,31,a
572,Dragusin,Radu,Drăgușin,Spurs,4.5,0.0,15,13,0,0.0,0,d
573,Spence,Djed,Spence,Spurs,4.3,1.2,2132,6414,37,1.2,983,a
574,Udogie,Destiny,Udogie,Spurs,4.4,0.3,36,2183,13,0.2,605,i
575,Van de Ven,Micky,van de Ven,Spurs,4.6,28.2,22905,168109,65,1.4,1339,a
576,Phillips,Ashley,Phillips,Spurs,4.0,0.0,0,22,0,0.0,0,u
577,Takai,Takai,Kōta,Spurs,4.0,0.0,22,80,0,0.0,0,d
578,Vuskovic,Luka,Vušković,Spurs,3.9,0.4,0,590,0,0.0,0,u
579,Son,Son,Heung-min,Spurs,8.5,0.1,0,35,0,0.0,0,u
580,Johnson,Brennan,Johnson,Spurs,6.5,2.5,868,5354,32,0.8,565,a
581,Maddison,James,Maddison,Spurs,6.8,0.1,42,97,0,0.0,0,i
582,Kudus,Mohammed,Kudus,Spurs,6.4,15.2,27123,113007,67,4.4,1286,a
583,Kulusevski,Dejan,Kulusevski,Spurs,6.4,0.0,25,36,0,0.0,0,i
584,Tel,Mathys,Tel,Spurs,6.2,0.1,293,486,29,1.2,274,a
585,Bentancur,Rodrigo,Bentancur,Spurs,5.3,0.2,605,1611,46,2.2,962,a
586,Bergvall,Lucas,Bergvall,Spurs,5.3,0.2,356,1171,31,1.4,592,a
587,Bissouma,Yves,Bissouma,Spurs,5.2,0.0,10,38,0,0.0,0,n
588,Odobert,Wilson,Odobert,Spurs,5.3,0.0,80,170,24,1.0,490,a
589,Solomon,Manor,Solomon,Spurs,5.4,0.0,0,3,0,0.0,0,u
590,Bryan,Bryan,Gil Salvatierra,Spurs,4.9,0.0,0,23,0,0.0,0,u
591,Gray,Archie,Gray,Spurs,4.8,0.1,322,222,8,0.8,281,a
592,Moore,Mikey,Moore,Spurs,5.0,0.0,0,4,0,0.0,0,u
593,P.M.Sarr,Pape Matar,Sarr,Spurs,4.6,1.1,517,16892,42,1.0,703,n
594,Min-hyeok,Yang,Min-hyeok,Spurs,4.5,0.0,0,25,0,0.0,0,u
595,Olusesi,Callum,Olusesi,Spurs,4.3,0.2,802,641,0,0.0,0,a
596,Solanke,Dominic,Solanke-Mitchell,Spurs,7.2,0.9,58,639,2,0.0,31,i
597,Richarlison,Richarlison,de Andrade,Spurs,6.4,7.9,26639,51905,61,3.4,973,a
598,Lankshear,Will,Lankshear,Spurs,4.5,0.0,0,15,0,0.0,0,u
599,Scarlett,Dane,Scarlett,Spurs,4.3,0.6,1102,1552,0,0.0,0,a
673,J.Palhinha,João Maria,Lobo Alves Palhares Costa Palhinha Gonçalves,Spurs,5.5,1.2,1971,16722,62,2.2,1066,a
717,Xavi,Xavi,Simons,Spurs,6.5,1.3,7920,11236,41,4.2,798,a
726,Kolo Muani,Randal,Kolo Muani,Spurs,6.9,0.4,1766,4357,14,1.6,531,a
745,Byfield,Jun'ai,Byfield,Spurs,4.0,0.0,58,72,0,0.0,0,a
750,Rowswell,James,Rowswell,Spurs,4.0,0.0,95,76,0,0.0,0,a
751,Akhamrich,Yusuf,Akhamrich,Spurs,4.5,0.0,48,29,0,0.0,0,a
149,Igor,Igor Julio,dos Santos de Paulo,West Ham,4.5,0.1,257,213,6,0.6,103,a
600,Areola,Alphonse,Areola,West Ham,4.3,2.1,5955,5400,33,3.6,1080,a
601,Foderingham,Wes,Foderingham,West Ham,4.0,0.3,0,509,0,0.0,0,u
602,Hegyi,Krisztián,Hegyi,West Ham,3.9,0.2,645,306,0,0.0,0,a
603,Diouf,El Hadji Malick,Diouf,West Ham,4.1,1.9,200,34712,44,2.6,1387,n
604,Emerson,Emerson,Palmieri dos Santos,West Ham,4.4,0.1,0,64,0,0.0,0,u
605,Kilman,Maximilian,Kilman,West Ham,4.2,0.2,709,560,28,1.6,1173,a
606,Mavropanos,Konstantinos,Mavropanos,West Ham,4.4,0.1,457,188,29,2.4,855,a
607,N.Aguerd,Nayef,Aguerd,West Ham,4.4,0.0,0,34,3,0.0,180,u
608,Scarles,Ollie,Scarles,West Ham,4.3,0.0,62,26,1,0.0,69,a
609,Todibo,Jean-Clair,Todibo,West Ham,4.3,0.1,504,326,20,2.6,936,a
610,Wan-Bissaka,Aaron,Wan-Bissaka,West Ham,4.2,4.8,309,43448,25,2.2,1011,n
611,Casey,Kaelan,Casey,West Ham,4.0,0.1,0,132,0,0.0,0,u
612,L.Paquetá,Lucas,Tolentino Coelho de Lima,West Ham,5.9,1.4,3484,6535,49,0.8,1211,a
613,Souček,Tomáš,Souček,West Ham,5.7,0.2,351,1399,32,1.2,554,a
614,Ward-Prowse,James,Ward-Prowse,West Ham,5.6,0.2,280,480,11,0.0,414,a
615,Summerville,Crysencio,Summerville,West Ham,5.5,0.1,398,418,28,1.0,797,a
616,Álvarez,Edson,Álvarez Velázquez,West Ham,4.9,0.0,0,33,0,0.0,0,u
617,Cornet,Maxwel,Cornet,West Ham,4.9,0.0,0,12,0,0.0,0,u
618,G.Rodriguez,Guido,Rodríguez,West Ham,4.8,0.0,81,77,6,0.6,153,a
619,L.Guilherme,Luis Guilherme,Lira dos Santos,West Ham,4.9,0.0,35,45,5,0.4,121,a
620,Earthy,George,Earthy,West Ham,4.5,0.0,172,104,0,0.0,0,a
621,Irving,Andy,Irving,West Ham,4.4,0.3,263,915,9,0.2,156,a
622,Orford,Lewis,Orford,West Ham,4.4,0.1,0,80,0,0.0,0,u
623,Potts,Freddie,Potts,West Ham,4.4,0.7,5630,2525,21,2.2,654,a
624,Bowen,Jarrod,Bowen,West Ham,7.5,6.6,64966,24779,74,5.6,1440,a
