player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.1,45658,54087,4.0,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,501,940,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,475,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.3,2111,1035,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.3,2599,67703,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.5,68063,12259,1.6,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.6,66724,17802,2.8,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.8,133697,57353,2.8,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,28,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,2573,13351,0.4,195,a
11,Benjamin White,White,Arsenal,5.2,0.9,59,60658,3.2,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,2735,1938,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,167,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,497,534,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,22.0,96066,183449,5.8,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,8219,6830,2.0,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,2872,9558,1.0,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,1883,7904,1.2,400,d
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,23129,7882,2.0,871,a
21,Declan Rice,Rice,Arsenal,7.2,25.9,415295,32036,5.2,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.1,21502,91269,5.0,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,9,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,222,372,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,234,391,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,9373,12662,1.8,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,127,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,60,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,101,249,0.0,30,i
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,3498,4626,0.4,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,14.2,26195,298963,1.0,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,12,774,0.4,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.2,16532,38205,1.8,1015,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,2015,4210,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,66,58,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.7,23397,41037,5.2,563,d
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,98,101,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.1,9868,18433,2.8,1170,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,454,1186,0.4,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,249,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,16,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,12.7,51715,91087,4.2,1502,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,4159,13141,2.0,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.5,15270,30662,2.8,1415,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,3630,1758,1.2,521,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,49,1607,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,100,7191,2.0,952,i
