player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.9,13336,32070,3.7,1620,a,2025-12-29,-635,0.0,-635.0,-635.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,167,319,0.0,0,a,2025-12-29,-1,0.0,-318.0,-476.5
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,133,0.0,0,u,2025-12-29,-5,0.0,-213.66666666666663,-388.88888888888886
4,Tommy Setford,Setford,Arsenal,3.9,0.3,648,390,0.0,0,a,2025-12-29,-2,0.0,-2.6666666666666665,-292.3333333333333
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,13.2,106177,8999,0.2,1009,a,2025-12-29,3390,0.0,1127.6666666666667,-8.333333333333304
6,William Saliba,Saliba,Arsenal,5.9,11.5,24579,9065,1.7,1084,a,2025-12-29,367,0.0,1251.6666666666667,369.00000000000006
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.0,4861,49797,2.3,1256,d,2025-12-29,-1528,0.0,743.0,581.2
8,Jurriën Timber,J.Timber,Arsenal,6.5,31.4,11005,243281,2.3,1377,d,2025-12-29,-7607,0.0,-2922.6666666666665,39.40000000000009
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,12,0.0,0,u,2025-12-29,0,0.0,-3045.0,-569.0666666666666
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,1096,3152,0.5,265,a,2025-12-29,-45,0.0,-2550.6666666666665,-1304.7333333333331
11,Benjamin White,White,Arsenal,5.2,0.8,12,12615,2.7,280,i,2025-12-29,0,0.0,-15.0,-1558.0666666666664
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,395,676,0.0,0,a,2025-12-29,-5,0.0,-16.666666666666668,-1710.0
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,45,0.0,0,u,2025-12-29,0,0.0,-1.6666666666666667,-1125.8
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,74,186,0.0,0,a,2025-12-29,1,0.0,-1.3333333333333333,-517.0666666666666
16,Bukayo Saka,Saka,Arsenal,10.3,21.6,30759,46136,6.0,1238,a,2025-12-29,-673,0.0,-224.0,-51.73333333333333
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.7,9713,1654,3.3,624,a,2025-12-29,179,0.0,-164.33333333333334,-81.6
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,622,3045,0.8,420,a,2025-12-29,-63,0.0,-185.66666666666663,-115.4
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,547,1836,1.2,408,a,2025-12-29,-22,0.0,31.33333333333333,-108.8
