player_id,web_name,first_name,second_name,team,now_cost,selected_by_percent,transfers_in_event,transfers_out_event,total_points,form,minutes,status
22,Merino,Mikel,Merino Zazón,Arsenal,6.0,3.8,39875,129932,52,5.8,757,a
23,Fábio Vieira,Fábio,Ferreira Vieira,Arsenal,5.4,0.0,0,10,0,0.0,0,u
24,Nørgaard,Christian,Nørgaard,Arsenal,5.2,0.1,274,408,2,0.0,14,a
25,Nwaneri,Ethan,Nwaneri,Arsenal,5.1,0.1,257,473,8,0.2,165,a
26,Zubimendi,Martín,Zubimendi Ibáñez,Arsenal,5.2,2.2,10001,21419,56,1.6,1320,a
28,Kabia,Ismeal,Kabia,Arsenal,4.5,0.1,0,190,0,0.0,0,u
29,Sambi,Albert,Sambi Lokonga,Arsenal,4.5,0.1,0,65,0,0.0,0,u
30,Havertz,Kai,Havertz,Arsenal,7.3,0.3,95,315,1,0.0,30,i
31,G.Jesus,Gabriel,Fernando de Jesus,Arsenal,6.4,0.2,9268,2549,1,0.2,9,a
266,Eze,Eberechi,Eze,Arsenal,7.7,16.9,63604,380762,66,5.0,991,a
662,Mosquera,Cristhian,Mosquera,Arsenal,5.4,0.1,34,1581,17,0.6,429,i
666,Gyökeres,Viktor,Gyökeres,Arsenal,8.8,10.4,10619,76316,41,0.8,951,a
700,Dowman,Max,Dowman,Arsenal,4.3,0.4,2043,6341,5,0.0,27,i
711,Harriman-Annous,Andre,Harriman-Annous,Arsenal,4.5,0.0,72,70,0,0.0,0,a
725,Hincapie,Piero,Hincapié,Arsenal,5.5,2.9,28945,23119,20,3.6,473,a
759,Salmon,Marli,Salmon,Arsenal,4.0,0.0,163,71,0,0.0,0,a
32,Martinez,Emiliano,Martínez Romero,Aston Villa,5.1,3.2,3191,53085,54,2.8,1080,d
33,M.Bizot,Marco,Bizot,Aston Villa,4.2,0.4,1009,1205,9,0.4,360,a
34,Gauci,Joe,Gauci,Aston Villa,4.0,0.1,0,269,0,0.0,0,u
35,Marschall,Filip,Marschall,Aston Villa,4.0,0.0,0,26,0,0.0,0,u
36,Cash,Matty,Cash,Aston Villa,4.9,13.3,100305,91291,73,4.2,1412,a
37,Digne,Lucas,Digne,Aston Villa,4.5,1.8,6321,15134,52,2.0,987,a
38,Konsa,Ezri,Konsa Ngoyo,Aston Villa,4.4,7.7,19130,32603,47,2.8,1325,a
39,Maatsen,Ian,Maatsen,Aston Villa,4.2,0.5,3518,1761,11,1.0,447,a
40,Mings,Tyrone,Mings,Aston Villa,4.3,0.6,46,2227,24,0.0,497,i
41,Pau,Pau,Torres,Aston Villa,4.3,0.4,431,11782,39,2.8,952,i
42,A.García,Andrés,García,Aston Villa,3.9,0.2,600,702,0,0.0,0,a
43,Alex Moreno,Álex,Moreno Lopera,Aston Villa,4.0,1.9,0,6462,0,0.0,0,u
44,Bogarde,Lamare,Bogarde,Aston Villa,4.0,0.6,2195,2452,20,0.8,318,a
45,Sousa,Lino,da Cruz Sousa,Aston Villa,3.9,0.3,411,664,0,0.0,0,a
46,Yasin,Yasin,Özcan,Aston Villa,4.0,0.1,0,228,0,0.0,0,u
47,Rogers,Morgan,Rogers,Aston Villa,7.1,14.1,454693,39628,76,8.2,1426,a
48,Tielemans,Youri,Tielemans,Aston Villa,5.9,0.7,9633,2616,26,2.8,691,a
49,Bailey,Leon,Bailey,Aston Villa,5.5,0.1,0,84,0,0.0,0,u
50,Buendía,Emiliano,Buendía Stati,Aston Villa,5.3,0.5,5726,10824,49,2.0,555,a
51,Iling Jr,Samuel,Iling-Junior,Aston Villa,5.5,0.0,0,17,0,0.0,0,u
53,Malen,Donyell,Malen,Aston Villa,5.1,0.9,6528,12937,47,3.0,514,a
54,McGinn,John,McGinn,Aston Villa,5.4,0.7,7211,6370,45,3.0,1234,a
55,Barkley,Ross,Barkley,Aston Villa,4.8,0.0,26,301,15,1.0,114,i
56,Barrenechea,Enzo,Barrenechea,Aston Villa,5.0,0.0,0,1,0,0.0,0,u
57,Dobbin,Lewis,Dobbin,Aston Villa,5.0,0.0,0,15,0,0.0,0,u
58,Kamara,Boubacar,Kamara,Aston Villa,4.9,0.6,18470,7289,51,5.6,1070,a
59,Onana,Amadou,Onana,Aston Villa,4.8,0.8,8595,4704,40,3.2,727,a
60,Broggio,Ben,Broggio,Aston Villa,4.5,0.3,1152,1215,0,0.0,0,a
61,Dendoncker,Leander,Dendoncker,Aston Villa,4.5,0.1,0,224,0,0.0,0,u
62,Jimoh-Aloba,Jamaldeen,Jimoh-Aloba,Aston Villa,4.5,0.1,257,238,0,0.0,0,a
63,Young,Kadan,Young,Aston Villa,4.3,0.6,7152,2856,0,0.0,0,a
64,Watkins,Ollie,Watkins,Aston Villa,8.5,7.6,33815,43469,50,4.6,1193,a
65,Redmond,Zépiqueno,Redmond,Aston Villa,4.5,0.3,0,540,0,0.0,0,u
389,Elliott,Harvey,Elliott,Aston Villa,5.2,0.2,359,918,4,0.0,97,d
456,Sancho,Jadon,Sancho,Aston Villa,5.8,0.2,144,2128,7,0.6,126,n
677,Guessand,Evann,Guessand,Aston Villa,6.2,0.0,502,342,22,1.6,505,a
688,Wright,James,Wright,Aston Villa,3.9,0.6,2210,1754,0,0.0,0,a
701,Rowe,Triston,Rowe,Aston Villa,4.0,0.1,0,150,0,0.0,0,u
702,Burrowes,Bradley,Burrowes,Aston Villa,4.4,0.1,204,231,1,0.0,16,a
703,Proctor,Sam,Proctor,Aston Villa,3.9,0.5,11897,1431,0,0.0,0,a
710,Patterson,Travis,Patterson,Aston Villa,3.9,0.2,239,811,0,0.0,0,a
719,Lindelöf,Victor,Lindelöf,Aston Villa,4.5,0.1,965,244,8,1.0,115,a
754,George Hemmings,George,Hemmings,Aston Villa,4.5,0.0,76,28,0,0.0,0,a
757,Hollingshead,Ronnie,Hollingshead,Aston Villa,4.0,0.0,137,57,0,0.0,0,a
183,Weiss,Max,Weiß,Burnley,4.3,0.1,280,321,0,0.0,0,a
184,Green,Etienne,Green,Burnley,4.0,0.2,0,583,0,0.0,0,u
185,Hladký,Václav,Hladký,Burnley,3.9,0.2,679,536,0,0.0,0,a
186,Roberts,Connor,Roberts,Burnley,4.4,0.0,29,66,0,0.0,0,i
187,Walker,Kyle,Walker,Burnley,4.4,1.2,2461,4455,34,1.0,1350,a
188,Delcroix,Hannes,Delcroix,Burnley,3.8,0.3,1834,1049,0,0.0,0,a
189,Dodgson,Owen,Dodgson,Burnley,4.0,0.0,0,15,0,0.0,0,u
190,Ekdal,Hjalmar,Ekdal,Burnley,3.9,0.8,1061,3522,26,1.2,803,a
191,Estève,Maxime,Estève,Burnley,3.9,11.4,31286,34287,42,2.8,1432,a
192,Hartman,Quilindschy,Hartman,Burnley,4.0,1.0,8071,5520,46,2.0,1337,a
193,Humphreys,Bashir,Humphreys,Burnley,3.9,0.1,43,288,0,0.0,2,i
194,Jordan,Jordan,Beyer,Burnley,4.0,0.1,28,119,0,0.0,0,i
195,Lucas Pires,Lucas,Pires Silva,Burnley,3.8,0.2,2276,861,-2,-0.6,51,a
196,Sambo,Shurandy,Sambo,Burnley,4.0,0.0,0,58,0,0.0,0,u
197,Sonne,Oliver,Sonne,Burnley,3.8,0.3,15374,809,10,1.4,115,a
198,Tuanzebe,Axel,Tuanzebe,Burnley,3.9,1.3,90,13400,18,0.4,706,n
199,Worrall,Joe,Worrall,Burnley,3.9,0.2,196,497,5,0.2,64,a
200,Anthony,Jaidon,Anthony,Burnley,5.2,2.4,2645,37657,58,1.8,1046,a
201,Benson,Manuel,Benson Hedilazio,Burnley,5.4,0.0,0,12,0,0.0,0,u
202,Bruun Larsen,Jacob,Bruun Larsen,Burnley,5.3,0.0,229,228,23,1.4,646,a
203,Boateng,Enock,Agyei,Burnley,4.7,0.0,271,136,0,0.0,0,a
204,Churlinov,Darko,Churlinov,Burnley,4.9,0.0,0,16,0,0.0,0,u
205,Cullen,Josh,Cullen,Burnley,5.0,1.9,13652,17572,67,2.8,1371,a
206,Edwards,Marcus,Edwards,Burnley,4.7,0.1,429,227,6,0.6,83,a
207,Hannibal,Hannibal,Mejbri,Burnley,4.8,0.1,36,743,22,0.2,395,n
208,Koleosho,Luca,Koleosho,Burnley,5.0,0.0,0,11,0,0.0,0,u
209,Laurent,Josh,Laurent,Burnley,4.8,0.0,81,106,17,0.4,603,a
210,Tchaouna,Loum,Tchaouna,Burnley,4.9,0.0,123,183,28,1.2,629,a
211,A.Ramsey,Aaron,Ramsey,Burnley,4.4,1.6,0,5397,0,0.0,0,u
212,Adewumi,Oluwaseun,Adewumi,Burnley,4.5,0.0,0,22,0,0.0,0,u
213,Banel,Jaydon,Banel,Burnley,4.5,0.0,332,238,0,0.0,0,a
214,Trésor,Mike,Trésor Ndayishimiye,Burnley,4.4,0.1,413,335,1,0.2,7,a
215,Flemming,Zian,Flemming,Burnley,5.3,0.7,13926,13011,40,3.0,594,a
216,Amdouni,Zeki,Amdouni,Burnley,4.8,0.0,106,85,0,0.0,0,i
217,Foster,Lyle,Foster,Burnley,5.0,1.0,370,23046,36,1.6,866,n
218,Barnes,Ashley,Barnes,Burnley,4.3,1.2,5784,5379,1,0.0,7,a
219,Obafemi,Michael,Obafemi,Burnley,4.4,0.1,0,289,0,0.0,0,u
470,Dúbravka,Martin,Dúbravka,Burnley,4.0,33.4,35504,40916,44,1.8,1440,a
676,Ugochukwu,Lesley,Ugochukwu,Burnley,5.0,0.1,2821,1020,47,3.0,880,a
680,Broja,Armando,Broja,Burnley,5.2,0.1,2732,871,12,1.4,286,a
722,Florentino,Florentino Ibrain,Morris Luís,Burnley,5.0,0.0,160,751,41,2.6,1009,a
66,Neto,Norberto,Murara Neto,Bournemouth,4.5,0.1,0,139,0,0.0,0,u
67,Petrović,Đorđe,Petrović,Bournemouth,4.5,5.7,39321,12429,53,2.6,1440,a
68,Dennis,Will,Dennis,Bournemouth,4.0,0.9,852,1906,0,0.0,0,a
69,McKenna,Callan,McKenna,Bournemouth,4.0,0.2,194,381,0,0.0,0,a
70,Paulsen,Alex,Paulsen,Bournemouth,4.0,0.1,0,156,0,0.0,0,u
71,Zabarnyi,Illia,Zabarnyi,Bournemouth,5.0,0.0,0,14,0,0.0,0,u
72,Senesi,Marcos,Senesi Barón,Bournemouth,4.9,17.0,130650,68675,72,2.8,1308,a
73,Smith,Adam,Smith,Bournemouth,4.4,0.2,2657,409,19,2.0,476,a
74,Truffert,Adrien,Truffert,Bournemouth,4.5,2.4,34981,8025,56,2.2,1412,a
75,Akinmboni,Matai,Akinmboni,Bournemouth,3.8,0.2,354,704,0,0.0,0,d
76,Bevan,Owen,Bevan,Bournemouth,3.9,0.2,223,367,0,0.0,0,a
77,Hill,James,Hill,Bournemouth,3.9,0.7,1507,2504,19,0.4,302,a
78,J.Araujo,Julián,Araujo Zúñiga,Bournemouth,3.8,0.7,4512,2084,0,0.0,0,a
79,Mepham,Chris,Mepham,Bournemouth,4.0,0.1,0,142,0,0.0,0,u
80,Soler,Julio,Soler Barreto,Bournemouth,4.0,0.2,1310,725,2,0.2,21,a
81,Kluivert,Justin,Kluivert,Bournemouth,7.0,0.9,16363,3729,26,1.6,643,a
82,Semenyo,Antoine,Semenyo,Bournemouth,7.6,44.8,454019,133230,89,2.8,1350,a
84,Tavernier,Marcus,Tavernier,Bournemouth,5.6,2.9,152462,9724,73,5.2,1246,a
85,Adams,Tyler,Adams,Bournemouth,5.0,0.4,1826,5569,50,2.6,1196,i
86,Brooks,David,Brooks,Bournemouth,5.0,0.2,959,733,24,0.6,645,a
87,Christie,Ryan,Christie,Bournemouth,4.9,0.1,13,287,17,0.2,271,d
88,Cook,Lewis,Cook,Bournemouth,4.9,0.0,457,110,7,0.4,214,a
89,Philip,Philip,Billing,Bournemouth,4.9,0.0,0,26,0,0.0,0,u
90,Scott,Alex,Scott,Bournemouth,5.0,0.3,2878,1642,48,2.4,1071,a
91,Sinisterra,Luis,Sinisterra Lucumí,Bournemouth,5.0,0.0,0,20,0,0.0,0,u
92,Faivre,Romain,Faivre,Bournemouth,4.5,0.1,0,160,0,0.0,0,u
93,H.Traorè,Hamed,Traorè,Bournemouth,4.5,0.3,0,948,4,0.0,16,u
94,Sadi,Dominic,Sadi,Bournemouth,4.5,0.0,0,88,0,0.0,0,u
95,Silcott-Duberry,Zain,Silcott-Duberry,Bournemouth,4.4,0.1,0,241,0,0.0,0,u
96,Winterburn,Ben,Winterburn,Bournemouth,4.5,0.0,0,73,1,0.0,6,u
97,Evanilson,Francisco Evanilson,de Lima Barbosa,Bournemouth,7.0,2.0,73419,6846,44,3.8,1082,a
98,Enes Ünal,Enes,Ünal,Bournemouth,5.4,0.0,1023,643,9,1.6,34,a
99,Adu-Adjei,Daniel,Adu-Adjei,Bournemouth,4.4,0.2,0,397,0,0.0,0,u
100,Kroupi.Jr,Junior,Kroupi,Bournemouth,4.6,4.2,81370,29099,40,2.0,418,a
391,Gannon-Doak,Ben,Gannon-Doak,Bournemouth,4.8,0.0,7,120,7,0.0,53,i
685,Diakité,Bafodé,Diakité,Bournemouth,4.4,0.4,5180,1416,41,2.2,1125,a
687,Rees-Dottin,Remy,Rees-Dottin,Bournemouth,4.4,0.1,173,346,0,0.0,0,a
697,Adli,Amine,Adli,Bournemouth,5.4,0.0,475,372,18,2.0,384,a
713,A.Jimenez,Álex,Jiménez Sánchez,Bournemouth,4.5,0.1,5375,314,22,2.8,707,a
721,Milosavljević,Veljko,Milosavljevic,Bournemouth,4.5,0.0,8,322,17,0.8,365,i
756,DaCosta,Malcom,DaCosta,Bournemouth,4.5,0.0,229,67,0,0.0,0,a
27,Nelson,Reiss,Nelson,Brentford,4.8,0.1,42,377,3,0.2,31,d
83,O.Dango,Dango,Ouattara,Brentford,6.0,0.9,385,125837,64,5.0,1061,n
101,Kelleher,Caoimhín,Kelleher,Brentford,4.5,8.3,33845,15956,43,2.2,1440,a
102,Balcombe,Ellery,Balcombe,Brentford,4.0,0.3,240,553,0,0.0,0,a
103,Cox,Matthew,Cox,Brentford,3.9,0.2,2490,354,0,0.0,0,a
104,Eyestone,Julian,Eyestone,Brentford,3.9,0.1,306,461,0,0.0,0,a
105,Valdimarsson,Hákon Rafn,Valdimarsson,Brentford,3.9,0.7,876,1564,0,0.0,0,a
106,Collins,Nathan,Collins,Brentford,4.9,1.6,17458,5587,45,2.6,1366,a
107,Lewis-Potter,Keane,Lewis-Potter,Brentford,4.8,0.4,5176,967,30,1.8,550,a
108,Ajer,Kristoffer,Ajer,Brentford,4.4,0.2,766,686,24,1.0,611,a
109,Henry,Rico,Henry,Brentford,4.3,0.1,1292,367,14,1.6,352,a
110,Kayode,Michael,Kayode,Brentford,4.5,0.7,10987,2383,43,1.8,1387,a
111,Pinnock,Ethan,Pinnock,Brentford,4.2,0.1,892,527,4,0.8,228,a
112,Roerslev,Mads,Roerslev Rasmussen,Brentford,4.5,0.0,0,13,0,0.0,0,u
113,Van den Berg,Sepp,van den Berg,Brentford,4.5,1.3,16954,3280,45,2.2,1440,a
114,Arthur,Benjamin,Arthur,Brentford,3.9,0.2,325,476,0,0.0,0,a
115,Fredrick,Benjamin,Fredrick,Brentford,4.0,0.1,0,161,0,0.0,0,u
116,Hickey,Aaron,Hickey,Brentford,4.0,0.5,14358,1464,24,3.2,410,a
117,Ji-soo,Kim,Ji-soo,Brentford,3.9,0.1,0,174,0,0.0,0,u
118,Meghoma,Jayden,Meghoma,Brentford,4.0,0.0,0,73,0,0.0,0,u
120,Schade,Kevin,Schade,Brentford,7.0,0.8,25914,7077,47,1.4,1233,a
121,Damsgaard,Mikkel,Damsgaard,Brentford,5.8,0.6,7097,5071,43,2.0,1002,a
122,Milambo,Antoni,Milambo,Brentford,5.2,0.0,14,46,1,0.0,45,i
123,Carvalho,Fábio,Freitas Gouveia Carvalho,Brentford,4.7,0.1,30,808,13,0.0,100,i
124,Henderson,Jordan,Henderson,Brentford,5.0,0.5,13914,4037,53,4.8,1218,d
125,Janelt,Vitaly,Janelt,Brentford,4.9,0.0,373,118,16,1.2,308,a
126,Jensen,Mathias,Jensen,Brentford,4.9,0.1,1361,399,30,1.8,477,a
127,Nunes,Gustavo,Nunes Fernandes Gomes,Brentford,4.9,0.0,151,66,0,0.0,0,a
128,Onyeka,Frank,Onyeka,Brentford,4.8,0.0,12,386,12,0.0,88,n
129,Yarmoliuk,Yehor,Yarmoliuk,Brentford,5.0,0.1,424,374,39,1.2,1127,a
130,Donovan,Romelle,Donovan,Brentford,4.4,0.1,611,451,0,0.0,0,a
131,Konak,Yunus Emre,Konak,Brentford,4.3,0.2,1506,1251,0,0.0,0,a
132,Maghoma,Paris,Maghoma,Brentford,4.5,0.0,491,184,0,0.0,0,a
133,Peart-Harris,Myles,Peart-Harris,Brentford,4.4,0.0,124,123,0,0.0,0,a
134,Trevitt,Ryan,Trevitt,Brentford,4.5,0.0,0,11,0,0.0,0,u
136,Thiago,Igor Thiago,Nascimento Rodrigues,Brentford,7.2,37.5,226504,303479,82,4.4,1311,d
137,Morgan,Iwan,Morgan,Brentford,4.4,0.4,2497,1780,0,0.0,0,a
748,Dasilva,Josh,Dasilva,Brentford,4.9,0.0,4,11,0,0.0,0,i
138,Steele,Jason,Steele,Brighton,4.2,0.3,348,607,0,0.0,0,a
139,Verbruggen,Bart,Verbruggen,Brighton,4.4,5.3,43328,13910,45,3.8,1440,a
140,McGill,Tom,McGill,Brighton,3.9,0.3,944,587,0,0.0,0,a
141,Rushworth,Carl,Rushworth,Brighton,4.0,0.0,0,1,0,0.0,0,u
142,Scherpen,Kjell,Scherpen,Brighton,4.0,0.0,0,3,0,0.0,0,u
143,Boscagli,Olivier,Boscagli,Brighton,4.2,0.1,468,195,1,0.2,52,a
144,Coppola,Diego,Coppola,Brighton,4.2,0.1,106,164,3,0.0,17,a
145,De Cuyper,Maxim,De Cuyper,Brighton,4.3,2.2,20733,9960,40,4.8,700,a
146,Dunk,Lewis,Dunk,Brighton,4.5,0.9,318,22152,37,1.6,1395,s
147,Estupiñan,Pervis,Estupiñán Tenorio,Brighton,4.5,0.0,0,6,0,0.0,0,u
148,F.Kadıoğlu,Ferdi,Kadıoğlu,Brighton,4.4,0.2,4162,1219,34,2.4,1152,a
150,Lamptey,Tariq,Lamptey,Brighton,4.4,0.1,0,184,0,0.0,0,u
151,Van Hecke,Jan Paul,van Hecke,Brighton,4.6,4.5,100777,16111,66,5.2,1440,a
152,Veltman,Joël,Veltman,Brighton,4.3,0.1,520,385,10,0.6,358,a
153,Webster,Adam,Webster,Brighton,4.4,0.0,19,23,0,0.0,0,i
154,Cashin,Eiran,Cashin,Brighton,4.0,0.0,0,13,0,0.0,0,u
155,Slater,Jacob,Slater,Brighton,4.0,0.1,0,160,0,0.0,0,u
156,Tasker,Charlie,Tasker,Brighton,3.9,0.1,254,326,0,0.0,0,a
157,Mitoma,Mitoma,Kaoru,Brighton,6.1,1.8,9401,2506,21,0.2,534,a
158,Georginio,Georginio,Rutter,Brighton,5.6,0.4,7598,2228,46,3.2,992,a
159,March,Solly,March,Brighton,5.8,0.0,18,39,0,0.0,0,i
160,Minteh,Yankuba,Minteh,Brighton,6.1,7.1,81253,127059,71,4.2,1371,a
161,Enciso,Julio,Enciso Espínola,Brighton,5.4,0.0,0,6,0,0.0,0,u
162,Gruda,Brajan,Gruda,Brighton,5.4,0.1,603,235,25,1.2,382,a
163,Hinshelwood,Jack,Hinshelwood,Brighton,5.1,0.0,1060,370,23,3.8,338,a
164,O'Riley,Matt,O'Riley,Brighton,5.5,0.4,0,373,12,0.0,177,u
165,Sima,Abdallah,Sima,Brighton,5.4,0.0,0,13,0,0.0,0,u
166,Ayari,Yasin,Ayari,Brighton,4.8,0.2,1168,1244,37,1.6,1077,a
167,Baleba,Carlos,Baleba,Brighton,4.6,1.5,474,22560,25,1.8,894,n
169,Gomez,Diego,Gómez Amarilla,Brighton,4.9,0.2,142,6157,36,1.6,956,s
170,Milner,James,Milner,Brighton,4.9,0.1,563,176,16,0.2,190,a
171,Sarmiento,Jeremy,Sarmiento Morante,Brighton,4.9,0.0,0,14,0,0.0,0,u
172,Watson,Tom,Watson,Brighton,4.8,0.0,163,140,2,0.0,40,a
173,Wieffer,Mats,Wieffer,Brighton,4.9,0.4,7373,4320,56,4.0,1089,a
174,Yalcouye,Malick,Yalcouyé,Brighton,5.0,0.0,0,4,0,0.0,0,u
175,Knight,Joe,Knight,Brighton,4.4,0.1,397,340,1,0.0,1,a
176,Mazilu,Adrian,Mazilu,Brighton,4.5,0.0,0,41,0,0.0,0,u
177,Moran,Andrew,Moran,Brighton,4.5,0.0,0,28,0,0.0,0,u
178,Welbeck,Danny,Welbeck,Brighton,6.5,7.4,47582,191590,59,2.8,984,d
179,Ferguson,Evan,Ferguson,Brighton,5.5,0.0,0,2,0,0.0,0,u
180,Tzimas,Stefanos,Tzimas,Brighton,5.3,0.1,37,685,16,1.2,132,i
181,Kostoulas,Charalampos,Kostoulas,Brighton,4.8,0.3,2784,1811,11,0.6,68,a
744,Oriola,Nehemiah,Oriola,Brighton,4.5,0.0,202,126,1,0.0,1,a
168,Buonanotte,Facundo,Buonanotte,Chelsea,4.6,0.1,365,364,1,0.0,45,a
220,Sánchez,Robert,Lynch Sánchez,Chelsea,4.9,14.9,70896,32226,63,5.2,1354,a
221,Jörgensen,Filip,Jörgensen,Chelsea,4.3,0.2,269,507,1,0.0,84,a
222,Penders,Mike,Penders,Chelsea,4.0,0.0,0,2,0,0.0,0,u
223,Slonina,Gabriel,Słonina,Chelsea,3.9,0.1,312,363,0,0.0,0,a
224,Cucurella,Marc,Cucurella Saseta,Chelsea,6.2,23.0,48936,87871,69,4.0,1346,a
225,James,Reece,James,Chelsea,5.6,9.1,49311,42116,67,4.2,1021,a
226,Chalobah,Trevoh,Chalobah,Chelsea,5.5,18.6,309707,35772,91,7.2,1290,a
227,Colwill,Levi,Samuels Colwill,Chelsea,4.8,0.1,27,102,0,0.0,0,i
228,Gusto,Malo,Gusto,Chelsea,5.0,2.7,119618,6643,68,5.8,887,a
229,B.Badiashile,Benoît,Badiashile Mukinayi,Chelsea,4.4,0.0,145,145,0,0.0,155,a
230,Fofana,Wesley,Fofana,Chelsea,4.4,0.5,17287,1708,37,4.4,577,a
231,M.Sarr,Mamadou,Sarr,Chelsea,4.5,0.0,0,8,0,0.0,0,u
232,Tosin,Tosin,Adarabioyo,Chelsea,4.1,0.3,1872,2204,27,2.6,557,a
233,Acheampong,Josh,Acheampong,Chelsea,3.9,1.4,2375,10500,27,0.0,348,a
234,Anselmino,Aarón,Anselmino,Chelsea,4.0,0.1,0,66,0,0.0,0,u
235,Palmer,Cole,Palmer,Chelsea,10.4,11.2,134110,16682,19,1.6,287,a
236,Neto,Pedro,Lomba Neto,Chelsea,7.3,9.3,95578,70375,76,4.8,1234,a
237,Enzo,Enzo,Fernández,Chelsea,6.5,10.5,38968,173730,69,4.2,1330,a
238,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,Chelsea,6.5,2.2,9097,61260,32,0.6,449,i
239,Gittens,Jamie,Bynoe-Gittens,Chelsea,6.1,0.1,416,735,21,2.4,423,a
240,Nkunku,Christopher,Nkunku,Chelsea,5.9,0.1,0,63,0,0.0,0,u
241,Caicedo,Moisés,Caicedo Corozo,Chelsea,5.7,8.9,31524,60893,58,-0.4,982,a
243,George,Tyrique,George,Chelsea,4.8,0.1,211,190,4,0.0,142,a
244,Lavia,Roméo,Lavia,Chelsea,4.9,0.0,8,60,4,0.0,105,i
245,Mudryk,Mykhailo,Mudryk,Chelsea,4.9,0.0,26,21,0,0.0,0,s
246,Andrey Santos,Andrey,Nascimento dos Santos,Chelsea,4.5,0.3,2730,2357,15,1.6,425,a
247,D.Essugo,Dário,Luís Essugo,Chelsea,4.3,0.1,106,393,0,0.0,0,i
248,Paez,Kendry,Páez Andrade,Chelsea,4.5,0.0,0,2,0,0.0,0,u
249,João Pedro,João Pedro,Junqueira de Jesus,Chelsea,7.2,30.1,27953,345385,66,1.4,1260,a
250,Delap,Liam,Delap,Chelsea,6.2,0.9,113,3896,12,1.2,346,i
251,N.Jackson,Nicolas,Jackson,Chelsea,6.5,0.1,0,48,0,0.0,0,u
252,Marc Guiu,Marc,Guiu Paz,Chelsea,4.2,8.1,72916,42498,12,1.0,247,a
453,Garnacho,Alejandro,Garnacho Ferreyra,Chelsea,6.4,0.6,6970,8276,32,1.6,556,a
672,Hato,Jorrel,Hato,Chelsea,4.6,0.2,191,458,3,0.0,166,a
743,Emenalo,Landon,Emenalo,Chelsea,4.5,0.0,87,88,0,0.0,0,a
253,Henderson,Dean,Henderson,Crystal Palace,5.1,8.9,43900,19277,64,3.8,1440,a
254,Benitez,Walter,Benítez,Crystal Palace,4.0,0.3,382,553,0,0.0,0,a
255,Matthews,Remi,Matthews,Crystal Palace,3.9,0.1,255,163,0,0.0,0,a
256,Muñoz,Daniel,Muñoz Mejía,Crystal Palace,5.9,10.1,3547,617541,89,5.8,1260,i
257,Lacroix,Maxence,Lacroix,Crystal Palace,5.2,7.2,95647,30283,81,5.0,1440,a
258,Mitchell,Tyrick,Mitchell,Crystal Palace,5.0,2.5,17938,10125,71,3.2,1434,a
259,Sosa,Borna,Sosa,Crystal Palace,4.8,0.1,526,250,1,0.0,1,a
260,Guéhi,Marc,Guéhi,Crystal Palace,5.3,41.4,320331,26763,92,5.6,1350,a
261,Richards,Chris,Richards,Crystal Palace,4.6,4.4,46318,11293,73,4.2,1432,a
262,Chadi Riad,Chadi,Riad Dnanou,Crystal Palace,4.0,0.0,14,235,0,0.0,0,d
263,Clyne,Nathaniel,Clyne,Crystal Palace,3.8,0.7,16754,1822,4,0.6,156,a
264,Holding,Rob,Holding,Crystal Palace,4.0,0.0,0,28,0,0.0,0,u
