player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.4,1111,2024,3.3,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,14,33,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,10,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.2,45,33,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.3,312,2179,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.4,1551,521,1.3,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.4,1321,839,2.3,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.8,3166,2297,2.3,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,2,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,86,360,0.3,195,a
11,Benjamin White,White,Arsenal,5.2,0.9,2,1401,2.7,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,67,62,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,4,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,11,29,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,21.9,2729,4370,4.8,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,303,202,1.7,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,127,155,0.8,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,8,278,1.0,400,d
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,439,266,1.7,871,a
21,Declan Rice,Rice,Arsenal,7.2,25.9,8046,1233,4.3,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.1,566,1834,4.2,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,0,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,11,11,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,9,6,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,236,371,1.5,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,5,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,1,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,3,11,0.0,30,d
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,129,111,0.3,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,14.2,810,4986,0.8,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,2,21,0.3,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.1,311,1041,1.5,1015,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,51,160,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,1,4,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.6,74,1827,4.3,563,d
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,2,1,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.2,447,479,2.3,1170,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,6,38,0.3,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,6,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,0,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,13.0,1396,4059,3.5,1502,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,126,425,1.7,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.5,422,1174,2.3,1415,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,91,66,1.0,521,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,0,66,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,4,356,1.7,952,i
42,Andrés García,A.García,Aston Villa,3.9,0.2,10,21,0.0,0,a
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,121,0.0,0,u
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,41,78,0.5,320,a
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,8,19,0.0,0,a
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,7,0.0,0,u
47,Morgan Rogers,Rogers,Aston Villa,7.3,22.0,24167,1269,6.8,1516,a
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,210,118,2.3,781,a
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,2,0.0,0,u
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,92,203,1.7,561,a
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,0,0.0,0,u
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,71,268,2.0,529,a
54,John McGinn,McGinn,Aston Villa,5.4,0.8,282,145,3.2,1317,a
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,2,8,0.2,114,i
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u
