player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.6,16056,49000,3.5,1710,a,2026-01-02,-10838.0,0.0,-10838.0,-10838.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,135,257,0.0,0,a,2026-01-02,-25.0,0.0,-5431.5,-8134.75
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,73,0.0,0,u,2026-01-02,-25.0,0.0,-3629.3333333333335,-6632.944444444444
4,Tommy Setford,Setford,Arsenal,3.9,0.3,524,449,0.0,0,a,2026-01-02,5.0,0.0,-15.0,-4978.458333333333
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.4,18.0,405875,4064,2.7,1085,a,2026-01-02,86458.0,0.0,28812.666666666668,1779.766666666667
6,William Saliba,Saliba,Arsenal,5.9,11.7,19278,17309,2.0,1174,a,2026-01-02,813.0,0.0,29092.0,9765.766666666666
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,8.9,1014,49837,2.3,1256,d,2026-01-02,-11114.0,0.0,25385.666666666668,15929.2
8,Jurriën Timber,J.Timber,Arsenal,6.4,28.4,47663,70149,3.5,1459,a,2026-01-02,5595.0,0.0,-1568.6666666666667,16341.333333333334
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,5,0.0,0,u,2026-01-02,-1.0,0.0,-1840.0,15976.333333333334
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,511,2173,0.7,278,a,2026-01-02,-541.0,0.0,1684.3333333333333,10550.666666666668
11,Benjamin White,White,Arsenal,5.1,0.6,325,2511,2.8,287,a,2026-01-02,-477.0,0.0,-339.6666666666667,4664.333333333334
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,359,619,0.0,0,a,2026-01-02,-95.0,0.0,-371.0,-487.0
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,30,0.0,0,u,2026-01-02,-3.0,0.0,-191.66666666666663,-211.6
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,71,161,0.0,0,a,2026-01-02,-35.0,0.0,-44.333333333333336,147.53333333333333
16,Bukayo Saka,Saka,Arsenal,10.3,21.5,40847,31096,6.2,1320,a,2026-01-02,5875.0,0.0,1945.6666666666667,199.8
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,2.0,26769,3011,4.0,714,a,2026-01-02,7120.0,0.0,4320.0,1131.7333333333333
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,465,1495,0.8,427,a,2026-01-02,-236.0,0.0,4253.0,2056.5333333333338
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,900,1223,1.0,408,a,2026-01-02,-122.0,0.0,2254.0,2545.6666666666665
20,Leandro Trossard,Trossard,Arsenal,6.9,1.4,52045,4476,4.2,1042,a,2026-01-02,14583.0,0.0,4741.666666666667,3502.8666666666672
21,Declan Rice,Rice,Arsenal,7.2,23.3,11437,233192,4.5,1515,d,2026-01-02,-68203.0,0.0,-17914.0,-469.06666666666604
22,Mikel Merino Zazón,Merino,Arsenal,5.8,2.6,3277,16446,3.3,921,a,2026-01-02,-3972.0,0.0,-19197.33333333333,-5172.533333333332
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,1,0.0,0,u,2026-01-02,0.0,0.0,-24058.33333333333,-10834.799999999997
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,78,86,0.2,31,a,2026-01-02,-6.0,0.0,-1326.0,-11550.799999999997
25,Ethan Nwaneri,Nwaneri,Arsenal,5.0,0.1,87,110,0.0,165,a,2026-01-02,10.0,0.0,1.3333333333333333,-12498.866666666665
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,8435,2320,3.2,1590,a,2026-01-02,1826.0,0.0,610.0,-8794.066666666666
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,27,0.0,0,u,2026-01-02,-2.0,0.0,611.3333333333334,-4832.333333333332
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,16,0.0,0,u,2026-01-02,-4.0,0.0,606.6666666666666,100.66666666666667
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,346,94,0.0,30,a,2026-01-02,79.0,0.0,24.33333333333333,370.73333333333335
