player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.4,15736,18734,3.7,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,179,314,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,181,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.2,801,324,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.7,1378,29653,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.0,21948,3893,1.7,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.1,20136,6667,2.7,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.3,44809,21602,3.2,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,17,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,937,4817,0.5,195,a
11,Benjamin White,White,Arsenal,5.3,1.3,30,22902,2.7,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,1069,638,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,68,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,193,197,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,22.4,23305,69907,5.5,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,2254,2401,1.7,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,1158,3449,1.0,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,1032,2175,1.0,400,a
20,Leandro Trossard,Trossard,Arsenal,6.9,0.9,6133,3178,3.7,871,a
21,Declan Rice,Rice,Arsenal,7.1,23.2,120506,14835,5.3,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,6.0,3.5,7798,37314,5.0,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,4,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,90,152,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,98,167,0.2,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,3418,4386,1.8,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,53,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,25,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,26,97,0.0,30,i
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,1362,1837,0.3,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,15.7,10034,123177,4.2,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,8,322,0.5,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.3,5404,14225,1.5,1015,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,774,1771,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,17,25,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,3.0,11053,3084,4.7,563,a
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,36,40,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.1,1444,10102,2.8,1170,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,209,401,0.3,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,88,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,5,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,13.3,20417,29919,3.8,1502,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.8,1645,4005,1.8,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.7,5624,8988,2.7,1415,a
