player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.8,5244,14312,3.5,1710,a,2025-12-31,-9068.0,0.0,-9068.0,-9068.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,43,71,0.0,0,a,2025-12-31,-28.0,0.0,-4548.0,-6808.0
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,25,0.0,0,u,2025-12-31,-25.0,0.0,-3040.333333333333,-5552.11111111111
4,Tommy Setford,Setford,Arsenal,3.9,0.3,159,126,0.0,0,a,2025-12-31,33.0,0.0,-6.666666666666667,-4165.75
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.4,16.1,167991,1526,2.7,1085,a,2025-12-31,166465.0,0.1000000000000005,55491.0,7765.6
6,William Saliba,Saliba,Arsenal,5.9,11.7,7112,6052,2.0,1174,a,2025-12-31,1060.0,0.0,55852.66666666666,20749.73333333333
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,9.2,352,18768,2.3,1256,d,2025-12-31,-18416.0,0.0,49703.0,31599.93333333333
8,Jurriën Timber,J.Timber,Arsenal,6.4,28.3,9781,41545,3.5,1459,a,2025-12-31,-31764.0,0.0,-16373.333333333334,28933.333333333332
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,1,0.0,0,u,2025-12-31,-1.0,0.0,-16727.0,25589.266666666663
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,184,667,0.7,278,a,2025-12-31,-483.0,0.0,-10749.333333333334,12341.199999999997
11,Benjamin White,White,Arsenal,5.1,0.6,18,1032,2.8,287,a,2025-12-31,0.0,0.0,-161.33333333333334,1138.3999999999994
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,131,187,0.0,0,a,2025-12-31,-56.0,0.0,-179.66666666666666,-8838.133333333333
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,12,0.0,0,u,2025-12-31,-12.0,0.0,-22.666666666666668,-5567.999999999999
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,24,52,0.0,0,a,2025-12-31,-28.0,0.0,-32.0,-2228.9999999999995
16,Bukayo Saka,Saka,Arsenal,10.3,21.4,10459,9948,6.2,1320,a,2025-12-31,511.0,0.0,157.0,-47.733333333332794
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.9,8051,595,4.0,714,a,2025-12-31,7456.0,0.0,2646.333333333333,513.8000000000004
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,143,456,0.8,427,a,2025-12-31,-313.0,0.0,2551.333333333333,1060.0000000000005
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,270,350,1.0,408,a,2025-12-31,-80.0,0.0,2354.333333333333,1535.4000000000003
20,Leandro Trossard,Trossard,Arsenal,6.9,1.1,13934,1023,4.2,1042,a,2025-12-31,12911.0,0.0,4172.666666666667,2376.3333333333335
21,Declan Rice,Rice,Arsenal,7.2,24.6,3486,70184,4.5,1515,d,2025-12-31,-66698.0,0.0,-17955.666666666668,-1246.2
22,Mikel Merino Zazón,Merino,Arsenal,5.8,2.7,899,5183,3.3,921,a,2025-12-31,-4284.0,0.0,-19357.0,-5646.866666666667
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,0,0.0,0,u,2025-12-31,0.0,0.0,-23660.666666666668,-10889.266666666666
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,25,32,0.2,31,a,2025-12-31,-7.0,0.0,-1430.3333333333333,-11646.2
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,14,25,0.0,165,a,2025-12-31,-11.0,0.0,-6.0,-12481.933333333332
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,2148,627,3.2,1590,a,2025-12-31,1521.0,0.0,501.0,-8790.6
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,7,0.0,0,u,2025-12-31,-7.0,0.0,501.0,-4819.0
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,6,0.0,0,u,2025-12-31,-6.0,0.0,502.6666666666667,13.666666666666686
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,81,31,0.0,30,a,2025-12-31,50.0,0.0,12.333333333333334,302.2
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,1418,273,1.2,66,a,2025-12-31,1145.0,0.0,396.3333333333333,382.6666666666667
266,Eberechi Eze,Eze,Arsenal,7.5,12.0,1088,20539,0.5,991,a,2025-12-31,-19451.0,0.0,-6085.333333333333,-934.6
662,Cristhian Mosquera,Mosquera,Arsenal,5.3,0.1,6,38,0.2,429,i,2025-12-31,0.0,0.0,-6102.0,-2255.2
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,9.8,632,3638,2.2,1161,a,2025-12-31,-3006.0,0.0,-7485.666666666667,-3852.8666666666663
700,Max Dowman,Dowman,Arsenal,4.3,0.3,138,304,0.0,27,i,2025-12-31,0.0,0.0,-1002.0,-4055.7333333333336
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,3,3,0.0,0,a,2025-12-31,0.0,0.0,-1002.0,-4335.4
725,Piero Hincapié,Hincapie,Arsenal,5.4,2.2,1554,8640,4.7,743,a,2025-12-31,-7086.0,-0.0999999999999996,-2362.0,-3590.7333333333327
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,10,13,0.0,0,a,2025-12-31,-3.0,0.0,-2363.0,-2842.9333333333334
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.2,4651,1698,1.7,1350,a,2025-12-31,2953.0,0.0,-1378.6666666666667,-1621.5333333333333
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,16,79,0.3,360,a,2025-12-31,-63.0,0.0,962.3333333333334,-1228.6666666666665
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,13,0.0,0,u,2025-12-31,-13.0,0.0,959.0,-836.4666666666665
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,2,0.0,0,u,2025-12-31,-2.0,0.0,-26.0,-369.26666666666654
36,Matty Cash,Cash,Aston Villa,4.9,9.7,1706,24585,2.7,1592,s,2025-12-31,0.0,0.0,-5.0,102.33333333333351
37,Lucas Digne,Digne,Aston Villa,4.5,1.6,1691,775,0.7,1099,a,2025-12-31,916.0,0.0,304.6666666666667,439.00000000000017
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.4,4781,1971,1.7,1595,a,2025-12-31,2810.0,0.0,1242.0,494.93333333333356
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,379,233,1.3,603,a,2025-12-31,146.0,0.0,1290.6666666666667,561.2666666666669
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,7,92,0.0,497,d,2025-12-31,0.0,0.0,985.3333333333334,763.5333333333335
41,Pau Torres,Pau,Aston Villa,4.3,0.3,6,367,0.7,952,d,2025-12-31,0.0,0.0,48.66666666666666,774.2666666666669
42,Andrés García,A.García,Aston Villa,3.9,0.2,58,61,0.0,29,a,2025-12-31,-3.0,0.0,-1.0,713.1333333333334
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,229,0.0,0,u,2025-12-31,-229.0,0.0,-77.33333333333333,449.2666666666669
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,211,170,0.3,417,a,2025-12-31,41.0,0.0,-63.66666666666666,178.40000000000018
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,23,45,0.0,0,a,2025-12-31,-22.0,0.0,-70.0,-32.66666666666648
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,12,0.0,0,u,2025-12-31,-12.0,0.0,2.333333333333333,-41.93333333333315
47,Morgan Rogers,Rogers,Aston Villa,7.4,24.4,66047,7626,6.7,1687,a,2025-12-31,58421.0,0.0,19462.33333333333,3850.7333333333327
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,1560,375,3.3,952,a,2025-12-31,1185.0,0.0,19864.666666666668,7839.133333333333
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,4,0.0,0,u,2025-12-31,-4.0,0.0,19867.33333333333,11825.333333333332
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,401,460,2.3,679,a,2025-12-31,-59.0,0.0,374.0,11914.133333333331
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,0,0.0,0,u,2025-12-31,0.0,0.0,-21.0,11909.466666666665
53,Donyell Malen,Malen,Aston Villa,5.1,0.7,350,557,2.3,616,a,2025-12-31,-207.0,0.0,-88.66666666666667,7999.266666666667
54,John McGinn,McGinn,Aston Villa,5.4,0.7,558,492,2.0,1420,a,2025-12-31,66.0,0.0,-47.0,4016.933333333333
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,5,12,0.0,114,i,2025-12-31,0.0,0.0,-47.0,34.06666666666739
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u,2025-12-31,0.0,0.0,22.0,-36.33333333333261
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,1,0.0,0,u,2025-12-31,-1.0,0.0,-0.3333333333333333,-32.19999999999927
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.5,47,1167,2.7,1239,s,2025-12-31,0.0,0.0,-0.3333333333333333,-14.533333333332607
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,808,483,3.5,886,d,2025-12-31,325.0,0.0,108.0,16.466666666667393
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,70,79,0.0,0,a,2025-12-31,-9.0,0.0,105.33333333333331,46.933333333334055
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,7,0.0,0,u,2025-12-31,-7.0,0.0,103.0,63.13333333333405
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,18,22,0.2,8,a,2025-12-31,-4.0,0.0,-6.666666666666667,61.86666666666739
63,Kadan Young,Young,Aston Villa,4.3,0.6,445,294,0.0,0,a,2025-12-31,151.0,0.0,46.66666666666666,71.26666666666739
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.6,17335,1726,7.0,1389,a,2025-12-31,15609.0,0.0,5252.0,1100.0666666666673
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,23,0.0,0,u,2025-12-31,-23.0,0.0,5245.666666666667,2128.133333333334
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,8,43,0.0,97,d,2025-12-31,-35.0,0.0,5183.666666666667,3144.2666666666673
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,149,59,0.7,217,a,2025-12-31,90.0,0.0,10.666666666666666,3147.733333333334
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,0,15,1.5,511,n,2025-12-31,-15.0,0.0,13.333333333333334,3141.0666666666675
688,James Wright,Wright,Aston Villa,3.9,0.6,148,174,0.0,0,a,2025-12-31,-26.0,0.0,16.333333333333332,2093.9333333333343
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,16,0.0,0,u,2025-12-31,-16.0,0.0,-19.0,1041.0000000000007
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,7,16,0.0,16,a,2025-12-31,-9.0,0.0,-17.0,0.866666666667394
703,Sam Proctor,Proctor,Aston Villa,3.9,0.6,828,341,0.0,0,a,2025-12-31,487.0,0.0,154.0,29.53333333333406
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,18,65,0.0,0,a,2025-12-31,-47.0,0.0,143.66666666666666,55.600000000000726
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,265,54,1.5,385,a,2025-12-31,211.0,0.0,217.0,95.73333333333406
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,7,1,0.2,8,a,2025-12-31,6.0,0.0,56.66666666666666,110.86666666666738
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,5,3,0.0,0,a,2025-12-31,2.0,0.0,73.0,128.86666666666738
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,8,9,0.0,0,a,2025-12-31,-1.0,0.0,2.333333333333333,98.53333333333406
183,Max Weiß,Weiss,Burnley,4.3,0.1,22,20,0.0,0,a,2025-12-31,2.0,0.0,1.0,70.00000000000072
184,Etienne Green,Green,Burnley,4.0,0.2,0,11,0.0,0,u,2025-12-31,-11.0,0.0,-3.333333333333333,25.93333333333406
185,Václav Hladký,Hladký,Burnley,3.9,0.2,57,58,0.0,0,a,2025-12-31,-1.0,0.0,-3.333333333333333,13.933333333334062
186,Connor Roberts,Roberts,Burnley,4.4,0.0,6,1,0.0,0,i,2025-12-31,0.0,0.0,-4.0,-1.466666666665939
187,Kyle Walker,Walker,Burnley,4.4,1.2,261,285,1.7,1606,a,2025-12-31,-24.0,0.0,-8.333333333333334,-3.5999999999992722
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,60,91,0.0,0,a,2025-12-31,-31.0,0.0,-18.33333333333333,-7.4666666666659385
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,1,0.0,0,u,2025-12-31,-1.0,0.0,-18.666666666666668,-10.533333333332603
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.9,1078,285,3.7,1073,a,2025-12-31,793.0,0.0,253.66666666666663,40.86666666666739
191,Maxime Estève,Estève,Burnley,3.9,9.7,434,5773,1.3,1446,d,2025-12-31,-5339.0,0.0,-1515.6666666666667,-261.46666666666596
192,Quilindschy Hartman,Hartman,Burnley,4.0,0.9,300,810,1.0,1337,a,2025-12-31,-510.0,0.0,-1685.3333333333333,-596.866666666666
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,46,7,1.7,167,a,2025-12-31,39.0,0.0,-1936.6666666666667,-980.5333333333326
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,3,5,0.0,0,i,2025-12-31,0.0,0.0,-157.0,-1008.1999999999992
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,108,67,1.0,321,a,2025-12-31,41.0,0.0,26.666666666666668,-1053.5999999999992
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,3,0.0,0,u,2025-12-31,-3.0,0.0,12.666666666666666,-747.9333333333326
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,147,158,1.3,128,a,2025-12-31,-11.0,0.0,9.0,-409.066666666666
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.1,7,349,0.2,706,n,2025-12-31,-342.0,0.0,-118.66666666666669,-45.466666666665944
199,Joe Worrall,Worrall,Burnley,3.8,0.2,3,45,0.5,154,d,2025-12-31,-42.0,0.0,-131.66666666666666,-40.399999999999274
200,Jaidon Anthony,Anthony,Burnley,5.1,2.2,100,1202,1.0,1139,a,2025-12-31,-1102.0,-0.1000000000000005,-495.3333333333333,-144.79999999999927
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,0,0.0,0,u,2025-12-31,0.0,0.0,-381.3333333333333,-223.59999999999928
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,19,16,2.0,799,a,2025-12-31,3.0,0.0,-366.3333333333333,-298.66666666666595
203,Enock Agyei,Boateng,Burnley,4.7,0.0,9,5,0.0,0,a,2025-12-31,4.0,0.0,2.333333333333333,-274.4666666666659
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,0,0.0,0,u,2025-12-31,0.0,0.0,2.333333333333333,-247.66666666666592
205,Josh Cullen,Cullen,Burnley,5.0,1.6,35,2179,2.2,1513,d,2025-12-31,-2144.0,0.0,-713.3333333333334,-291.2666666666659
206,Marcus Edwards,Edwards,Burnley,4.7,0.1,89,33,2.0,273,a,2025-12-31,56.0,0.0,-696.0,-354.19999999999925
207,Hannibal Mejbri,Hannibal,Burnley,4.7,0.1,6,23,0.2,395,n,2025-12-31,-17.0,0.0,-701.6666666666666,-421.26666666666586
208,Luca Koleosho,Koleosho,Burnley,5.0,0.0,0,1,0.0,0,u,2025-12-31,-1.0,0.0,12.666666666666666,-419.19999999999925
209,Josh Laurent,Laurent,Burnley,4.8,0.0,92,16,3.2,873,a,2025-12-31,76.0,0.0,19.33333333333333,-415.7999999999993
210,Loum Tchaouna,Tchaouna,Burnley,4.9,0.0,6,9,0.7,726,a,2025-12-31,-3.0,0.0,24.0,-268.33333333333263
211,Aaron Ramsey,A.Ramsey,Burnley,4.4,1.6,0,165,0.0,0,u,2025-12-31,-165.0,0.0,-30.666666666666668,-135.2666666666659
212,Oluwaseun Adewumi,Adewumi,Burnley,4.5,0.0,0,1,0.0,0,u,2025-12-31,-1.0,0.0,-56.333333333333336,-6.199999999999252
213,Jaydon Banel,Banel,Burnley,4.5,0.0,13,14,0.0,0,a,2025-12-31,-1.0,0.0,-55.66666666666666,-19.866666666665918
214,Mike Trésor Ndayishimiye,Trésor,Burnley,4.4,0.1,28,32,0.7,19,a,2025-12-31,-4.0,0.0,-2.0,-24.13333333333258
215,Zian Flemming,Flemming,Burnley,5.3,0.6,170,996,1.5,660,a,2025-12-31,-826.0,0.0,-277.0,-84.33333333333258
216,Zeki Amdouni,Amdouni,Burnley,4.8,0.0,5,4,0.0,0,i,2025-12-31,0.0,0.0,-276.6666666666667,-133.53333333333256
217,Lyle Foster,Foster,Burnley,4.9,0.8,15,411,0.8,866,n,2025-12-31,-396.0,0.0,-407.3333333333333,-203.73333333333258
218,Ashley Barnes,Barnes,Burnley,4.2,1.2,395,322,0.2,9,a,2025-12-31,73.0,-0.0999999999999996,-107.66666666666669,-214.1333333333326
219,Michael Obafemi,Obafemi,Burnley,4.4,0.1,0,6,0.0,0,u,2025-12-31,-6.0,0.0,-109.66666666666669,-235.66666666666592
470,Martin Dúbravka,Dúbravka,Burnley,4.0,33.5,4722,4142,3.5,1710,a,2025-12-31,580.0,0.0,215.66666666666663,-137.1333333333326
676,Lesley Ugochukwu,Ugochukwu,Burnley,5.0,0.1,84,85,3.5,1138,a,2025-12-31,-1.0,0.0,191.0,-43.59999999999925
680,Armando Broja,Broja,Burnley,5.2,0.2,510,125,3.5,488,a,2025-12-31,385.0,0.0,321.3333333333333,102.13333333333408
722,Florentino Ibrain Morris Luís,Florentino,Burnley,5.0,0.0,16,25,1.7,1133,a,2025-12-31,-9.0,0.0,125.0,148.66666666666742
776,Oliver Pimlott,Pimlott,Burnley,4.5,0.0,4,1,0.0,0,a,2025-12-31,0.0,,125.33333333333331,195.66666666666742
66,Norberto Murara Neto,Neto,Bournemouth,4.5,0.1,0,4,0.0,0,u,2025-12-31,-4.0,0.0,-4.333333333333333,151.66666666666742
67,Đorđe Petrović,Petrović,Bournemouth,4.5,5.1,207,3921,2.0,1710,a,2025-12-31,-3714.0,0.0,-1239.3333333333333,-134.39999999999924
68,Will Dennis,Dennis,Bournemouth,4.0,0.9,45,101,0.0,0,a,2025-12-31,-56.0,0.0,-1258.0,-450.26666666666586
69,Callan McKenna,McKenna,Bournemouth,3.9,0.2,253,58,0.0,0,a,2025-12-31,195.0,0.0,-1191.6666666666667,-713.5999999999992
70,Alex Paulsen,Paulsen,Bournemouth,4.0,0.1,0,10,0.0,0,u,2025-12-31,-10.0,0.0,43.0,-730.0666666666659
71,Illia Zabarnyi,Zabarnyi,Bournemouth,5.0,0.0,0,0,0.0,0,u,2025-12-31,0.0,0.0,61.66666666666666,-716.8666666666659
72,Marcos Senesi Barón,Senesi,Bournemouth,4.9,15.5,3246,13193,3.0,1578,a,2025-12-31,-9947.0,0.0,-3319.0,-1132.7999999999993
73,Adam Smith,Smith,Bournemouth,4.4,0.2,30,66,1.5,522,a,2025-12-31,-36.0,0.0,-3327.6666666666665,-1546.7333333333324
74,Adrien Truffert,Truffert,Bournemouth,4.5,2.1,556,2085,3.2,1668,a,2025-12-31,-1529.0,0.0,-3837.3333333333335,-2075.866666666666
75,Matai Akinmboni,Akinmboni,Bournemouth,3.8,0.2,37,45,0.0,0,d,2025-12-31,-8.0,0.0,-524.3333333333334,-2189.3333333333326
76,Owen Bevan,Bevan,Bournemouth,3.8,0.2,23,28,0.0,0,a,2025-12-31,-5.0,-0.1,-514.0,-2304.466666666666
77,James Hill,Hill,Bournemouth,3.9,0.6,111,137,0.8,392,a,2025-12-31,-26.0,0.0,-13.0,-1643.2666666666657
78,Julián Araujo Zúñiga,J.Araujo,Bournemouth,3.8,0.7,148,204,0.0,0,a,2025-12-31,-56.0,0.0,-29.0,-983.5333333333325
79,Chris Mepham,Mepham,Bournemouth,4.0,0.1,0,7,0.0,0,u,2025-12-31,-7.0,0.0,-29.666666666666668,-221.99999999999918
80,Julio Soler Barreto,Soler,Bournemouth,4.0,0.2,80,52,0.3,34,a,2025-12-31,28.0,0.0,-11.666666666666666,-119.46666666666586
81,Justin Kluivert,Kluivert,Bournemouth,7.0,0.8,897,294,3.2,841,a,2025-12-31,603.0,0.0,208.0,24.93333333333415
82,Antoine Semenyo,Semenyo,Bournemouth,7.7,46.5,16741,16616,6.2,1620,a,2025-12-31,125.0,0.0,252.0,77.93333333333415
84,Marcus Tavernier,Tavernier,Bournemouth,5.6,2.8,983,3410,3.7,1516,a,2025-12-31,-2427.0,0.0,-566.3333333333334,-29.53333333333253
85,Tyler Adams,Adams,Bournemouth,5.0,0.3,6,179,0.3,1196,i,2025-12-31,0.0,0.0,-767.3333333333334,-177.06666666666587
86,David Brooks,Brooks,Bournemouth,5.0,0.2,267,58,2.5,840,a,2025-12-31,209.0,0.0,-739.3333333333334,-322.5999999999992
87,Ryan Christie,Christie,Bournemouth,4.9,0.1,18,19,0.2,287,a,2025-12-31,-1.0,0.0,69.33333333333333,-350.3333333333326
88,Lewis Cook,Cook,Bournemouth,4.9,0.0,26,30,1.3,394,d,2025-12-31,-4.0,0.0,68.0,-387.1333333333326
89,Philip Billing,Philip,Bournemouth,4.9,0.0,0,1,0.0,0,u,2025-12-31,-1.0,0.0,-2.0,-274.26666666666586
90,Alex Scott,Scott,Bournemouth,5.0,0.2,42,201,3.2,1245,a,2025-12-31,-159.0,0.0,-54.66666666666666,-131.73333333333255
91,Luis Sinisterra Lucumí,Sinisterra,Bournemouth,5.0,0.0,0,1,0.0,0,u,2025-12-31,-1.0,0.0,-53.66666666666666,5.400000000000799
92,Romain Faivre,Faivre,Bournemouth,4.5,0.1,0,5,0.0,0,u,2025-12-31,-5.0,0.0,-55.0,-19.466666666665866
93,Hamed Traorè,H.Traorè,Bournemouth,4.5,0.3,0,35,0.0,16,u,2025-12-31,-35.0,0.0,-13.666666666666666,-35.7999999999992
94,Dominic Sadi,Sadi,Bournemouth,4.5,0.0,0,4,0.0,0,u,2025-12-31,-4.0,0.0,-14.666666666666666,-38.33333333333253
95,Zain Silcott-Duberry,Silcott-Duberry,Bournemouth,4.4,0.1,0,15,0.0,0,u,2025-12-31,-15.0,0.0,-18.0,-30.999999999999204
96,Ben Winterburn,Winterburn,Bournemouth,4.5,0.0,0,8,0.0,6,u,2025-12-31,-8.0,0.0,-9.0,-22.06666666666587
97,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,7.0,1.6,231,1080,2.3,1270,a,2025-12-31,-849.0,0.0,-290.6666666666667,-69.1999999999992
98,Enes Ünal,Enes Ünal,Bournemouth,5.4,0.0,26,46,0.5,69,a,2025-12-31,-20.0,0.0,-292.3333333333333,-124.93333333333253
