player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,net_transfers_delta,price_change,velocity,trend_score
140,Tom McGill,McGill,Brighton,3.9,0.3,68,125,0.0,0,a,-3,0.0,58.66666666666666,-118.46666666666661
141,Carl Rushworth,Rushworth,Brighton,4.0,0.0,0,1,0.0,0,u,0,0.0,58.0,-35.999999999999964
142,Kjell Scherpen,Scherpen,Brighton,4.0,0.0,0,0,0.0,0,u,0,0.0,-1.0,34.6666666666667
143,Olivier Boscagli,Boscagli,Brighton,4.2,0.1,39,57,1.5,142,a,-1,0.0,-0.3333333333333333,35.00000000000003
144,Diego Coppola,Coppola,Brighton,4.2,0.1,33,32,1.2,193,a,1,0.0,0.0,23.0666666666667
145,Maxim De Cuyper,De Cuyper,Brighton,4.3,2.4,5167,1990,5.0,808,a,81,0.0,27.0,16.73333333333337
146,Lewis Dunk,Dunk,Brighton,4.5,0.9,947,467,1.2,1485,a,9,0.0,30.33333333333333,11.200000000000035
147,Pervis Estupiñán Tenorio,Estupiñan,Brighton,4.5,0.0,0,0,0.0,0,u,0,0.0,30.0,17.400000000000034
148,Ferdi Kadıoğlu,F.Kadıoğlu,Brighton,4.4,0.2,679,241,2.8,1332,a,17,0.0,8.666666666666666,19.20000000000003
150,Tariq Lamptey,Lamptey,Brighton,4.4,0.1,0,37,0.0,0,u,-3,0.0,4.666666666666667,20.133333333333365
151,Jan Paul van Hecke,Van Hecke,Brighton,4.5,3.9,5683,7307,4.5,1530,a,315,0.0,109.66666666666669,36.6666666666667
152,Joël Veltman,Veltman,Brighton,4.3,0.1,53,62,0.5,403,a,2,0.0,104.66666666666669,51.533333333333374
153,Adam Webster,Webster,Brighton,4.4,0.0,5,4,0.0,0,i,0,0.0,105.66666666666669,66.66666666666671
154,Eiran Cashin,Cashin,Brighton,4.0,0.0,0,1,0.0,0,u,0,0.0,0.6666666666666666,65.0666666666667
155,Jacob Slater,Slater,Brighton,4.0,0.1,0,17,0.0,0,u,-1,0.0,-0.3333333333333333,64.0666666666667
156,Charlie Tasker,Tasker,Brighton,3.9,0.1,19,78,0.0,0,a,-6,0.0,-2.333333333333333,41.66666666666671
157,Mitoma Kaoru,Mitoma,Brighton,6.1,1.8,779,1172,0.3,560,d,-49,0.0,-18.666666666666668,17.000000000000036
158,Georginio Rutter,Georginio,Brighton,5.6,0.4,1331,452,2.8,1172,a,8,0.0,-15.666666666666666,-7.266666666666633
159,Solly March,March,Brighton,5.8,0.0,1,5,0.0,0,i,0,0.0,-13.666666666666666,-10.133333333333299
160,Yankuba Minteh,Minteh,Brighton,6.0,6.3,11509,13908,2.3,1486,a,-93,0.0,-28.33333333333333,-15.733333333333297
161,Julio Enciso Espínola,Enciso,Brighton,5.4,0.0,0,0,0.0,0,u,0,0.0,-31.0,-21.466666666666633
162,Brajan Gruda,Gruda,Brighton,5.4,0.1,86,52,1.5,512,a,3,0.0,-30.0,-23.7333333333333
163,Jack Hinshelwood,Hinshelwood,Brighton,5.1,0.1,104,73,2.8,482,a,3,0.0,2.0,-20.199999999999967
164,Matt O'Riley,O'Riley,Brighton,5.5,0.3,0,60,0.0,177,u,-1,0.0,1.6666666666666667,-17.1333333333333
165,Abdallah Sima,Sima,Brighton,5.4,0.0,0,1,0.0,0,u,0,0.0,0.6666666666666666,-11.333333333333298
166,Yasin Ayari,Ayari,Brighton,4.8,0.2,481,151,2.0,1257,a,24,0.0,7.666666666666667,-3.599999999999966
167,Carlos Baleba,Baleba,Brighton,4.6,1.4,52,1582,1.3,894,n,-41,0.0,-5.666666666666667,1.2666666666667008
169,Diego Gómez Amarilla,Gomez,Brighton,4.9,0.2,1164,118,2.7,1042,a,57,0.0,13.333333333333334,3.533333333333368
170,James Milner,Milner,Brighton,4.9,0.1,59,81,0.3,209,a,-1,0.0,5.0,4.200000000000034
171,Jeremy Sarmiento Morante,Sarmiento,Brighton,4.9,0.0,0,2,0.0,0,u,0,0.0,18.666666666666668,7.8000000000000345
172,Tom Watson,Watson,Brighton,4.8,0.0,16,16,0.3,47,a,-1,0.0,-0.6666666666666666,6.133333333333367
173,Mats Wieffer,Wieffer,Brighton,4.9,0.3,238,906,3.0,1179,a,-3,0.0,-1.3333333333333333,7.000000000000034
174,Malick Yalcouyé,Yalcouye,Brighton,5.0,0.0,0,1,0.0,0,u,0,0.0,-1.3333333333333333,4.0666666666667
175,Joe Knight,Knight,Brighton,4.4,0.1,37,82,0.0,1,a,-1,0.0,-1.3333333333333333,2.8000000000000336
176,Adrian Mazilu,Mazilu,Brighton,4.5,0.0,0,3,0.0,0,u,0,0.0,-0.3333333333333333,-0.9999999999999666
177,Andrew Moran,Moran,Brighton,4.5,0.0,0,4,0.0,0,u,0,0.0,-0.3333333333333333,-0.9333333333332998
178,Danny Welbeck,Welbeck,Brighton,6.3,4.9,1995,17158,1.2,999,a,-275,0.0,-91.66666666666669,-18.99999999999997
179,Evan Ferguson,Ferguson,Brighton,5.5,0.0,0,1,0.0,0,u,0,0.0,-91.66666666666669,-37.06666666666664
180,Stefanos Tzimas,Tzimas,Brighton,5.2,0.1,4,64,1.0,132,i,0,0.0,-91.66666666666669,-55.13333333333331
181,Charalampos Kostoulas,Kostoulas,Brighton,4.8,0.3,241,369,0.8,90,a,-8,0.0,-2.6666666666666665,-55.59999999999998
744,Nehemiah Oriola,Oriola,Brighton,4.5,0.0,22,17,0.0,1,a,0,0.0,-2.6666666666666665,-56.06666666666664
761,Freddie Simmonds,Simmonds,Brighton,4.0,0.0,10,11,0.0,0,a,-1,0.0,-3.0,-38.33333333333331
168,Facundo Buonanotte,Buonanotte,Chelsea,4.6,0.1,97,87,0.0,45,a,-1,0.0,-0.6666666666666666,-20.133333333333304
220,Robert Lynch Sánchez,Sánchez,Chelsea,4.9,14.9,6922,5672,4.5,1534,a,-6,0.0,-2.6666666666666665,-2.333333333333302
221,Filip Jörgensen,Jörgensen,Chelsea,4.3,0.2,36,69,0.0,84,a,1,0.0,-2.0,-2.1999999999999686
222,Mike Penders,Penders,Chelsea,4.0,0.0,0,0,0.0,0,u,0,0.0,-1.6666666666666667,-1.9999999999999685
223,Gabriel Słonina,Slonina,Chelsea,3.9,0.1,40,53,0.0,0,a,2,0.0,1.0,-1.1999999999999686
224,Marc Cucurella Saseta,Cucurella,Chelsea,6.2,21.9,5353,17383,2.8,1504,a,-427,0.0,-141.66666666666666,-29.399999999999967
225,Reece James,James,Chelsea,5.7,10.1,34252,2743,5.5,1201,a,1508,0.0,361.0,43.333333333333364
226,Trevoh Chalobah,Chalobah,Chelsea,5.5,19.4,25281,15339,5.5,1470,a,259,0.0,446.6666666666667,133.0666666666667
227,Levi Samuels Colwill,Colwill,Chelsea,4.8,0.1,6,17,0.0,0,i,0,0.0,589.0,251.2
228,Malo Gusto,Gusto,Chelsea,5.0,2.6,3548,5999,4.7,961,a,-105,0.0,51.333333333333336,261.2666666666667
229,Benoît Badiashile Mukinayi,B.Badiashile,Chelsea,4.4,0.0,47,15,0.2,245,a,2,0.0,-34.333333333333336,282.7333333333334
230,Wesley Fofana,Fofana,Chelsea,4.4,0.5,768,1392,3.8,667,a,-38,0.0,-47.0,201.13333333333338
231,Mamadou Sarr,M.Sarr,Chelsea,4.5,0.0,0,2,0.0,0,u,0,0.0,-12.0,109.40000000000005
232,Tosin Adarabioyo,Tosin,Chelsea,4.1,0.3,98,401,0.5,557,a,-11,0.0,-16.333333333333332,-11.66666666666662
233,Josh Acheampong,Acheampong,Chelsea,3.8,1.3,551,1877,0.0,348,a,-37,0.0,-16.0,-25.133333333333287
234,Aarón Anselmino,Anselmino,Chelsea,4.0,0.1,0,10,0.0,0,u,0,0.0,-16.0,-21.46666666666662
235,Cole Palmer,Palmer,Chelsea,10.4,11.7,11782,6329,2.5,437,a,54,0.0,5.666666666666667,-10.933333333333287
236,Pedro Lomba Neto,Neto,Chelsea,7.3,8.9,6907,17730,3.3,1414,a,-549,0.0,-165.0,-41.53333333333329
237,Enzo Fernández,Enzo,Chelsea,6.5,9.6,3569,15611,2.0,1456,a,-491,0.0,-328.6666666666667,-103.99999999999996
238,Estêvão Almeida de Oliveira Gonçalves,Estêvão,Chelsea,6.4,1.9,1459,2246,0.7,467,a,-37,0.0,-359.0,-172.59999999999997
239,Jamie Bynoe-Gittens,Gittens,Chelsea,6.0,0.1,80,111,1.2,444,a,-4,0.0,-177.33333333333334,-204.86666666666662
240,Christopher Nkunku,Nkunku,Chelsea,5.9,0.1,0,13,0.0,0,u,0,0.0,-13.666666666666666,-208.7333333333333
241,Moisés Caicedo Corozo,Caicedo,Chelsea,5.7,8.9,4098,6176,0.7,1162,a,-144,0.0,-49.333333333333336,-185.59999999999997
243,Tyrique George,George,Chelsea,4.8,0.1,26,39,0.0,142,a,2,0.0,-47.333333333333336,-129.3333333333333
244,Roméo Lavia,Lavia,Chelsea,4.9,0.0,2,9,0.0,105,i,0,0.0,-47.333333333333336,-66.99999999999996
245,Mykhailo Mudryk,Mudryk,Chelsea,4.9,0.0,11,5,0.0,0,s,0,0.0,0.6666666666666666,-31.399999999999956
246,Andrey Nascimento dos Santos,Andrey Santos,Chelsea,4.5,0.3,205,387,0.5,436,a,-13,0.0,-4.333333333333333,-29.533333333333292
247,Dário Luís Essugo,D.Essugo,Chelsea,4.3,0.1,13,36,0.0,0,i,-1,0.0,-4.666666666666667,-20.599999999999955
248,Kendry Páez Andrade,Paez,Chelsea,4.5,0.0,0,0,0.0,0,u,0,0.0,-4.666666666666667,-12.066666666666622
249,João Pedro Junqueira de Jesus,João Pedro,Chelsea,7.2,28.7,9090,15257,3.3,1418,a,-24,0.0,-8.333333333333334,-4.266666666666621
250,Liam Delap,Delap,Chelsea,6.2,0.9,247,244,0.7,367,a,-8,0.0,-10.666666666666666,-6.533333333333289
251,Nicolas Jackson,N.Jackson,Chelsea,6.5,0.1,0,13,0.0,0,u,0,0.0,-10.666666666666666,-7.7999999999999545
252,Marc Guiu Paz,Marc Guiu,Chelsea,4.3,7.5,2335,7649,0.2,247,a,-191,0.0,-66.33333333333333,-20.133333333333287
453,Alejandro Garnacho Ferreyra,Garnacho,Chelsea,6.4,0.6,868,967,1.8,714,a,-4,0.0,-65.0,-32.19999999999995
672,Jorrel Hato,Hato,Chelsea,4.6,0.2,62,78,0.0,166,a,1,0.0,-64.66666666666667,-43.46666666666662
743,Landon Emenalo,Emenalo,Chelsea,4.5,0.0,12,15,0.0,0,a,0,0.0,-1.0,-41.53333333333329
253,Dean Henderson,Henderson,Crystal Palace,5.1,8.6,2021,4043,2.2,1530,a,-92,0.0,-30.33333333333333,-45.466666666666626
254,Walter Benítez,Benitez,Crystal Palace,4.0,0.3,103,100,0.0,0,a,1,0.0,-30.33333333333333,-38.266666666666616
255,Remi Matthews,Matthews,Crystal Palace,3.9,0.1,22,28,0.0,0,a,-1,0.0,-30.666666666666668,-31.399999999999956
256,Daniel Muñoz Mejía,Muñoz,Crystal Palace,5.8,7.8,463,31397,2.5,1260,i,-861,0.0,-287.0,-75.86666666666662
257,Maxence Lacroix,Lacroix,Crystal Palace,5.2,6.9,4169,8530,2.5,1530,a,-140,0.0,-334.0,-142.4666666666666
258,Tyrick Mitchell,Mitchell,Crystal Palace,5.0,2.4,1548,2091,1.7,1524,a,-2,0.0,-334.3333333333333,-203.2666666666666
259,Borna Sosa,Sosa,Crystal Palace,4.8,0.1,58,53,0.2,26,a,-4,0.0,-48.66666666666666,-206.9333333333333
260,Marc Guéhi,Guéhi,Crystal Palace,5.3,41.6,23417,9397,4.0,1440,a,566,0.0,186.66666666666663,-163.4666666666666
261,Chris Richards,Richards,Crystal Palace,4.6,3.6,194,16461,2.8,1522,d,-501,0.0,20.33333333333333,-101.99999999999994
262,Chadi Riad Dnanou,Chadi Riad,Crystal Palace,4.0,0.0,4,12,0.0,0,d,2,0.0,22.33333333333333,-30.73333333333329
263,Nathaniel Clyne,Clyne,Crystal Palace,3.8,0.8,552,767,0.7,220,a,1,0.0,-166.0,2.9333333333333713
264,Rob Holding,Holding,Crystal Palace,4.0,0.0,0,2,0.0,0,u,0,0.0,1.0,12.866666666666703
265,Caleb Kporha,Kporha,Crystal Palace,4.0,0.0,2,1,0.0,0,i,0,0.0,0.3333333333333333,-24.399999999999956
267,Ismaïla Sarr,Sarr,Crystal Palace,6.4,2.2,24,2931,0.5,1009,n,-85,0.0,-28.33333333333333,-34.13333333333328
268,Cheick Doucouré,Doucouré,Crystal Palace,4.9,0.0,3,1,0.0,0,i,0,0.0,-28.33333333333333,-44.26666666666662
269,Romain Esse,Esse,Crystal Palace,4.7,0.1,48,61,0.0,24,a,0,0.0,-28.33333333333333,-16.733333333333288
270,Will Hughes,Hughes,Crystal Palace,4.7,0.1,131,82,0.7,541,a,-1,0.0,-0.3333333333333333,-16.999999999999954
271,Daichi Kamada,Kamada,Crystal Palace,5.0,0.1,3,249,1.7,1166,i,-10,0.0,-3.6666666666666665,-17.799999999999955
272,Jefferson Lerma Solís,Lerma,Crystal Palace,4.9,0.1,53,47,1.2,534,a,1,0.0,-3.333333333333333,-12.799999999999955
273,Adam Wharton,Wharton,Crystal Palace,5.0,0.9,1791,1138,3.8,1208,a,19,0.0,3.333333333333333,-6.466666666666623
274,Asher Agbinone,Agbinone,Crystal Palace,4.3,0.1,47,38,0.0,0,a,0,0.0,6.666666666666667,0.5333333333333761
275,Naouirou Ahamada,Ahamada,Crystal Palace,4.3,0.0,33,29,0.0,0,a,-1,0.0,6.0,1.8000000000000427
276,Justin Devenny,Devenny,Crystal Palace,4.3,1.4,2360,1105,1.5,211,a,64,0.0,21.0,6.733333333333375
277,Malcolm Ebiowei,Ebiowei,Crystal Palace,4.5,0.0,0,1,0.0,0,u,0,0.0,21.0,11.600000000000042
278,Jesurun Rak-Sakyi,J.Rak-Sakyi,Crystal Palace,4.4,0.0,0,13,0.0,0,u,0,0.0,21.33333333333333,15.20000000000004
279,Matheus França de Oliveira,M.França,Crystal Palace,4.5,0.0,0,1,0.0,0,u,0,0.0,0.0,13.866666666666708
280,David Ozoh,Ozoh,Crystal Palace,4.5,0.0,0,0,0.0,0,u,0,0.0,0.0,12.666666666666709
281,Kaden Rodney,Rodney,Crystal Palace,4.4,0.0,23,30,0.0,0,a,-2,0.0,-0.6666666666666666,8.333333333333375
282,Franco Umeh-Chibueze,Umeh,Crystal Palace,4.5,0.0,0,6,0.0,0,u,0,0.0,-0.6666666666666666,4.000000000000042
283,Jean-Philippe Mateta,Mateta,Crystal Palace,7.7,12.9,3715,21518,2.3,1374,a,-552,0.0,-184.66666666666663,-37.199999999999946
284,Eddie Nketiah,Nketiah,Crystal Palace,5.4,0.6,203,1941,2.2,382,d,-39,0.0,-197.0,-76.59999999999995
285,Odsonne Édouard,Édouard,Crystal Palace,5.0,0.2,0,47,0.0,2,u,-1,0.0,-197.33333333333331,-116.0666666666666
286,Zach Marsh,Marsh,Crystal Palace,4.5,0.3,198,255,0.0,0,a,3,0.0,-12.333333333333334,-118.39999999999995
690,Rio Cardines,Cardines,Crystal Palace,4.4,0.3,2,287,0.0,0,i,-6,0.0,-1.3333333333333333,-118.53333333333327
712,Yéremy Pino Santos,Yeremy,Crystal Palace,5.8,0.3,583,851,2.3,1014,a,-6,0.0,-3.0,-82.19999999999995
723,Jaydee Canvot,Canvot,Crystal Palace,4.5,0.0,26,11,0.3,113,a,0,0.0,-4.0,-43.59999999999995
732,Christantus Uche,Uche,Crystal Palace,5.5,0.0,159,71,1.2,70,a,3,0.0,-1.0,-4.333333333333288
762,Joél Drakes-Thomas,Drakes-Thomas,Crystal Palace,4.5,0.0,20,2,0.5,4,a,0,0.0,1.0,-1.666666666666621
242,Kiernan Dewsbury-Hall,Dewsbury-Hall,Everton,5.0,4.9,872,29023,4.5,1257,d,-929,0.0,-308.6666666666667,-63.13333333333329
287,Jordan Pickford,Pickford,Everton,5.5,11.0,8529,4106,4.0,1620,a,163,0.0,-255.33333333333331,-113.59999999999995
288,Mark Travers,Travers,Everton,4.3,0.1,16,44,0.0,0,a,-1,0.0,-255.66666666666663,-163.93333333333328
289,Harry Tyrer,Tyrer,Everton,3.9,0.1,26,30,0.0,0,a,2,0.0,54.66666666666666,-152.79999999999995
290,Jarrad Branthwaite,Branthwaite,Everton,5.3,0.1,15,39,0.0,0,i,0,0.0,0.3333333333333333,-152.93333333333328
291,James Tarkowski,Tarkowski,Everton,5.5,8.0,14783,4451,5.8,1620,a,794,0.0,265.3333333333333,-38.13333333333328
292,Vitalii Mykolenko,Mykolenko,Everton,4.9,0.5,1040,553,3.3,1345,a,51,0.0,281.6666666666667,69.26666666666672
293,Jake O'Brien,O'Brien,Everton,4.9,0.5,534,378,3.8,1488,a,10,0.0,285.0,177.40000000000003
294,Séamus Coleman,Coleman,Everton,4.2,0.1,3,55,0.0,11,i,-4,0.0,19.0,170.2666666666667
295,Michael Keane,Keane,Everton,4.7,5.5,43511,2599,4.3,1504,a,2650,0.0,885.3333333333334,347.2666666666667
296,Nathan Patterson,Patterson,Everton,4.4,0.0,24,22,0.2,2,a,-1,0.0,881.6666666666666,470.5333333333334
297,Roman Dixon,Dixon,Everton,3.8,0.2,44,81,0.0,0,a,-1,0.0,882.6666666666666,590.7333333333333
298,Reece Welch,Welch,Everton,3.8,0.1,27,46,0.0,0,a,0,0.0,-0.6666666666666666,533.6000000000001
299,Iliman Ndiaye,Ndiaye,Everton,6.2,3.8,76,9874,2.5,1343,n,-236,0.0,-79.0,514.0
300,Dwight McNeil,McNeil,Everton,5.5,0.2,222,167,1.7,255,a,3,0.0,-77.66666666666667,321.40000000000003
301,Carlos Alcaraz Durán,Alcaraz,Everton,5.2,0.1,258,220,2.7,656,a,-5,0.0,-79.33333333333333,129.20000000000005
302,Idrissa Gana Gueye,Gana,Everton,5.4,0.1,1,71,0.7,1051,n,-3,0.0,-1.6666666666666667,-47.66666666666662
303,James Garner,Garner,Everton,5.0,0.7,1673,719,3.5,1613,a,33,0.0,8.333333333333334,-45.866666666666625
304,Tim Iroegbunam,Iroegbunam,Everton,4.8,0.0,72,38,2.3,667,a,0,0.0,10.0,-28.066666666666617
305,Harrison Armstrong,Armstrong,Everton,4.5,0.0,0,17,0.0,1,u,-2,0.0,10.333333333333334,-10.46666666666662
306,Callum Bates,Bates,Everton,4.3,0.1,53,61,0.0,0,a,-1,0.0,-1.0,5.2000000000000455
307,Coby Ebere,Ebere,Everton,4.4,0.0,19,28,0.0,0,a,-2,0.0,-1.6666666666666667,5.200000000000046
308,Isaac Heath,Heath,Everton,4.5,0.0,0,4,0.0,0,u,0,0.0,-1.0,3.3333333333333792
309,Jenson Metcalfe,Metcalfe,Everton,4.5,0.0,0,0,0.0,0,u,0,0.0,-0.6666666666666666,1.2000000000000457
310,Thierno Barry,Barry,Everton,5.7,0.4,440,921,2.3,838,a,-20,0.0,-6.666666666666667,-2.1999999999999544
311,Norberto Bercique Gomes Betuncal,Beto,Everton,5.0,2.5,1518,1885,1.2,771,a,-20,0.0,-13.333333333333334,-4.666666666666622
312,Youssef Ramalho Chermiti,Y.Chermiti,Everton,4.9,0.1,0,14,0.0,0,u,-1,0.0,-13.666666666666666,-7.06666666666662
313,Martin Sherif,Sherif,Everton,4.4,0.1,0,37,0.0,0,u,-4,0.0,-8.333333333333334,-8.533333333333287
419,Jack Grealish,Grealish,Everton,6.5,10.7,5242,24918,3.3,1340,d,-1355,0.0,-453.3333333333333,-99.06666666666662
630,Tom King,King,Everton,3.9,1.4,305,510,0.0,0,a,-16,0.0,-458.3333333333333,-189.39999999999995
667,Adam Aznou,Aznou,Everton,4.2,0.1,19,28,0.0,0,a,-2,0.0,-457.6666666666667,-278.2666666666666
704,Tyler Onyango,Onyango,Everton,4.5,0.1,0,16,0.0,0,u,-1,0.0,-6.333333333333333,-276.79999999999995
705,Elijah Campbell,Campbell,Everton,3.9,0.2,44,80,0.0,0,a,-3,0.0,-2.0,-275.53333333333325
707,Tyler Dibling,Dibling,Everton,5.3,0.0,47,32,1.0,184,a,2,0.0,-0.6666666666666666,-184.99999999999994
728,Merlin Röhl,Röhl,Everton,5.0,0.0,11,16,0.3,127,a,1,0.0,0.0,-93.33333333333329
314,Bernd Leno,Leno,Fulham,4.9,1.8,384,1378,3.2,1620,a,-33,0.0,-10.0,-3.7999999999999545
315,Steven Benda,Benda,Fulham,4.0,0.0,0,3,0.0,0,u,0,0.0,-10.666666666666666,-4.666666666666622
316,Antonee Robinson,Robinson,Fulham,4.9,0.6,1769,394,3.7,331,a,85,0.0,17.333333333333332,-0.7999999999999545
317,Joachim Andersen,Andersen,Fulham,4.6,6.6,2444,8386,3.2,1481,a,-136,0.0,-17.0,-4.066666666666621
318,Calvin Bassey,Bassey,Fulham,4.5,0.4,18,1184,3.0,1358,n,-39,0.0,-30.0,-10.06666666666662
319,Timothy Castagne,Castagne,Fulham,4.3,0.1,39,210,1.2,545,a,-12,0.0,-62.333333333333336,-20.53333333333329
320,Issa Diop,Diop,Fulham,4.3,0.1,28,40,0.3,230,a,1,0.0,-16.666666666666668,-21.733333333333288
321,Jorge Cuenca Barreno,J.Cuenca,Fulham,4.3,0.0,119,19,2.3,348,a,6,0.0,-1.6666666666666667,-25.533333333333285
322,Kenny Tete,Tete,Fulham,4.5,1.0,1762,1773,5.3,1296,a,14,0.0,7.0,-20.733333333333285
323,Samuel Amissah,Amissah,Fulham,3.8,0.1,31,92,0.0,0,a,-3,0.0,5.666666666666667,-13.599999999999955
324,Alex Iwobi,Iwobi,Fulham,6.3,0.8,13,1634,2.2,1329,n,-48,0.0,-12.333333333333334,-3.5999999999999543
325,Emile Smith Rowe,Smith Rowe,Fulham,5.6,1.0,1169,2578,4.0,657,a,-51,0.0,-34.0,-7.06666666666662
326,Adama Traoré Diarra,Adama,Fulham,5.1,0.1,68,98,0.5,250,a,1,0.0,-32.666666666666664,-13.26666666666662
327,Andreas Hoelgebaum Pereira,Andreas,Fulham,5.3,0.1,0,11,0.0,0,u,-1,0.0,-17.0,-18.06666666666662
328,Ryan Sessegnon,Sessegnon,Fulham,5.4,0.2,1,727,1.0,1106,i,-23,0.0,-7.666666666666667,-20.733333333333288
329,Harry Wilson,Wilson,Fulham,5.8,18.6,23259,34422,8.2,1239,a,390,0.0,122.0,6.13333333333338
330,Sander Berge,Berge,Fulham,4.9,0.1,45,71,1.8,1548,a,0,0.0,122.33333333333331,37.40000000000005
331,Tom Cairney,Cairney,Fulham,4.8,0.0,13,13,0.5,230,a,-1,0.0,129.66666666666666,69.8666666666667
332,Saša Lukić,Lukić,Fulham,4.9,0.1,46,42,2.0,946,a,-1,0.0,-0.6666666666666666,73.13333333333337
333,Martial Godo,Godo,Fulham,4.5,0.0,0,3,0.0,0,u,0,0.0,-0.6666666666666666,74.53333333333337
334,Luke Harris,Harris,Fulham,4.5,0.0,0,0,0.0,0,u,0,0.0,-0.3333333333333333,50.066666666666706
335,Josh King,King,Fulham,4.5,2.7,1132,3951,1.5,863,a,-135,0.0,-45.0,16.600000000000044
336,Harrison Reed,Reed,Fulham,4.3,0.3,105,283,0.0,1,a,-9,0.0,-48.0,-18.93333333333329
337,Raúl Jiménez Rodríguez,Raúl,Fulham,6.3,2.4,2866,5385,4.0,1044,a,-46,0.0,-63.333333333333336,-31.46666666666663
338,Rodrigo Muniz Carvalho,Muniz,Fulham,5.3,0.7,20,368,0.0,348,i,-10,0.0,-21.666666666666668,-35.66666666666663
664,Benjamin Lecomte,Lecomte,Fulham,3.9,0.7,272,272,0.0,0,a,-2,0.0,-19.33333333333333,-39.466666666666626
727,Samuel Chukwueze,Chukwueze,Fulham,5.3,0.2,25,1257,4.0,393,n,-34,0.0,-15.333333333333334,-33.53333333333329
731,Kevin Santos Lopes de Macedo,Kevin,Fulham,5.8,0.1,110,157,2.0,561,a,0,0.0,-12.0,-26.333333333333293
737,Jonah Kusi-Asare,Kusi-Asare,Fulham,4.5,0.1,92,141,0.3,23,a,2,0.0,-10.666666666666666,-15.79999999999996
770,Seth Ridgeon,Ridgeon,Fulham,4.5,0.0,11,6,0.0,0,a,0,0.0,0.6666666666666666,-11.333333333333291
339,Illan Meslier,Meslier,Leeds,4.2,0.4,39,154,0.0,0,a,-2,0.0,0.0,-7.466666666666626
340,Alex Cairns,Cairns,Leeds,3.9,0.2,27,64,0.0,0,a,-1,0.0,-1.0,-4.599999999999961
341,Karl Darlow,Darlow,Leeds,3.9,2.1,751,1122,0.0,450,a,-9,0.0,-4.0,-2.99999999999996
342,Jayden Bogle,Bogle,Leeds,4.4,0.2,106,157,2.3,1483,a,-2,0.0,-4.0,-1.666666666666627
343,Pascal Struijk,Struijk,Leeds,4.3,0.3,118,181,2.2,1268,a,-2,0.0,-4.333333333333333,-2.6666666666666266
344,Jaka Bijol,Bijol,Leeds,3.9,0.5,1032,639,3.5,622,a,11,0.0,2.333333333333333,-2.19999999999996
345,Sebastiaan Bornauw,Bornauw,Leeds,3.8,0.1,43,123,0.3,2,a,0,0.0,3.0,-1.3999999999999602
346,Sam Byram,Byram,Leeds,3.8,0.2,35,125,0.0,7,a,-4,0.0,2.333333333333333,-0.1333333333332937
347,Gabriel Gudmundsson,Gudmundsson,Leeds,3.8,3.8,2480,4117,1.5,1380,a,-42,0.0,-15.333333333333334,-2.3999999999999604
348,Joe Rodon,Rodon,Leeds,4.0,5.2,1670,6276,1.2,1530,a,-138,0.0,-61.333333333333336,-13.79999999999996
349,Isaac Schmidt,Schmidt,Leeds,4.0,0.1,0,10,0.0,0,u,0,0.0,-60.0,-26.26666666666663
350,Brenden Aaronson,Aaronson,Leeds,5.4,0.1,129,199,2.0,907,a,-7,0.0,-48.333333333333336,-36.53333333333329
351,Wilfried Gnonto,Gnonto,Leeds,5.2,0.1,43,51,1.7,301,a,2,0.0,-1.6666666666666667,-37.3333333333333
352,Jack Harrison,Harrison,Leeds,5.1,0.1,39,46,0.2,262,a,-2,0.0,-2.333333333333333,-34.73333333333329
353,Daniel James,James,Leeds,5.3,0.1,2,44,0.2,348,i,-1,0.0,-0.3333333333333333,-22.533333333333296
354,Ethan Ampadu,Ampadu,Leeds,4.9,0.1,305,236,3.7,1319,a,4,0.0,0.3333333333333333,-10.46666666666663
355,Sam Greenwood,Greenwood,Leeds,4.9,0.0,0,8,0.0,0,u,0,0.0,1.0,-0.5999999999999617
356,Ilia Gruev,Gruev,Leeds,4.7,0.0,78,47,1.5,391,a,-2,0.0,0.6666666666666666,-0.13333333333329495
357,Largie Ramazani,Ramazani,Leeds,4.9,0.0,0,1,0.0,0,u,0,0.0,-0.6666666666666666,0.20000000000003837
358,Tanaka Ao,Tanaka,Leeds,4.8,0.3,495,733,3.7,633,a,-5,0.0,-2.333333333333333,-0.1999999999999616
359,Charlie Crew,Crew,Leeds,4.5,0.0,0,1,0.0,0,u,0,0.0,-1.6666666666666667,-0.5999999999999617
360,Joe Gelhardt,Gelhardt,Leeds,4.5,0.0,0,3,0.0,0,u,0,0.0,-1.6666666666666667,-1.133333333333295
361,Darko Gyabi,Gyabi,Leeds,4.5,0.0,0,8,0.0,0,u,0,0.0,0.0,-1.2666666666666284
362,Joël Piroe,Piroe,Leeds,4.9,0.4,158,199,0.5,198,a,-3,0.0,-1.0,-1.3333333333332948
363,Patrick Bamford,Bamford,Leeds,4.9,0.4,0,102,0.0,0,u,0,0.0,-1.0,-1.0666666666666285
364,Mateo Joseph Fernández-Regatillo,Mateo Joseph,Leeds,5.0,0.0,0,1,0.0,0,u,0,0.0,-1.0,-0.9333333333332948
365,Lukas Nmecha,Nmecha,Leeds,5.0,0.5,42,873,1.0,489,d,-21,0.0,-7.0,-1.9999999999999616
493,Sean Longstaff,Longstaff,Leeds,4.8,0.3,6,388,0.0,877,i,-15,0.0,-12.0,-4.399999999999961
