player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,net_transfers_delta,price_change,velocity,trend_score
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,222,173,0.8,231,a,5,0.0,2.6666666666666665,-458.4666666666664
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,5,0.0,0,u,0,0.0,0.6666666666666666,-323.7333333333332
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,387,524,1.3,128,a,-17,0.0,-4.0,-174.7999999999998
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.1,5,1629,0.2,706,n,-130,0.0,-49.0,-24.93333333333315
199,Joe Worrall,Worrall,Burnley,3.8,0.2,40,188,0.5,154,d,-37,0.0,-61.333333333333336,-22.199999999999818
200,Jaidon Anthony,Anthony,Burnley,5.2,2.3,298,3550,1.7,1139,a,-311,0.0,-159.33333333333334,-54.59999999999982
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,4,0.0,0,u,0,0.0,-116.0,-77.93333333333317
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,46,37,2.0,783,a,0,0.0,-103.66666666666669,-97.86666666666649
203,Enock Agyei,Boateng,Burnley,4.7,0.0,43,48,0.0,0,a,0,0.0,0.0,-88.06666666666649
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,2,0.0,0,u,0,0.0,0.0,-75.79999999999981
205,Josh Cullen,Cullen,Burnley,5.0,1.9,613,5011,2.5,1513,d,-821,0.0,-273.6666666666667,-98.6666666666665
206,Marcus Edwards,Edwards,Burnley,4.7,0.1,123,73,1.7,183,a,2,0.0,-273.0,-130.06666666666652
207,Hannibal Mejbri,Hannibal,Burnley,4.7,0.1,3,65,0.2,395,n,-7,0.0,-275.3333333333333,-164.3999999999998
208,Luca Koleosho,Koleosho,Burnley,5.0,0.0,0,1,0.0,0,u,0,0.0,-1.6666666666666667,-164.73333333333315
209,Josh Laurent,Laurent,Burnley,4.8,0.0,27,14,1.7,783,a,3,0.0,-1.3333333333333333,-164.99999999999983
210,Loum Tchaouna,Tchaouna,Burnley,4.9,0.0,11,30,0.8,653,a,-6,0.0,-1.0,-110.4666666666665
211,Aaron Ramsey,A.Ramsey,Burnley,4.4,1.6,0,719,0.0,0,u,-60,0.0,-21.0,-60.06666666666649
212,Oluwaseun Adewumi,Adewumi,Burnley,4.5,0.0,0,3,0.0,0,u,-1,0.0,-22.33333333333333,-9.466666666666494
213,Jaydon Banel,Banel,Burnley,4.5,0.0,52,49,0.0,0,a,0,0.0,-20.33333333333333,-13.199999999999829
214,Mike Trésor Ndayishimiye,Trésor,Burnley,4.4,0.1,51,119,0.5,17,a,-17,0.0,-6.0,-14.13333333333316
215,Zian Flemming,Flemming,Burnley,5.3,0.6,798,2325,2.5,660,a,-190,0.0,-69.0,-27.73333333333316
216,Zeki Amdouni,Amdouni,Burnley,4.8,0.0,7,16,0.0,0,i,1,0.0,-68.66666666666667,-37.266666666666495
217,Lyle Foster,Foster,Burnley,4.9,0.9,35,1692,1.2,866,n,-156,0.0,-115.0,-55.79999999999983
218,Ashley Barnes,Barnes,Burnley,4.3,1.2,581,1128,0.0,7,a,-63,0.0,-72.66666666666667,-66.26666666666651
219,Michael Obafemi,Obafemi,Burnley,4.4,0.1,0,43,0.0,0,u,-3,0.0,-74.0,-79.8666666666665
470,Martin Dúbravka,Dúbravka,Burnley,4.0,33.4,7279,5605,3.3,1620,a,454,0.0,129.33333333333334,-40.199999999999825
676,Lesley Ugochukwu,Ugochukwu,Burnley,5.0,0.1,198,246,3.0,1051,a,-9,0.0,147.33333333333334,3.0000000000001763
680,Armando Broja,Broja,Burnley,5.2,0.2,555,340,2.5,398,a,19,0.0,154.66666666666666,56.93333333333351
722,Florentino Ibrain Morris Luís,Florentino,Burnley,5.0,0.0,26,74,2.0,1046,a,-4,0.0,2.0,71.86666666666683
66,Norberto Murara Neto,Neto,Bournemouth,4.5,0.1,0,29,0.0,0,u,-4,0.0,3.6666666666666665,87.40000000000018
67,Đorđe Petrović,Petrović,Bournemouth,4.5,5.3,403,9183,2.2,1620,a,-924,0.0,-310.6666666666667,-0.5999999999998294
68,Will Dennis,Dennis,Bournemouth,4.0,0.9,90,381,0.0,0,a,-35,0.0,-321.0,-94.26666666666651
69,Callan McKenna,McKenna,Bournemouth,3.9,0.2,342,95,0.0,0,a,24,0.0,-311.6666666666667,-187.53333333333316
70,Alex Paulsen,Paulsen,Bournemouth,4.0,0.1,0,23,0.0,0,u,-4,0.0,-5.0,-188.93333333333317
71,Illia Zabarnyi,Zabarnyi,Bournemouth,5.0,0.0,0,4,0.0,0,u,-1,0.0,6.333333333333333,-188.39999999999984
72,Marcos Senesi Barón,Senesi,Bournemouth,4.9,16.5,5451,28387,2.8,1488,a,-2661,0.0,-888.6666666666666,-303.99999999999983
73,Adam Smith,Smith,Bournemouth,4.4,0.2,71,216,1.5,521,a,-16,0.0,-892.6666666666666,-418.3333333333332
74,Adrien Truffert,Truffert,Bournemouth,4.5,2.3,679,7445,2.8,1579,a,-724,0.0,-1133.6666666666667,-582.7333333333332
75,Matai Akinmboni,Akinmboni,Bournemouth,3.8,0.2,37,118,0.0,0,d,-6,0.0,-248.66666666666663,-631.4666666666665
76,Owen Bevan,Bevan,Bournemouth,3.9,0.2,26,73,0.0,0,a,-9,0.0,-246.33333333333331,-681.9999999999998
77,James Hill,Hill,Bournemouth,3.9,0.7,102,623,0.3,302,a,-62,0.0,-25.666666666666668,-509.3999999999998
78,Julián Araujo Zúñiga,J.Araujo,Bournemouth,3.8,0.7,320,589,0.0,0,a,-34,0.0,-35.0,-337.86666666666645
79,Chris Mepham,Mepham,Bournemouth,4.0,0.1,0,23,0.0,0,u,-4,0.0,-33.333333333333336,-117.79999999999987
80,Julio Soler Barreto,Soler,Bournemouth,4.0,0.2,126,158,0.3,33,a,-1,0.0,-13.0,-70.66666666666653
81,Justin Kluivert,Kluivert,Bournemouth,7.0,0.9,576,2145,1.8,751,a,-199,0.0,-68.0,-34.999999999999865
82,Antoine Semenyo,Semenyo,Bournemouth,7.7,47.0,48491,39316,5.5,1530,a,826,0.0,208.66666666666663,11.866666666666793
84,Marcus Tavernier,Tavernier,Bournemouth,5.6,3.2,3902,11102,3.7,1426,a,-1008,0.0,-127.0,-6.5333333333332035
85,Tyler Adams,Adams,Bournemouth,5.0,0.3,2,748,1.8,1196,i,-68,0.0,-83.33333333333333,-16.5333333333332
86,David Brooks,Brooks,Bournemouth,5.0,0.2,122,186,0.8,763,a,-12,0.0,-362.6666666666667,-86.46666666666654
87,Ryan Christie,Christie,Bournemouth,4.9,0.1,42,33,0.2,287,a,-1,0.0,-27.0,-78.26666666666654
88,Lewis Cook,Cook,Bournemouth,4.9,0.0,63,40,1.0,394,a,2,0.0,-3.6666666666666665,-120.73333333333319
89,Philip Billing,Philip,Bournemouth,4.9,0.0,0,5,0.0,0,u,0,0.0,0.3333333333333333,-95.26666666666652
90,Alex Scott,Scott,Bournemouth,5.0,0.3,265,311,2.8,1155,a,-4,0.0,-0.6666666666666666,-78.7333333333332
91,Luis Sinisterra Lucumí,Sinisterra,Bournemouth,5.0,0.0,0,0,0.0,0,u,0,0.0,-1.3333333333333333,-6.466666666666531
92,Romain Faivre,Faivre,Bournemouth,4.5,0.1,0,28,0.0,0,u,-2,0.0,-2.0,-1.4666666666665302
93,Hamed Traorè,H.Traorè,Bournemouth,4.5,0.3,0,118,0.0,16,u,-9,0.0,-3.6666666666666665,-1.4666666666665302
94,Dominic Sadi,Sadi,Bournemouth,4.5,0.0,0,10,0.0,0,u,-2,0.0,-4.333333333333333,-2.3999999999998636
95,Zain Silcott-Duberry,Silcott-Duberry,Bournemouth,4.4,0.1,0,31,0.0,0,u,-1,0.0,-4.0,-3.06666666666653
96,Ben Winterburn,Winterburn,Bournemouth,4.5,0.0,0,6,0.0,6,u,0,0.0,-1.0,-2.9999999999998637
97,Francisco Evanilson de Lima Barbosa,Evanilson,Bournemouth,7.0,1.8,570,5641,2.8,1189,a,-548,0.0,-183.0,-39.19999999999986
98,Enes Ünal,Enes Ünal,Bournemouth,5.4,0.0,87,139,0.5,61,a,-7,0.0,-185.0,-75.46666666666654
99,Daniel Adu-Adjei,Adu-Adjei,Bournemouth,4.4,0.1,0,51,0.0,0,u,-6,0.0,-187.0,-111.99999999999986
100,Junior Kroupi,Kroupi.Jr,Bournemouth,4.6,4.1,4802,7564,1.7,489,a,-318,0.0,-110.33333333333331,-133.26666666666654
391,Ben Gannon-Doak,Gannon-Doak,Bournemouth,4.8,0.0,4,24,0.0,53,i,-2,0.0,-108.66666666666669,-154.79999999999987
685,Bafodé Diakité,Diakité,Bournemouth,4.4,0.4,95,842,2.2,1260,a,-59,0.0,-126.33333333333331,-143.46666666666653
687,Remy Rees-Dottin,Rees-Dottin,Bournemouth,4.4,0.1,18,78,0.0,0,a,-5,0.0,-22.0,-110.86666666666653
697,Amine Adli,Adli,Bournemouth,5.4,0.0,39,65,1.8,391,a,-4,0.0,-22.666666666666668,-77.99999999999986
713,Álex Jiménez Sánchez,A.Jimenez,Bournemouth,4.5,0.1,118,305,3.0,887,a,-19,0.0,-9.333333333333334,-57.79999999999986
721,Veljko Milosavljevic,Milosavljević,Bournemouth,4.4,0.0,0,24,0.7,365,i,-1,0.0,-8.0,-37.66666666666653
756,Malcom DaCosta,DaCosta,Bournemouth,4.5,0.0,21,24,0.0,0,a,0,0.0,-6.666666666666667,-13.733333333333198
27,Reiss Nelson,Nelson,Brentford,4.8,0.1,52,31,0.3,32,a,4,0.0,1.0,-9.133333333333198
83,Dango Ouattara,O.Dango,Brentford,5.9,0.5,10,3458,3.3,1061,n,-307,0.0,-101.0,-24.799999999999862
101,Caoimhín Kelleher,Kelleher,Brentford,4.5,8.4,7073,3733,4.3,1620,a,421,0.0,39.333333333333336,-15.066666666666531
102,Ellery Balcombe,Balcombe,Brentford,3.9,0.3,107,101,0.0,0,a,-10,0.0,34.666666666666664,-6.533333333333198
103,Matthew Cox,Cox,Brentford,3.9,0.2,69,124,0.0,0,a,-10,0.0,133.66666666666666,21.533333333333466
104,Julian Eyestone,Eyestone,Brentford,3.9,0.1,24,105,0.0,0,a,-8,0.0,-9.333333333333334,19.466666666666804
105,Hákon Rafn Valdimarsson,Valdimarsson,Brentford,3.9,0.7,85,351,0.0,0,a,-37,0.0,-18.33333333333333,36.00000000000013
106,Nathan Collins,Collins,Brentford,4.9,1.6,1337,2018,4.0,1546,a,-38,0.0,-27.666666666666668,22.600000000000136
107,Keane Lewis-Potter,Lewis-Potter,Brentford,4.8,1.6,11705,2974,5.3,728,a,963,0.0,296.0,74.8666666666668
108,Kristoffer Ajer,Ajer,Brentford,4.4,0.2,103,110,0.8,701,a,3,0.0,309.3333333333333,110.00000000000014
109,Rico Henry,Henry,Brentford,4.3,0.1,163,138,2.5,518,a,5,0.0,323.6666666666667,176.60000000000014
110,Michael Kayode,Kayode,Brentford,4.5,0.7,724,1090,2.7,1567,a,4,0.0,4.0,181.06666666666678
111,Ethan Pinnock,Pinnock,Brentford,4.2,0.1,66,121,0.7,228,a,-7,0.0,0.6666666666666666,186.73333333333346
112,Mads Roerslev Rasmussen,Roerslev,Brentford,4.5,0.0,0,4,0.0,0,u,0,0.0,-1.0,127.33333333333344
113,Sepp van den Berg,Van den Berg,Brentford,4.5,1.2,424,4133,2.5,1530,d,-656,0.0,-221.0,21.266666666666794
114,Benjamin Arthur,Arthur,Brentford,3.9,0.2,30,107,0.0,0,a,-7,0.0,-221.0,-87.66666666666654
115,Benjamin Fredrick,Fredrick,Brentford,4.0,0.1,0,25,0.0,0,u,-3,0.0,-222.0,-132.86666666666653
116,Aaron Hickey,Hickey,Brentford,4.0,0.5,447,906,2.7,423,a,-41,0.0,-17.0,-136.39999999999986
117,Kim Ji-soo,Ji-soo,Brentford,3.9,0.1,0,33,0.0,0,u,-5,0.0,-16.333333333333332,-139.46666666666653
118,Jayden Meghoma,Meghoma,Brentford,4.0,0.0,0,12,0.0,0,u,0,0.0,-15.333333333333334,-98.3333333333332
120,Kevin Schade,Schade,Brentford,7.0,1.1,32440,1754,4.7,1413,a,3685,0.0,1226.6666666666667,191.20000000000013
121,Mikkel Damsgaard,Damsgaard,Brentford,5.8,0.6,496,1160,2.7,1041,a,-50,0.0,1211.6666666666667,477.9333333333335
122,Antoni Milambo,Milambo,Brentford,5.2,0.0,3,11,0.0,45,i,-1,0.0,1211.3333333333333,723.6000000000001
123,Fábio Freitas Gouveia Carvalho,Carvalho,Brentford,4.7,0.1,4,129,0.0,100,i,-15,0.0,-22.0,722.4666666666668
124,Jordan Henderson,Henderson,Brentford,5.0,0.5,867,1330,3.8,1219,a,-79,0.0,-31.666666666666668,719.2
125,Vitaly Janelt,Janelt,Brentford,4.9,0.0,150,67,3.2,488,a,17,0.0,-25.666666666666668,468.73333333333346
126,Mathias Jensen,Jensen,Brentford,4.9,0.1,80,102,2.0,616,a,-1,0.0,-21.0,222.20000000000013
127,Gustavo Nunes Fernandes Gomes,Nunes,Brentford,4.9,0.0,21,19,0.0,0,a,2,0.0,6.0,-18.866666666666532
128,Frank Onyeka,Onyeka,Brentford,4.8,0.0,3,33,0.0,88,n,-2,0.0,-0.3333333333333333,-14.533333333333198
129,Yehor Yarmoliuk,Yarmoliuk,Brentford,5.0,0.1,121,75,2.3,1305,a,12,0.0,4.0,-7.399999999999864
130,Romelle Donovan,Donovan,Brentford,4.4,0.1,63,89,0.0,0,a,-7,0.0,1.0,-2.06666666666653
131,Yunus Emre Konak,Konak,Brentford,4.3,0.2,201,310,0.0,0,a,-18,0.0,-4.333333333333333,1.2666666666668032
132,Paris Maghoma,Maghoma,Brentford,4.5,0.0,82,51,0.0,0,a,-3,0.0,-9.333333333333334,-1.7999999999998635
133,Myles Peart-Harris,Peart-Harris,Brentford,4.4,0.0,30,38,0.0,0,a,-1,0.0,-7.333333333333333,-3.1999999999998634
134,Ryan Trevitt,Trevitt,Brentford,4.5,0.0,0,0,0.0,0,u,0,0.0,-1.3333333333333333,-4.26666666666653
136,Igor Thiago Nascimento Rodrigues,Thiago,Brentford,7.0,29.4,17893,59006,4.2,1491,a,-3491,0.0,-1164.0,-237.2666666666665
137,Iwan Morgan,Morgan,Brentford,4.4,0.4,265,366,0.0,0,a,-22,0.0,-1171.0,-470.5999999999998
748,Josh Dasilva,Dasilva,Brentford,4.9,0.0,2,2,0.0,0,i,-1,0.0,-1171.3333333333333,-702.9999999999998
138,Jason Steele,Steele,Brighton,4.2,0.3,45,85,0.0,0,a,-10,0.0,-11.0,-703.7333333333332
139,Bart Verbruggen,Verbruggen,Brighton,4.4,5.5,9437,2225,4.0,1620,a,734,0.0,241.0,-655.2666666666665
140,Tom McGill,McGill,Brighton,3.9,0.3,73,153,0.0,0,a,-23,0.0,233.66666666666663,-375.73333333333323
141,Carl Rushworth,Rushworth,Brighton,4.0,0.0,0,1,0.0,0,u,0,0.0,237.0,-94.13333333333318
142,Kjell Scherpen,Scherpen,Brighton,4.0,0.0,0,0,0.0,0,u,0,0.0,-7.666666666666667,138.60000000000014
