player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.3,32866,38334,4.0,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,375,690,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,354,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.3,1522,759,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.5,2236,54046,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.3,45373,8785,1.6,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.3,42691,12967,2.8,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.6,94744,41194,2.8,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,26,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,1848,9332,0.4,195,a
11,Benjamin White,White,Arsenal,5.2,1.1,52,42588,3.2,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,2024,1444,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,129,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,364,382,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,22.2,63810,132582,5.8,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,5666,4895,2.0,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,2145,6784,1.0,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,1781,4859,1.2,400,d
20,Leandro Trossard,Trossard,Arsenal,6.9,0.9,13769,5924,2.0,871,a
21,Declan Rice,Rice,Arsenal,7.2,24.7,291360,24612,5.2,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.3,15570,67532,5.0,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,8,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,178,287,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,182,316,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,6644,9240,1.8,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,96,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,48,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,75,199,0.0,30,i
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,2592,3470,0.4,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,14.9,19803,222880,1.0,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,10,610,0.4,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.2,11237,27837,1.8,1015,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,1527,3290,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,40,46,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,3.0,21257,15366,5.2,563,d
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,75,72,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.1,6918,15088,2.8,1170,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,358,852,0.4,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,191,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,12,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,13.0,39840,62635,4.2,1502,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,3097,8857,2.0,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.6,11437,20362,2.8,1415,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,2704,1250,1.2,521,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,36,1255,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,86,5664,2.0,952,i
42,Andrés García,A.García,Aston Villa,3.9,0.2,404,542,0.0,0,a
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,3748,0.0,0,u
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.6,1239,1830,0.6,320,a
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,230,485,0.0,0,a
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,168,0.0,0,u
47,Morgan Rogers,Rogers,Aston Villa,7.3,19.9,687502,23032,8.2,1516,a
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.7,5224,2855,2.8,781,a
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,50,0.0,0,u
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,2232,6272,2.0,561,a
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,15,0.0,0,u
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,2994,7277,2.4,529,a
54,John McGinn,McGinn,Aston Villa,5.4,0.7,7112,3389,3.8,1317,a
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,13,147,0.2,114,i
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,14,0.0,0,u
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.6,9735,5401,5.2,1157,a
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,5734,3043,4.0,810,a
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,839,796,0.0,0,a
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,134,0.0,0,u
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,185,171,0.0,0,a
63,Kadan Young,Young,Aston Villa,4.3,0.7,4559,2166,0.0,0,a
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.3,7994,44242,5.2,1267,a
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,418,0.0,0,u
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,51,859,0.0,97,d
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,548,507,0.4,126,a
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,10,461,1.8,511,n
688,James Wright,Wright,Aston Villa,3.9,0.6,1374,1141,0.0,0,a
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,111,0.0,0,u
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,102,141,0.0,16,a
703,Sam Proctor,Proctor,Aston Villa,3.9,0.6,7672,1655,0.0,0,a
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,145,484,0.0,0,a
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,799,263,1.4,205,a
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,61,34,0.0,0,a
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,69,37,0.0,0,a
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,36,3,0.0,0,a
183,Max Weiß,Weiss,Burnley,4.3,0.1,169,237,0.0,0,a
184,Etienne Green,Green,Burnley,4.0,0.2,0,381,0.0,0,u
185,Václav Hladký,Hladký,Burnley,3.9,0.2,550,290,0.0,0,a
186,Connor Roberts,Roberts,Burnley,4.4,0.0,10,43,0.0,0,i
187,Kyle Walker,Walker,Burnley,4.4,1.2,2239,1963,1.4,1426,a
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,1184,800,0.0,0,a
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,10,0.0,0,u
190,Hjalmar Ekdal,Ekdal,Burnley,3.9,0.9,2593,1482,2.0,893,a
191,Maxime Estève,Estève,Burnley,3.9,10.9,7607,51297,2.2,1432,d
192,Quilindschy Hartman,Hartman,Burnley,4.0,1.0,2973,4628,1.8,1337,a
193,Bashir Humphreys,Humphreys,Burnley,3.9,0.1,41,141,0.0,2,a
194,Jordan Beyer,Jordan,Burnley,3.9,0.1,11,69,0.0,0,i
195,Lucas Pires Silva,Lucas Pires,Burnley,3.8,0.2,853,490,-0.2,141,a
196,Shurandy Sambo,Sambo,Burnley,4.0,0.0,0,32,0.0,0,u
197,Oliver Sonne,Sonne,Burnley,3.8,0.3,3482,1061,1.6,128,a
198,Axel Tuanzebe,Tuanzebe,Burnley,3.9,1.2,42,5942,0.2,706,n
199,Joe Worrall,Worrall,Burnley,3.8,0.2,568,288,0.6,154,a
200,Jaidon Anthony,Anthony,Burnley,5.2,2.3,2589,12861,1.8,1122,a
201,Manuel Benson Hedilazio,Benson,Burnley,5.4,0.0,0,8,0.0,0,u
202,Jacob Bruun Larsen,Bruun Larsen,Burnley,5.3,0.0,202,114,1.8,711,a
203,Enock Agyei,Boateng,Burnley,4.7,0.0,212,118,0.0,0,a
204,Darko Churlinov,Churlinov,Burnley,4.9,0.0,0,8,0.0,0,u
205,Josh Cullen,Cullen,Burnley,5.0,1.9,7913,8457,2.8,1461,a
206,Marcus Edwards,Edwards,Burnley,4.7,0.1,563,155,1.4,96,a
207,Hannibal Mejbri,Hannibal,Burnley,4.8,0.1,25,296,0.2,395,n
208,Luca Koleosho,Koleosho,Burnley,5.0,0.0,0,7,0.0,0,u
