player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.4,818,1531,3.3,1530,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,11,24,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,8,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.2,32,27,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.3,181,1629,0.0,990,d
6,William Saliba,Saliba,Arsenal,5.9,11.4,1170,380,1.3,994,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.4,941,619,2.3,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.8,2323,1739,2.3,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,1,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,61,265,0.3,195,a
11,Benjamin White,White,Arsenal,5.2,0.9,2,1056,2.7,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,62,41,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,3,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,10,27,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,21.9,2062,3457,4.8,1148,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.6,228,158,1.7,534,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,93,115,0.8,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,8,201,1.0,400,d
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,313,191,1.7,871,a
21,Declan Rice,Rice,Arsenal,7.2,25.9,6022,949,4.3,1425,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.1,435,1432,4.2,759,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,0,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,4,5,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,7,3,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,164,251,1.5,1410,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,4,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,1,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,3,8,0.0,30,d
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,91,77,0.3,34,a
266,Eberechi Eze,Eze,Arsenal,7.6,14.2,577,3775,0.8,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,1,18,0.3,429,i
