player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.7,9579,28161,3.5,1710,a,2026-01-01,-38,0.0,-38.0,-38.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,85,147,0.0,0,a,2026-01-01,0,0.0,-19.0,-28.5
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,40,0.0,0,u,2026-01-01,-1,0.0,-13.0,-23.333333333333332
4,Tommy Setford,Setford,Arsenal,3.9,0.3,282,235,0.0,0,a,2026-01-01,0,0.0,-0.3333333333333333,-17.583333333333332
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.4,17.0,279689,2518,2.7,1085,a,2026-01-01,604,0.0,201.0,26.133333333333336
6,William Saliba,Saliba,Arsenal,5.9,11.7,11833,11248,2.0,1174,a,2026-01-01,22,0.0,208.66666666666663,75.46666666666667
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,9.1,635,32621,2.3,1256,d,2026-01-01,-107,0.0,173.0,113.86666666666665
8,Jurriën Timber,J.Timber,Arsenal,6.4,28.4,25096,54772,3.5,1459,a,2026-01-01,57,0.0,-9.333333333333334,114.6
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,2,0.0,0,u,2026-01-01,0,0.0,-16.666666666666668,111.33333333333334
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,325,1268,0.7,278,a,2026-01-01,-3,0.0,18.0,74.73333333333333
11,Benjamin White,White,Arsenal,5.1,0.6,149,1639,2.8,287,a,2026-01-01,0,0.0,-1.0,32.800000000000004
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,221,347,0.0,0,a,2026-01-01,-2,0.0,-1.6666666666666667,-2.1333333333333275
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,23,0.0,0,u,2026-01-01,0,0.0,-0.6666666666666666,-0.39999999999999425
