player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status
1,David Raya Martín,Raya,Arsenal,6.0,36.3,4380,6648,3.7,1620,a
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,55,99,0.0,0,a
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,36,0.0,0,u
4,Tommy Setford,Setford,Arsenal,3.9,0.3,201,101,0.0,0,a
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,12.4,10696,6134,0.2,1009,a
6,William Saliba,Saliba,Arsenal,5.9,11.4,6730,1994,1.7,1084,a
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.4,3549,6079,2.3,1256,a
8,Jurriën Timber,J.Timber,Arsenal,6.5,33.6,8007,24755,2.3,1377,a
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,6,0.0,0,u
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,350,905,0.5,265,a
11,Benjamin White,White,Arsenal,5.2,0.9,3,3528,2.7,280,i
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,138,201,0.0,0,a
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,10,0.0,0,u
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,28,63,0.0,0,a
16,Bukayo Saka,Saka,Arsenal,10.3,21.9,9518,11451,5.7,1238,a
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.7,2543,495,2.8,624,a
18,Noni Madueke,Madueke,Arsenal,6.8,0.8,328,763,0.8,420,a
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,38,837,1.2,408,a
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,1292,1433,2.0,952,a
21,Declan Rice,Rice,Arsenal,7.2,25.9,23296,5929,5.2,1515,a
22,Mikel Merino Zazón,Merino,Arsenal,5.9,3.1,1736,7114,4.5,849,a
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,0,0.0,0,u
24,Christian Nørgaard,Nørgaard,Arsenal,5.2,0.1,31,43,0.0,14,a
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,25,44,0.0,165,a
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,602,1345,1.8,1500,a
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,14,0.0,0,u
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,9,0.0,0,u
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,19,36,0.0,30,d
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,352,439,0.5,53,a
266,Eberechi Eze,Eze,Arsenal,7.6,14.0,2000,31101,0.8,991,a
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,3,57,0.3,429,i
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,10.1,1050,4164,1.8,1085,a
700,Max Dowman,Dowman,Arsenal,4.3,0.4,170,481,0.0,27,i
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,6,7,0.0,0,a
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.6,399,5187,4.5,653,a
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,13,12,0.0,0,a
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.2,1446,1317,2.7,1236,a
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,23,123,0.3,360,a
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,22,0.0,0,u
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,3,0.0,0,u
36,Matty Cash,Cash,Aston Villa,4.9,13.0,4652,12318,3.7,1568,a
37,Lucas Digne,Digne,Aston Villa,4.5,1.7,371,1285,1.7,1002,a
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.5,1241,3114,2.7,1481,a
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,325,228,1.3,587,a
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,9,183,0.0,497,i
41,Pau Torres,Pau,Aston Villa,4.3,0.4,9,892,1.7,952,i
42,Andrés García,A.García,Aston Villa,3.9,0.2,40,80,0.0,0,a
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,398,0.0,0,u
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,123,224,0.5,320,a
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,35,51,0.0,0,a
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,20,0.0,0,u
47,Morgan Rogers,Rogers,Aston Villa,7.3,22.3,63836,5231,7.0,1582,a
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,610,427,3.0,847,a
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,9,0.0,0,u
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,258,740,2.2,619,a
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,1,0.0,0,u
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,277,904,2.2,587,a
54,John McGinn,McGinn,Aston Villa,5.4,0.8,808,528,3.3,1375,a
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,3,14,0.2,114,i
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,3,0.0,0,u
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.7,982,734,4.7,1223,a
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,666,500,3.5,817,a
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,90,121,0.0,0,a
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,12,0.0,0,u
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,19,19,0.0,0,a
63,Kadan Young,Young,Aston Villa,4.3,0.6,456,321,0.0,0,a
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.2,1274,4202,5.2,1275,a
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,55,0.0,0,u
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,8,122,0.0,97,d
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,93,71,0.5,133,a
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,0,39,1.5,511,n
