player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,36.0,13074,31173,3.7,1620,a,2025-12-29,-743,0.0,-743.0,-743.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,164,315,0.0,0,a,2025-12-29,-8,0.0,-375.5,-559.25
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,128,0.0,0,u,2025-12-29,0,0.0,-250.33333333333331,-456.27777777777777
4,Tommy Setford,Setford,Arsenal,3.9,0.3,638,378,0.0,0,a,2025-12-29,-2,0.0,-3.333333333333333,-343.0416666666667
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,13.2,102692,8904,0.2,1009,a,2025-12-29,3711,0.0,1236.3333333333333,-27.166666666666696
6,William Saliba,Saliba,Arsenal,5.9,11.5,23978,8831,1.7,1084,a,2025-12-29,474,0.0,1394.3333333333333,400.29999999999995
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,10.0,4830,48238,2.3,1256,d,2025-12-29,-1720,0.0,821.6666666666666,639.7333333333333
8,Jurriën Timber,J.Timber,Arsenal,6.5,31.5,10952,235621,2.3,1377,d,2025-12-29,-8466,0.0,-3237.333333333333,42.3333333333333
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,12,0.0,0,u,2025-12-29,0,0.0,-3395.333333333333,-636.0666666666666
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.7,1065,3076,0.5,265,a,2025-12-29,-65,0.0,-2843.6666666666665,-1452.0666666666664
11,Benjamin White,White,Arsenal,5.2,0.8,11,12225,2.7,280,i,2025-12-29,0,0.0,-21.666666666666668,-1735.2666666666669
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,390,666,0.0,0,a,2025-12-29,-9,0.0,-24.666666666666668,-1904.5333333333333
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,45,0.0,0,u,2025-12-29,-2,0.0,-3.6666666666666665,-1257.8
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,72,185,0.0,0,a,2025-12-29,-4,0.0,-5.0,-579.7333333333333
