player_id,name,web_name,team,price,ownership,transfers_in_event,transfers_out_event,form,minutes,status,snapshot_date,net_transfers_delta,price_change,velocity,trend_score
1,David Raya Martín,Raya,Arsenal,6.0,35.6,19325,53581,3.7,1620,a,2025-12-30,-415,0.0,-415.0,-415.0
2,Kepa Arrizabalaga Revuelta,Arrizabalaga,Arsenal,4.1,0.4,241,484,0.0,0,a,2025-12-30,0,0.0,-207.5,-311.25
3,Karl Hein,Hein,Arsenal,4.0,0.2,0,199,0.0,0,u,2025-12-30,0,0.0,-138.33333333333334,-253.61111111111111
4,Tommy Setford,Setford,Arsenal,3.9,0.3,1040,588,0.0,0,a,2025-12-30,-1,0.0,-0.3333333333333333,-190.29166666666666
5,Gabriel dos Santos Magalhães,Gabriel,Arsenal,6.2,14.0,193038,11248,0.2,1009,a,2025-12-30,2455,0.0,818.0,11.366666666666674
6,William Saliba,Saliba,Arsenal,5.9,11.6,38569,14801,1.7,1084,a,2025-12-30,141,0.0,865.0,267.3666666666667
7,Riccardo Calafiori,Calafiori,Arsenal,5.7,9.7,5437,83086,2.3,1256,d,2025-12-30,-822,0.0,591.3333333333334,427.1333333333334
8,Jurriën Timber,J.Timber,Arsenal,6.5,29.6,12362,413113,2.3,1377,d,2025-12-30,-4185,0.0,-1622.0,130.40000000000003
9,Jakub Kiwior,Kiwior,Arsenal,5.4,0.0,0,21,0.0,0,u,2025-12-30,0,0.0,-1669.0,-203.33333333333331
10,Myles Lewis-Skelly,Lewis-Skelly,Arsenal,5.1,1.6,1615,5064,0.5,265,a,2025-12-30,-48,0.0,-1411.0,-649.1333333333333
11,Benjamin White,White,Arsenal,5.2,0.7,26,20212,2.7,280,i,2025-12-30,0,0.0,-16.0,-825.3333333333334
13,Brayden Clarke,Clarke,Arsenal,3.8,0.5,644,1086,0.0,0,a,2025-12-30,-6,0.0,-18.0,-947.2
14,Maldini Kacurri,Kacurri,Arsenal,3.9,0.1,0,72,0.0,0,u,2025-12-30,0,0.0,-2.0,-623.2
15,Josh Nichols,Nichols,Arsenal,3.8,0.2,130,280,0.0,0,a,2025-12-30,-1,0.0,-2.333333333333333,-289.8666666666667
16,Bukayo Saka,Saka,Arsenal,10.3,21.3,43846,79235,6.0,1238,a,2025-12-30,-671,0.0,-224.0,-52.466666666666676
17,Martin Ødegaard,Ødegaard,Arsenal,7.8,1.8,14048,2663,3.3,624,a,2025-12-30,65,0.0,-202.33333333333331,-89.73333333333332
18,Noni Madueke,Madueke,Arsenal,6.8,0.7,811,4692,0.8,420,a,2025-12-30,-36,0.0,-214.0,-128.93333333333334
19,Gabriel Martinelli Silva,Martinelli,Arsenal,6.8,0.9,890,2603,1.2,408,a,2025-12-30,0,0.0,9.666666666666666,-126.6
20,Leandro Trossard,Trossard,Arsenal,6.9,1.0,5565,9402,2.0,952,a,2025-12-30,-39,0.0,-25.0,-131.13333333333333
21,Declan Rice,Rice,Arsenal,7.2,26.2,113380,41070,5.2,1515,a,2025-12-30,441,0.0,134.0,-59.533333333333324
22,Mikel Merino Zazón,Merino,Arsenal,5.9,2.8,6971,41677,4.5,849,a,2025-12-30,-323,0.0,26.33333333333333,-13.800000000000002
23,Fábio Ferreira Vieira,Fábio Vieira,Arsenal,5.4,0.0,0,4,0.0,0,u,2025-12-30,0,0.0,39.333333333333336,36.86666666666667
24,Christian Nørgaard,Nørgaard,Arsenal,5.1,0.1,143,179,0.0,14,a,2025-12-30,0,0.0,-107.66666666666669,13.4
25,Ethan Nwaneri,Nwaneri,Arsenal,5.1,0.1,89,196,0.0,165,a,2025-12-30,-2,0.0,-0.6666666666666666,18.266666666666666
26,Martín Zubimendi Ibáñez,Zubimendi,Arsenal,5.2,2.2,2579,8275,1.8,1500,a,2025-12-30,-61,0.0,-21.0,-12.733333333333334
28,Ismeal Kabia,Kabia,Arsenal,4.5,0.1,0,60,0.0,0,u,2025-12-30,0,0.0,-21.0,-22.2
29,Albert Sambi Lokonga,Sambi,Arsenal,4.5,0.1,0,18,0.0,0,u,2025-12-30,0,0.0,-20.33333333333333,-34.13333333333333
30,Kai Havertz,Havertz,Arsenal,7.3,0.3,86,122,0.0,30,d,2025-12-30,1,0.0,0.3333333333333333,-12.53333333333333
31,Gabriel Fernando de Jesus,G.Jesus,Arsenal,6.4,0.2,1202,2474,0.5,53,a,2025-12-30,-9,0.0,-2.6666666666666665,-12.933333333333332
266,Eberechi Eze,Eze,Arsenal,7.5,12.7,5555,178060,0.8,991,a,2025-12-30,-1175,0.0,-394.3333333333333,-87.6
662,Cristhian Mosquera,Mosquera,Arsenal,5.4,0.1,12,246,0.3,429,i,2025-12-30,0,0.0,-394.6666666666667,-162.33333333333331
666,Viktor Gyökeres,Gyökeres,Arsenal,8.8,9.9,3745,24955,1.8,1085,a,2025-12-30,-167,0.0,-447.3333333333333,-247.7333333333333
700,Max Dowman,Dowman,Arsenal,4.3,0.4,852,1926,0.0,27,i,2025-12-30,0,0.0,-55.66666666666666,-258.93333333333334
711,Andre Harriman-Annous,Harriman-Annous,Arsenal,4.5,0.0,18,34,0.0,0,a,2025-12-30,0,0.0,-55.66666666666666,-269.5333333333333
725,Piero Hincapié,Hincapie,Arsenal,5.5,2.3,5607,30411,4.5,653,a,2025-12-30,-446,0.0,-148.66666666666666,-220.4
759,Marli Salmon,Salmon,Arsenal,4.0,0.0,52,74,0.0,0,a,2025-12-30,-1,0.0,-149.0,-171.26666666666662
32,Emiliano Martínez Romero,Martinez,Aston Villa,5.0,3.1,8046,8020,2.7,1260,a,2025-12-30,-9,0.0,-152.0,-112.19999999999997
33,Marco Bizot,M.Bizot,Aston Villa,4.2,0.4,107,710,0.3,360,a,2025-12-30,-6,0.0,-5.333333333333333,-102.13333333333333
34,Joe Gauci,Gauci,Aston Villa,4.0,0.1,0,132,0.0,0,u,2025-12-30,-2,0.0,-5.666666666666667,-92.13333333333333
35,Filip Marschall,Marschall,Aston Villa,4.0,0.0,0,9,0.0,0,u,2025-12-30,0,0.0,-2.6666666666666665,-62.93333333333332
36,Matty Cash,Cash,Aston Villa,4.9,10.7,8483,254327,3.7,1592,s,2025-12-30,0,0.0,-0.6666666666666666,-33.26666666666666
37,Lucas Digne,Digne,Aston Villa,4.5,1.6,3072,8330,1.8,1009,a,2025-12-30,-58,0.0,-19.33333333333333,-6.73333333333332
38,Ezri Konsa Ngoyo,Konsa,Aston Villa,4.4,7.4,10892,17974,3.0,1505,a,2025-12-30,-99,0.0,-52.333333333333336,-16.133333333333322
39,Ian Maatsen,Maatsen,Aston Villa,4.2,0.5,2205,1278,1.3,603,a,2025-12-30,6,0.0,-50.333333333333336,-25.066666666666656
40,Tyrone Mings,Mings,Aston Villa,4.3,0.6,35,768,0.0,497,d,2025-12-30,0,0.0,-31.0,-30.733333333333327
41,Pau Torres,Pau,Aston Villa,4.3,0.3,37,3641,1.7,952,d,2025-12-30,0,0.0,2.0,-30.19999999999999
42,Andrés García,A.García,Aston Villa,3.9,0.2,243,499,0.0,0,a,2025-12-30,-1,0.0,-0.3333333333333333,-26.399999999999988
43,Álex Moreno Lopera,Alex Moreno,Aston Villa,4.0,1.8,0,2442,0.0,0,u,2025-12-30,-17,0.0,-6.0,-17.133333333333322
44,Lamare Bogarde,Bogarde,Aston Villa,4.0,0.5,774,1440,0.7,327,a,2025-12-30,2,0.0,-5.333333333333333,-8.133333333333322
45,Lino da Cruz Sousa,Sousa,Aston Villa,3.9,0.3,153,346,0.0,0,a,2025-12-30,-1,0.0,-5.333333333333333,-2.9999999999999902
46,Yasin Özcan,Yasin,Aston Villa,4.0,0.1,0,93,0.0,0,u,2025-12-30,-1,0.0,0.0,-3.39999999999999
47,Morgan Rogers,Rogers,Aston Villa,7.4,22.8,233551,57908,7.0,1606,a,2025-12-30,579,0.0,192.33333333333331,35.13333333333334
48,Youri Tielemans,Tielemans,Aston Villa,5.9,0.8,6061,2147,3.5,871,a,2025-12-30,29,0.0,202.33333333333331,76.8
49,Leon Bailey,Bailey,Aston Villa,5.5,0.1,0,36,0.0,0,u,2025-12-30,0,0.0,202.66666666666663,118.4
50,Emiliano Buendía Stati,Buendía,Aston Villa,5.3,0.4,1386,3891,2.2,619,a,2025-12-30,-25,0.0,1.3333333333333333,119.73333333333332
51,Samuel Iling-Junior,Iling Jr,Aston Villa,5.5,0.0,0,4,0.0,0,u,2025-12-30,0,0.0,-8.333333333333334,118.06666666666665
53,Donyell Malen,Malen,Aston Villa,5.1,0.8,1428,5486,2.2,587,a,2025-12-30,-35,0.0,-20.0,75.6
54,John McGinn,McGinn,Aston Villa,5.4,0.7,3379,4161,3.3,1375,a,2025-12-30,-11,0.0,-15.333333333333334,32.06666666666666
55,Ross Barkley,Barkley,Aston Villa,4.8,0.0,9,72,0.2,114,i,2025-12-30,0,0.0,-15.333333333333334,-11.533333333333328
56,Enzo Barrenechea,Barrenechea,Aston Villa,5.0,0.0,0,0,0.0,0,u,2025-12-30,0,0.0,-3.6666666666666665,-12.533333333333328
57,Lewis Dobbin,Dobbin,Aston Villa,5.0,0.0,0,11,0.0,0,u,2025-12-30,-1,0.0,-0.3333333333333333,-10.933333333333326
58,Boubacar Kamara,Kamara,Aston Villa,4.9,0.6,1536,12561,4.5,1239,s,2025-12-30,0,0.0,-0.3333333333333333,-6.999999999999995
59,Amadou Onana,Onana,Aston Villa,4.8,0.8,3781,3115,3.5,841,a,2025-12-30,14,0.0,4.333333333333333,-3.0666666666666607
60,Ben Broggio,Broggio,Aston Villa,4.5,0.3,393,614,0.0,0,a,2025-12-30,0,0.0,4.666666666666667,0.9333333333333391
61,Leander Dendoncker,Dendoncker,Aston Villa,4.5,0.1,0,70,0.0,0,u,2025-12-30,-1,0.0,4.333333333333333,2.5333333333333394
62,Jamaldeen Jimoh-Aloba,Jimoh-Aloba,Aston Villa,4.5,0.1,81,114,0.0,0,a,2025-12-30,-1,0.0,-0.6666666666666666,2.466666666666672
63,Kadan Young,Young,Aston Villa,4.3,0.7,2129,2039,0.0,0,a,2025-12-30,-4,0.0,-2.0,2.133333333333339
64,Ollie Watkins,Watkins,Aston Villa,8.5,7.4,39453,13261,6.3,1299,a,2025-12-30,100,0.0,31.666666666666668,7.600000000000006
65,Zépiqueno Redmond,Redmond,Aston Villa,4.5,0.3,0,238,0.0,0,u,2025-12-30,0,0.0,32.0,13.066666666666674
389,Harvey Elliott,Elliott,Aston Villa,5.2,0.2,21,429,0.0,97,d,2025-12-30,0,0.0,33.333333333333336,18.866666666666674
456,Jadon Sancho,Sancho,Aston Villa,5.8,0.2,545,291,0.5,157,a,2025-12-30,-3,0.0,-1.0,18.800000000000004
677,Evann Guessand,Guessand,Aston Villa,6.2,0.0,3,160,1.5,511,n,2025-12-30,0,0.0,-1.0,19.000000000000007
688,James Wright,Wright,Aston Villa,3.9,0.6,777,1062,0.0,0,a,2025-12-30,-7,0.0,-3.333333333333333,12.000000000000005
701,Triston Rowe,Rowe,Aston Villa,4.0,0.1,0,51,0.0,0,u,2025-12-30,0,0.0,-2.333333333333333,5.13333333333334
702,Bradley Burrowes,Burrowes,Aston Villa,4.4,0.1,54,89,0.0,16,a,2025-12-30,1,0.0,-2.0,-1.9333333333333276
703,Sam Proctor,Proctor,Aston Villa,3.9,0.6,4118,1905,0.0,0,a,2025-12-30,17,0.0,6.0,-0.5333333333333276
710,Travis Patterson,Patterson,Aston Villa,3.9,0.2,75,436,0.0,0,a,2025-12-30,-4,0.0,4.666666666666667,0.6000000000000059
719,Victor Lindelöf,Lindelöf,Aston Villa,4.5,0.1,903,246,1.5,295,a,2025-12-30,5,0.0,6.0,2.4666666666666726
754,George Hemmings,George Hemmings,Aston Villa,4.5,0.0,27,20,0.0,0,a,2025-12-30,0,0.0,0.3333333333333333,3.000000000000006
757,Ronnie Hollingshead,Hollingshead,Aston Villa,4.0,0.0,42,34,0.0,0,a,2025-12-30,0,0.0,1.6666666666666667,3.7333333333333387
768,Leon Routh,Leon Routh,Aston Villa,4.0,0.0,42,25,0.0,0,a,2025-12-30,0,0.0,0.0,2.533333333333339
183,Max Weiß,Weiss,Burnley,4.3,0.1,118,194,0.0,0,a,2025-12-30,-1,0.0,-0.3333333333333333,1.533333333333339
184,Etienne Green,Green,Burnley,4.0,0.2,0,241,0.0,0,u,2025-12-30,0,0.0,-0.3333333333333333,0.2666666666666724
185,Václav Hladký,Hladký,Burnley,3.9,0.2,166,444,0.0,0,a,2025-12-30,2,0.0,0.3333333333333333,0.2666666666666724
186,Connor Roberts,Roberts,Burnley,4.4,0.0,12,21,0.0,0,i,2025-12-30,0,0.0,0.6666666666666666,0.06666666666667234
187,Kyle Walker,Walker,Burnley,4.4,1.2,2305,1609,2.0,1516,a,2025-12-30,1,0.0,1.0,0.2666666666666723
188,Hannes Delcroix,Delcroix,Burnley,3.8,0.3,361,934,0.0,0,a,2025-12-30,1,0.0,0.6666666666666666,0.4666666666666723
189,Owen Dodgson,Dodgson,Burnley,4.0,0.0,0,9,0.0,0,u,2025-12-30,0,0.0,0.6666666666666666,0.6666666666666723
